date,adm0_name,adm1_name,adm2_name,lat,lon,cum_confirmed_cases,cum_confirmed_cases_imputed,population,travel_ban_intl_out,travel_ban_local,business_closure,social_distance,school_closure,no_gathering,transit_suspension,work_from_home,testing_regime,pos_cases_quarantine,home_isolation,travel_ban_intl_in,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,school_closure_popwt,no_gathering_popwt,transit_suspension_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,home_isolation_popwt,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,policies_enacted,t,dow,month,year,day,adm1_id,adm2_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,social_distance_comb_popwt,work_from_home_comb_popwt,p_ita_1,p_ita_2,p_ita_3,p_ita_4,p_ita_5,_reghdfe_resid,__hdfe1__,__hdfe2__
"2020-03-23","ITA","Sardegna","Sassari",40.72668,8.559667,260,260,491571,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Sardegna","Sassari",0,7,1.94591,1.252763,,,1,1,1,1,1,1,1,.11629936,.55870833,-.06698336
"2020-03-24","ITA","Sardegna","Sassari",40.72668,8.559667,309,309,491571,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Sardegna","Sassari",0,49,3.89182,1.94591,,,1,1,1,1,1,1,1,.66233393,.55870833,.08012925
"2020-03-26","ITA","Sardegna","Sassari",40.72668,8.559667,331,331,491571,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Sardegna","Sassari",0,13,2.564949,.3677247,,,1,1,1,1,1,1,1,-.81839731,.55870833,-.01732495
"2020-03-28","ITA","Sardegna","Sassari",40.72668,8.559667,407,407,491571,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Sardegna","Sassari",0,71,4.26268,2.653242,,,1,1,1,1,1,1,1,1.4159639,.55870833,.03383129
"2020-03-30","ITA","Sardegna","Sassari",40.72668,8.559667,454,454,491571,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Sardegna","Sassari",0,39,3.663562,1.58412,,,1,1,1,1,1,1,1,.44765648,.55870833,-.06698336
"2020-04-02","ITA","Sardegna","Sassari",40.72668,8.559667,528,528,491571,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Sardegna","Sassari",0,31,3.433987,1.036092,,,1,1,1,1,1,1,1,-.15003016,.55870833,-.01732495
"2020-04-04","ITA","Sardegna","Sassari",40.72668,8.559667,585,585,491571,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Sardegna","Sassari",0,38,3.637586,.6931472,,,1,1,1,1,1,1,1,-.54413102,.55870833,.03383129
"2020-03-08","ITA","Liguria","Savona",44.3075,8.481109,25,25,276064,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,08mar2020,0,3,2020,8,"Liguria","Savona",0,6,1.791759,.4054651,,,1,.5,1,1,0,1,0,-.70180402,.17087821,.02122235
"2020-03-09","ITA","Liguria","Savona",44.3075,8.481109,35,35,276064,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,09mar2020,1,3,2020,9,"Liguria","Savona",0,10,2.302585,.5108256,,,1,.5,1,1,0,1,0,-.5082378,.17087821,-.06698336
"2020-03-11","ITA","Liguria","Savona",44.3075,8.481109,42,42,276064,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,11mar2020,3,3,2020,11,"Liguria","Savona",0,4,1.386294,.2876821,,,1,1,1,1,1,1,1,-.58225872,.17087821,-.01403631
"2020-03-12","ITA","Liguria","Savona",44.3075,8.481109,52,52,276064,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,12mar2020,4,3,2020,12,"Liguria","Savona",0,10,2.302585,.9162908,,,1,1,1,1,1,1,1,.04963862,.17087821,-.01732495
"2020-03-13","ITA","Liguria","Savona",44.3075,8.481109,62,62,276064,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,13mar2020,5,3,2020,13,"Liguria","Savona",0,10,2.302585,0,,,1,1,1,1,1,1,1,-.84457163,.17087821,-.03940546
"2020-03-14","ITA","Liguria","Savona",44.3075,8.481109,87,87,276064,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Liguria","Savona",0,25,3.218876,.9162908,,,1,1,1,1,1,1,1,-.00151762,.17087821,.03383129
"2020-03-18","ITA","Liguria","Savona",44.3075,8.481109,126,126,276064,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Liguria","Savona",0,26,3.258096,1.871802,,,1,1,1,1,1,1,1,1.0018613,.17087821,-.01403631
"2020-03-20","ITA","Liguria","Savona",44.3075,8.481109,162,162,276064,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Liguria","Savona",0,31,3.433987,1.824549,,,1,1,1,1,1,1,1,.97997757,.17087821,-.03940546
"2020-03-23","ITA","Liguria","Savona",44.3075,8.481109,185,185,276064,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Liguria","Savona",0,10,2.302585,1.609438,,,1,1,1,1,1,1,1,.8608045,.17087821,-.06698336
"2020-03-24","ITA","Liguria","Savona",44.3075,8.481109,204,204,276064,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Liguria","Savona",0,19,2.944439,.6418538,,,1,1,1,1,1,1,1,-.25389224,.17087821,.08012925
"2020-03-06","ITA","Toscana","Siena",43.31816,11.33191,14,14,267197,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,06mar2020,5,3,2020,6,"Toscana","Siena",0,2,.6931472,0,,,0,0,0,1,0,0,0,-.7838529,-.08231102,-.03940546
"2020-03-07","ITA","Toscana","Siena",43.31816,11.33191,19,19,267197,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,07mar2020,6,3,2020,7,"Toscana","Siena",0,5,1.609438,.9162908,,,0,0,0,1,0,0,0,.05920111,-.08231102,.03383129
"2020-03-08","ITA","Toscana","Siena",43.31816,11.33191,24,24,267197,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,08mar2020,0,3,2020,8,"Toscana","Siena",0,5,1.609438,0,,,1,.5,1,1,0,1,0,-.85407991,-.08231102,.02122235
"2020-03-09","ITA","Toscana","Siena",43.31816,11.33191,29,29,267197,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,09mar2020,1,3,2020,9,"Toscana","Siena",0,5,1.609438,0,,,1,.5,1,1,0,1,0,-.7658742,-.08231102,-.06698336
"2020-03-11","ITA","Toscana","Siena",43.31816,11.33191,37,37,267197,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,11mar2020,3,3,2020,11,"Toscana","Siena",0,4,1.386294,0,,,1,1,1,1,1,1,1,-.61675154,-.08231102,-.01403631
"2020-03-12","ITA","Toscana","Siena",43.31816,11.33191,41,41,267197,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,12mar2020,4,3,2020,12,"Toscana","Siena",0,4,1.386294,0,,,1,1,1,1,1,1,1,-.61346291,-.08231102,-.01732495
"2020-03-16","ITA","Toscana","Siena",43.31816,11.33191,66,66,267197,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Toscana","Siena",0,6,1.791759,1.098612,,,1,1,1,1,1,1,1,.53480781,-.08231102,-.06698336
"2020-03-17","ITA","Toscana","Siena",43.31816,11.33191,73,73,267197,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Toscana","Siena",0,7,1.94591,.1541506,,,1,1,1,1,1,1,1,-.5567665,-.08231102,.08012925
"2020-03-20","ITA","Toscana","Siena",43.31816,11.33191,128,128,267197,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Toscana","Siena",0,50,3.912023,3.912023,,,1,1,1,1,1,1,1,3.3206407,-.08231102,-.03940546
"2020-03-22","ITA","Toscana","Siena",43.31816,11.33191,144,144,267197,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Toscana","Siena",0,11,2.397895,.7884574,,,1,1,1,1,1,1,1,.20480748,-.08231102,.02122235
"2020-03-23","ITA","Toscana","Siena",43.31816,11.33191,160,160,267197,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Toscana","Siena",0,16,2.772589,.3746934,,,1,1,1,1,1,1,1,-.12075081,-.08231102,-.06698336
"2020-03-24","ITA","Toscana","Siena",43.31816,11.33191,176,176,267197,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Toscana","Siena",0,16,2.772589,0,,,1,1,1,1,1,1,1,-.64255682,-.08231102,.08012925
"2020-03-25","ITA","Toscana","Siena",43.31816,11.33191,193,193,267197,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Toscana","Siena",0,17,2.833213,.0606246,,,1,1,1,1,1,1,1,-.48776666,-.08231102,-.01403631
"2020-03-26","ITA","Toscana","Siena",43.31816,11.33191,216,216,267197,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Toscana","Siena",0,23,3.135494,.3022809,,,1,1,1,1,1,1,1,-.24282172,-.08231102,-.01732495
"2020-03-29","ITA","Toscana","Siena",43.31816,11.33191,273,273,267197,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Toscana","Siena",0,38,3.637586,.6931472,,,1,1,1,1,1,1,1,.10949727,-.08231102,.02122235
"2020-03-31","ITA","Toscana","Siena",43.31816,11.33191,301,301,267197,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Toscana","Siena",0,15,2.70805,.143101,,,1,1,1,1,1,1,1,-.49945584,-.08231102,.08012925
"2020-04-02","ITA","Toscana","Siena",43.31816,11.33191,334,334,267197,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Toscana","Siena",0,22,3.091043,.6931472,,,1,1,1,1,1,1,1,.14804456,-.08231102,-.01732495
"2020-04-06","ITA","Toscana","Siena",43.31816,11.33191,350,350,267197,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,06apr2020,1,4,2020,6,"Toscana","Siena",0,10,2.302585,2.302585,,,1,1,1,1,1,1,1,1.8071409,-.08231102,-.06698336
"2020-03-20","ITA","Sicilia","Siracusa",37.05992,15.29333,40,40,399224,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Sicilia","Siracusa",0,7,1.94591,.3364722,,,1,1,1,1,1,1,1,-.19263752,-.14458375,-.03940546
"2020-03-22","ITA","Sicilia","Siracusa",37.05992,15.29333,49,49,399224,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Sicilia","Siracusa",0,6,1.791759,.6931472,,,1,1,1,1,1,1,1,.17176999,-.14458375,.02122235
"2020-03-28","ITA","Sicilia","Siracusa",37.05992,15.29333,84,84,399224,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Sicilia","Siracusa",0,5,1.609438,.9162908,,,1,1,1,1,1,1,1,.38230463,-.14458375,.03383129
"2020-03-31","ITA","Sicilia","Siracusa",37.05992,15.29333,93,93,399224,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Sicilia","Siracusa",0,4,1.386294,.6931472,,,1,1,1,1,1,1,1,.11286309,-.14458375,.08012925
"2020-04-01","ITA","Sicilia","Siracusa",37.05992,15.29333,98,98,399224,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Sicilia","Siracusa",0,5,1.609438,.2231436,,,1,1,1,1,1,1,1,-.26297495,-.14458375,-.01403631
"2020-04-03","ITA","Sicilia","Siracusa",37.05992,15.29333,106,106,399224,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,03apr2020,5,4,2020,3,"Sicilia","Siracusa",0,5,1.609438,.5108256,,,1,1,1,1,1,1,1,.05007625,-.14458375,-.03940546
"2020-04-05","ITA","Sicilia","Siracusa",37.05992,15.29333,109,109,399224,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Sicilia","Siracusa",0,2,.6931472,.6931472,,,1,1,1,1,1,1,1,.17176999,-.14458375,.02122235
"2020-04-06","ITA","Sicilia","Siracusa",37.05992,15.29333,111,111,399224,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,06apr2020,1,4,2020,6,"Sicilia","Siracusa",0,2,.6931472,0,,,1,1,1,1,1,1,1,-.43317148,-.14458375,-.06698336
"2020-03-17","ITA","Lombardia","Sondrio",46.17099,9.871475,74,74,181095,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Lombardia","Sondrio",0,28,3.332205,3.332205,,,1,1,1,1,1,1,1,1.967444,.57153251,.08012925
"2020-03-19","ITA","Lombardia","Sondrio",46.17099,9.871475,155,155,181095,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Lombardia","Sondrio",0,80,4.382027,4.382027,,,1,1,1,1,1,1,1,3.1147202,.57153251,-.01732495
"2020-03-21","ITA","Lombardia","Sondrio",46.17099,9.871475,179,179,181095,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Lombardia","Sondrio",0,16,2.772589,.6931472,,,1,1,1,1,1,1,1,-.62531548,.57153251,.03383129
"2020-03-22","ITA","Lombardia","Sondrio",46.17099,9.871475,205,205,181095,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,22mar2020,0,3,2020,22,"Lombardia","Sondrio",0,26,3.258096,.4855077,,,1,1,1,1,1,1,1,-.68184852,.57153251,.02122235
"2020-03-24","ITA","Lombardia","Sondrio",46.17099,9.871475,253,253,181095,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,24mar2020,2,3,2020,24,"Lombardia","Sondrio",0,45,3.806663,2.70805,,,1,1,1,1,1,1,1,1.4817871,.57153251,.08012925
"2020-03-26","ITA","Lombardia","Sondrio",46.17099,9.871475,325,325,181095,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,26mar2020,4,3,2020,26,"Lombardia","Sondrio",0,41,3.713572,.2795849,,,1,1,1,1,1,1,1,-.84922407,.57153251,-.01732495
"2020-03-29","ITA","Lombardia","Sondrio",46.17099,9.871475,422,422,181095,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,29mar2020,0,3,2020,29,"Lombardia","Sondrio",0,34,3.526361,.2682641,,,1,1,1,1,1,1,1,-.8990922,.57153251,.02122235
"2020-03-31","ITA","Lombardia","Sondrio",46.17099,9.871475,470,470,181095,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,31mar2020,2,3,2020,31,"Lombardia","Sondrio",0,24,3.178054,0,,,1,1,1,1,1,1,1,-1.2262632,.57153251,.08012925
"2020-04-02","ITA","Lombardia","Sondrio",46.17099,9.871475,517,517,181095,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,02apr2020,4,4,2020,2,"Lombardia","Sondrio",0,33,3.496508,.8574502,,,1,1,1,1,1,1,1,-.27135871,.57153251,-.01732495
"2020-04-04","ITA","Lombardia","Sondrio",46.17099,9.871475,563,563,181095,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,04apr2020,6,4,2020,4,"Lombardia","Sondrio",0,26,3.258096,.2623641,,,1,1,1,1,1,1,1,-.91760104,.57153251,.03383129
"2020-04-05","ITA","Lombardia","Sondrio",46.17099,9.871475,591,591,181095,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,05apr2020,0,4,2020,5,"Lombardia","Sondrio",0,28,3.332205,.0741081,,,1,1,1,1,1,1,1,-1.0932481,.57153251,.02122235
"2020-03-26","ITA","Sardegna","Sud Sardegna",39.16642,8.526242,21,21,350725,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Sardegna","Sud Sardegna",0,4,1.386294,.6931472,,,1,1,1,1,1,1,1,-.65496735,.72070089,-.01732495
"2020-03-27","ITA","Sardegna","Sud Sardegna",39.16642,8.526242,50,50,350725,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Sardegna","Sud Sardegna",0,29,3.367296,1.981001,,,1,1,1,1,1,1,1,.65496735,.72070089,-.03940546
"2020-03-19","ITA","Puglia","Taranto",40.47355,17.23237,23,23,576756,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Puglia","Taranto",0,4,1.386294,.6931472,,,1,1,1,1,1,1,1,-.14624618,.14361944,-.01732495
"2020-03-20","ITA","Puglia","Taranto",40.47355,17.23237,33,33,576756,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Puglia","Taranto",0,10,2.302585,.9162908,,,1,1,1,1,1,1,1,.09897791,.14361944,-.03940546
"2020-03-22","ITA","Puglia","Taranto",40.47355,17.23237,41,41,576756,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Puglia","Taranto",0,6,1.791759,1.098612,,,1,1,1,1,1,1,1,.28903193,.14361944,.02122235
"2020-03-24","ITA","Puglia","Taranto",40.47355,17.23237,51,51,576756,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Puglia","Taranto",0,5,1.609438,0,,,1,1,1,1,1,1,1,-.86848728,.14361944,.08012925
"2020-03-25","ITA","Puglia","Taranto",40.47355,17.23237,56,56,576756,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Puglia","Taranto",0,5,1.609438,0,,,1,1,1,1,1,1,1,-.77432171,.14361944,-.01403631
"2020-03-26","ITA","Puglia","Taranto",40.47355,17.23237,74,74,576756,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Puglia","Taranto",0,18,2.890372,1.280934,,,1,1,1,1,1,1,1,.50990078,.14361944,-.01732495
"2020-03-28","ITA","Puglia","Taranto",40.47355,17.23237,93,93,576756,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Puglia","Taranto",0,15,2.70805,1.321756,,,1,1,1,1,1,1,1,.49956657,.14361944,.03383129
"2020-03-30","ITA","Puglia","Taranto",40.47355,17.23237,121,121,576756,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Puglia","Taranto",0,22,3.091043,1.299283,,,1,1,1,1,1,1,1,.57790836,.14361944,-.06698336
"2020-04-01","ITA","Puglia","Taranto",40.47355,17.23237,148,148,576756,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Puglia","Taranto",0,22,3.091043,1.481605,,,1,1,1,1,1,1,1,.70728286,.14361944,-.01403631
"2020-04-03","ITA","Puglia","Taranto",40.47355,17.23237,178,178,576756,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,03apr2020,5,4,2020,3,"Puglia","Taranto",0,15,2.70805,0,,,1,1,1,1,1,1,1,-.74895256,.14361944,-.03940546
"2020-04-05","ITA","Puglia","Taranto",40.47355,17.23237,182,182,576756,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Puglia","Taranto",0,2,.6931472,0,,,1,1,1,1,1,1,1,-.80958037,.14361944,.02122235
"2020-04-06","ITA","Puglia","Taranto",40.47355,17.23237,190,190,576756,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,06apr2020,1,4,2020,6,"Puglia","Taranto",0,8,2.079442,1.386294,,,1,1,1,1,1,1,1,.6649197,.14361944,-.06698336
"2020-03-17","ITA","Abruzzo","Teramo",42.65892,13.7044,31,31,308052,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Abruzzo","Teramo",0,12,2.484907,.2876821,,,1,1,1,1,1,1,1,-.4639053,-.04164077,.08012925
"2020-03-19","ITA","Abruzzo","Teramo",42.65892,13.7044,68,68,308052,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Abruzzo","Teramo",0,29,3.367296,1.287854,,,1,1,1,1,1,1,1,.63372104,-.04164077,-.01732495
"2020-03-21","ITA","Abruzzo","Teramo",42.65892,13.7044,105,105,308052,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Abruzzo","Teramo",0,24,3.178054,.6131046,,,1,1,1,1,1,1,1,-.09218481,-.04164077,.03383129
"2020-03-23","ITA","Abruzzo","Teramo",42.65892,13.7044,124,124,308052,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Abruzzo","Teramo",0,11,2.397895,.3184538,,,1,1,1,1,1,1,1,-.21766067,-.04164077,-.06698336
"2020-03-24","ITA","Abruzzo","Teramo",42.65892,13.7044,140,140,308052,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Abruzzo","Teramo",0,16,2.772589,.3746934,,,1,1,1,1,1,1,1,-.30853367,-.04164077,.08012925
"2020-03-25","ITA","Abruzzo","Teramo",42.65892,13.7044,195,195,308052,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Abruzzo","Teramo",0,55,4.007333,1.234745,,,1,1,1,1,1,1,1,.64568304,-.04164077,-.01403631
"2020-03-26","ITA","Abruzzo","Teramo",42.65892,13.7044,262,262,308052,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Abruzzo","Teramo",0,67,4.204693,.1973596,,,1,1,1,1,1,1,1,-.3884133,-.04164077,-.01732495
"2020-03-28","ITA","Abruzzo","Teramo",42.65892,13.7044,304,304,308052,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Abruzzo","Teramo",0,27,3.295837,.5877867,,,1,1,1,1,1,1,1,-.04914243,-.04164077,.03383129
"2020-03-29","ITA","Abruzzo","Teramo",42.65892,13.7044,350,350,308052,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Abruzzo","Teramo",0,46,3.828641,.5328045,,,1,1,1,1,1,1,1,-.09151568,-.04164077,.02122235
"2020-03-31","ITA","Abruzzo","Teramo",42.65892,13.7044,376,376,308052,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Abruzzo","Teramo",0,13,2.564949,0,,,1,1,1,1,1,1,1,-.68322707,-.04164077,.08012925
"2020-04-02","ITA","Abruzzo","Teramo",42.65892,13.7044,412,412,308052,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Abruzzo","Teramo",0,27,3.295837,1.098612,,,1,1,1,1,1,1,1,.51283944,-.04164077,-.01732495
"2020-04-04","ITA","Abruzzo","Teramo",42.65892,13.7044,437,437,308052,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Abruzzo","Teramo",0,19,2.944439,1.152679,,,1,1,1,1,1,1,1,.51575034,-.04164077,.03383129
