date,adm0_name,adm1_name,school_closure,travel_ban_local_opt,no_gathering,travel_ban_intl_out,work_from_home,testing_regime,home_isolation,religious_closure,cum_confirmed_cases,cum_confirmed_cases_imputed,population,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_change_irn_13mar2020,sample_avg,day_avg,travel_ban_local_opt_natl,school_closure_natl,p_irn_1,p_irn_2
"2020-03-14","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,416,476,6434501,14mar2020,6,3,2020,14,"Razavi Khorasan",0,30,3.401197,,0,.8196025,,1,1,1,1
"2020-03-15","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,559,619,6434501,15mar2020,0,3,2020,15,"Razavi Khorasan",0,143,4.962845,1.561647,0,,,1,1,1,1
"2020-03-16","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,559,619,6434501,16mar2020,1,3,2020,16,"Razavi Khorasan",0,0,,,0,.8196025,,1,1,1,1
"2020-03-17","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,622,682,6434501,17mar2020,2,3,2020,17,"Razavi Khorasan",0,63,4.143135,,0,.8196025,,1,1,1,1
"2020-03-18","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,652,712,6434501,18mar2020,3,3,2020,18,"Razavi Khorasan",0,30,3.401197,,0,.8196025,,1,1,1,1
"2020-03-19","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,702,762,6434501,19mar2020,4,3,2020,19,"Razavi Khorasan",0,50,3.912023,.5108256,0,,,1,1,1,1
"2020-03-20","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,750,810,6434501,20mar2020,5,3,2020,20,"Razavi Khorasan",0,48,3.871201,,0,.8196025,,1,1,1,1
"2020-03-21","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,807,867,6434501,21mar2020,6,3,2020,21,"Razavi Khorasan",0,57,4.043051,.1718502,0,,,1,1,1,1
"2020-03-22","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,849,909,6434501,22mar2020,0,3,2020,22,"Razavi Khorasan",0,42,3.73767,,0,.8196025,,1,1,1,1
"2020-02-27","IRN","Semnan",1,0,1,1,0,0,0,0,,4,702360,27feb2020,4,2,2020,27,"Semnan",0,,,,0,.8196025,,0,0,0,0
"2020-02-28","IRN","Semnan",1,0,1,1,0,0,0,0,,6,702360,28feb2020,5,2,2020,28,"Semnan",0,,,,0,.8196025,,0,0,0,0
"2020-02-29","IRN","Semnan",1,0,1,1,0,0,0,0,10,10,702360,29feb2020,6,2,2020,29,"Semnan",0,,,,0,.8196025,,0,0,0,0
"2020-03-01","IRN","Semnan",1,1,1,1,0,0,0,0,13,13,702360,01mar2020,0,3,2020,1,"Semnan",0,3,1.098612,,0,.8196025,,1,0,.3333333,0
"2020-03-02","IRN","Semnan",1,1,1,1,0,0,0,0,,17,702360,02mar2020,1,3,2020,2,"Semnan",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-03","IRN","Semnan",1,1,1,1,1,0,0,0,,23,702360,03mar2020,2,3,2020,3,"Semnan",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-04","IRN","Semnan",1,1,1,1,1,0,0,0,21,31,702360,04mar2020,3,3,2020,4,"Semnan",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-05","IRN","Semnan",1,1,1,1,1,0,0,0,43,53,702360,05mar2020,4,3,2020,5,"Semnan",0,22,3.091043,,0,.8196025,,1,0,.6666667,0
"2020-03-06","IRN","Semnan",1,1,1,1,1,0,0,0,97,107,702360,06mar2020,5,3,2020,6,"Semnan",0,54,3.988984,.8979416,0,,,1,0,.6666667,0
"2020-03-07","IRN","Semnan",1,1,1,1,1,0,0,0,121,131,702360,07mar2020,6,3,2020,7,"Semnan",0,24,3.178054,,0,.8196025,,1,0,.6666667,0
"2020-03-08","IRN","Semnan",1,1,1,1,1,0,0,0,158,168,702360,08mar2020,0,3,2020,8,"Semnan",0,37,3.610918,.432864,0,,,1,0,.6666667,0
"2020-03-09","IRN","Semnan",1,1,1,1,1,0,0,0,203,213,702360,09mar2020,1,3,2020,9,"Semnan",0,45,3.806663,.1957448,0,,,1,0,.6666667,0
"2020-03-10","IRN","Semnan",1,1,1,1,1,0,0,0,204,214,702360,10mar2020,2,3,2020,10,"Semnan",0,1,0,,0,.8196025,,1,0,.6666667,0
"2020-03-11","IRN","Semnan",1,1,1,1,1,0,0,0,267,277,702360,11mar2020,3,3,2020,11,"Semnan",0,63,4.143135,4.143135,0,,,1,0,.6666667,0
"2020-03-12","IRN","Semnan",1,1,1,1,1,0,0,0,307,317,702360,12mar2020,4,3,2020,12,"Semnan",0,40,3.688879,,0,.8196025,,1,0,.6666667,0
"2020-03-13","IRN","Semnan",1,1,1,1,1,1,1,0,345,355,702360,13mar2020,5,3,2020,13,"Semnan",0,38,3.637586,,1,.8196025,,1,0,.6666667,1
"2020-03-14","IRN","Semnan",1,1,1,1,1,1,1,0,392,402,702360,14mar2020,6,3,2020,14,"Semnan",0,47,3.850147,.2125614,0,,,1,0,.6666667,1
"2020-03-15","IRN","Semnan",1,1,1,1,1,1,1,0,433,443,702360,15mar2020,0,3,2020,15,"Semnan",0,41,3.713572,,0,.8196025,,1,0,.6666667,1
"2020-03-16","IRN","Semnan",1,1,1,1,1,1,1,0,467,477,702360,16mar2020,1,3,2020,16,"Semnan",0,34,3.526361,,0,.8196025,,1,0,.6666667,1
"2020-03-17","IRN","Semnan",1,1,1,1,1,1,1,0,500,510,702360,17mar2020,2,3,2020,17,"Semnan",0,33,3.496508,,0,.8196025,,1,0,.6666667,1
"2020-03-18","IRN","Semnan",1,1,1,1,1,1,1,0,560,570,702360,18mar2020,3,3,2020,18,"Semnan",0,60,4.094345,.597837,0,,,1,0,.6666667,1
"2020-03-19","IRN","Semnan",1,1,1,1,1,1,1,0,576,586,702360,19mar2020,4,3,2020,19,"Semnan",0,16,2.772589,,0,.8196025,,1,0,.6666667,1
"2020-03-20","IRN","Semnan",1,1,1,1,1,1,1,0,628,638,702360,20mar2020,5,3,2020,20,"Semnan",0,52,3.951244,1.178655,0,,,1,0,.6666667,1
"2020-03-21","IRN","Semnan",1,1,1,1,1,1,1,0,628,638,702360,21mar2020,6,3,2020,21,"Semnan",0,0,,,0,.8196025,,1,0,.6666667,1
"2020-03-22","IRN","Semnan",1,1,1,1,1,1,1,0,628,638,702360,22mar2020,0,3,2020,22,"Semnan",0,0,,,0,.8196025,,1,0,.6666667,1
"2020-02-27","IRN","Sistan and Baluchestan",0,0,1,1,0,0,0,0,,2,2775014,27feb2020,4,2,2020,27,"Sistan and Baluchestan",0,,,,0,.8196025,,0,0,0,0
"2020-02-28","IRN","Sistan and Baluchestan",0,0,1,1,0,0,0,0,,2,2775014,28feb2020,5,2,2020,28,"Sistan and Baluchestan",0,,,,0,.8196025,,0,0,0,0
"2020-02-29","IRN","Sistan and Baluchestan",0,0,1,1,0,0,0,0,,3,2775014,29feb2020,6,2,2020,29,"Sistan and Baluchestan",0,,,,0,.8196025,,0,0,0,0
"2020-03-01","IRN","Sistan and Baluchestan",0,1,1,1,0,0,0,0,,5,2775014,01mar2020,0,3,2020,1,"Sistan and Baluchestan",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-02","IRN","Sistan and Baluchestan",0,1,1,1,0,0,0,0,,8,2775014,02mar2020,1,3,2020,2,"Sistan and Baluchestan",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-03","IRN","Sistan and Baluchestan",0,1,1,1,1,0,0,0,,12,2775014,03mar2020,2,3,2020,3,"Sistan and Baluchestan",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-04","IRN","Sistan and Baluchestan",0,1,1,1,1,0,0,0,13,20,2775014,04mar2020,3,3,2020,4,"Sistan and Baluchestan",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-05","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,18,25,2775014,05mar2020,4,3,2020,5,"Sistan and Baluchestan",0,5,1.609438,,0,.8196025,,1,1,1,0
"2020-03-06","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,20,27,2775014,06mar2020,5,3,2020,6,"Sistan and Baluchestan",0,2,.6931472,,0,.8196025,,1,1,1,0
"2020-03-07","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,33,40,2775014,07mar2020,6,3,2020,7,"Sistan and Baluchestan",0,13,2.564949,1.871802,0,,,1,1,1,0
"2020-03-08","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,33,40,2775014,08mar2020,0,3,2020,8,"Sistan and Baluchestan",0,0,,,0,.8196025,,1,1,1,0
"2020-03-09","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,33,40,2775014,09mar2020,1,3,2020,9,"Sistan and Baluchestan",0,0,,,0,.8196025,,1,1,1,0
"2020-03-10","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,39,46,2775014,10mar2020,2,3,2020,10,"Sistan and Baluchestan",0,6,1.791759,,0,.8196025,,1,1,1,0
"2020-03-11","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,43,50,2775014,11mar2020,3,3,2020,11,"Sistan and Baluchestan",0,4,1.386294,,0,.8196025,,1,1,1,0
"2020-03-12","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,49,56,2775014,12mar2020,4,3,2020,12,"Sistan and Baluchestan",0,6,1.791759,.4054651,0,,,1,1,1,0
"2020-03-13","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,51,58,2775014,13mar2020,5,3,2020,13,"Sistan and Baluchestan",0,2,.6931472,,1,.8196025,,1,1,1,1
"2020-03-14","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,53,60,2775014,14mar2020,6,3,2020,14,"Sistan and Baluchestan",0,2,.6931472,0,0,,,1,1,1,1
"2020-03-15","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,59,66,2775014,15mar2020,0,3,2020,15,"Sistan and Baluchestan",0,6,1.791759,1.098612,0,,,1,1,1,1
"2020-03-16","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,70,77,2775014,16mar2020,1,3,2020,16,"Sistan and Baluchestan",0,11,2.397895,.6061358,0,,,1,1,1,1
"2020-03-17","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,81,88,2775014,17mar2020,2,3,2020,17,"Sistan and Baluchestan",0,11,2.397895,0,0,,,1,1,1,1
"2020-03-18","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,87,94,2775014,18mar2020,3,3,2020,18,"Sistan and Baluchestan",0,6,1.791759,,0,.8196025,,1,1,1,1
"2020-03-19","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,105,112,2775014,19mar2020,4,3,2020,19,"Sistan and Baluchestan",0,18,2.890372,1.098612,0,,,1,1,1,1
"2020-03-20","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,113,120,2775014,20mar2020,5,3,2020,20,"Sistan and Baluchestan",0,8,2.079442,,0,.8196025,,1,1,1,1
"2020-03-21","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,118,125,2775014,21mar2020,6,3,2020,21,"Sistan and Baluchestan",0,5,1.609438,,0,.8196025,,1,1,1,1
"2020-03-22","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,133,140,2775014,22mar2020,0,3,2020,22,"Sistan and Baluchestan",0,15,2.70805,1.098612,0,,,1,1,1,1
"2020-02-27","IRN","South Khorasan",0,0,1,1,0,0,0,0,,0,768898,27feb2020,4,2,2020,27,"South Khorasan",0,,,,0,.8196025,,0,0,0,0
"2020-02-28","IRN","South Khorasan",0,0,1,1,0,0,0,0,,0,768898,28feb2020,5,2,2020,28,"South Khorasan",0,,,,0,.8196025,,0,0,0,0
"2020-02-29","IRN","South Khorasan",0,0,1,1,0,0,0,0,,1,768898,29feb2020,6,2,2020,29,"South Khorasan",0,,,,0,.8196025,,0,0,0,0
"2020-03-01","IRN","South Khorasan",0,1,1,1,0,0,0,0,,3,768898,01mar2020,0,3,2020,1,"South Khorasan",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-02","IRN","South Khorasan",0,1,1,1,0,0,0,0,,6,768898,02mar2020,1,3,2020,2,"South Khorasan",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-03","IRN","South Khorasan",0,1,1,1,1,0,0,0,,10,768898,03mar2020,2,3,2020,3,"South Khorasan",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-04","IRN","South Khorasan",0,1,1,1,1,0,0,0,,10,768898,04mar2020,3,3,2020,4,"South Khorasan",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-05","IRN","South Khorasan",1,1,1,1,1,0,0,0,12,19,768898,05mar2020,4,3,2020,5,"South Khorasan",0,,,,0,.8196025,,1,1,1,0
"2020-03-06","IRN","South Khorasan",1,1,1,1,1,0,0,0,15,22,768898,06mar2020,5,3,2020,6,"South Khorasan",0,3,1.098612,,0,.8196025,,1,1,1,0
"2020-03-07","IRN","South Khorasan",1,1,1,1,1,0,0,0,15,22,768898,07mar2020,6,3,2020,7,"South Khorasan",0,0,,,0,.8196025,,1,1,1,0
"2020-03-08","IRN","South Khorasan",1,1,1,1,1,0,0,0,,30,768898,08mar2020,0,3,2020,8,"South Khorasan",0,,,,0,.8196025,,1,1,1,0
"2020-03-09","IRN","South Khorasan",1,1,1,1,1,0,0,0,34,41,768898,09mar2020,1,3,2020,9,"South Khorasan",0,,,,0,.8196025,,1,1,1,0
"2020-03-10","IRN","South Khorasan",1,1,1,1,1,0,0,0,48,55,768898,10mar2020,2,3,2020,10,"South Khorasan",0,14,2.639057,,0,.8196025,,1,1,1,0
"2020-03-11","IRN","South Khorasan",1,1,1,1,1,0,0,0,63,70,768898,11mar2020,3,3,2020,11,"South Khorasan",0,15,2.70805,.0689929,0,,,1,1,1,0
"2020-03-12","IRN","South Khorasan",1,1,1,1,1,0,0,0,75,82,768898,12mar2020,4,3,2020,12,"South Khorasan",0,12,2.484907,,0,.8196025,,1,1,1,0
"2020-03-13","IRN","South Khorasan",1,1,1,1,1,1,1,0,75,82,768898,13mar2020,5,3,2020,13,"South Khorasan",0,0,,,1,.8196025,,1,1,1,1
"2020-03-14","IRN","South Khorasan",1,1,1,1,1,1,1,0,79,86,768898,14mar2020,6,3,2020,14,"South Khorasan",0,4,1.386294,,0,.8196025,,1,1,1,1
"2020-03-15","IRN","South Khorasan",1,1,1,1,1,1,1,0,97,104,768898,15mar2020,0,3,2020,15,"South Khorasan",0,18,2.890372,1.504077,0,,,1,1,1,1
"2020-03-16","IRN","South Khorasan",1,1,1,1,1,1,1,0,104,111,768898,16mar2020,1,3,2020,16,"South Khorasan",0,7,1.94591,,0,.8196025,,1,1,1,1
"2020-03-17","IRN","South Khorasan",1,1,1,1,1,1,1,0,116,123,768898,17mar2020,2,3,2020,17,"South Khorasan",0,12,2.484907,.5389966,0,,,1,1,1,1
"2020-03-18","IRN","South Khorasan",1,1,1,1,1,1,1,0,137,144,768898,18mar2020,3,3,2020,18,"South Khorasan",0,21,3.044523,.5596159,0,,,1,1,1,1
"2020-03-19","IRN","South Khorasan",1,1,1,1,1,1,1,0,142,149,768898,19mar2020,4,3,2020,19,"South Khorasan",0,5,1.609438,,0,.8196025,,1,1,1,1
"2020-03-20","IRN","South Khorasan",1,1,1,1,1,1,1,0,160,167,768898,20mar2020,5,3,2020,20,"South Khorasan",0,18,2.890372,1.280934,0,,,1,1,1,1
"2020-03-21","IRN","South Khorasan",1,1,1,1,1,1,1,0,160,167,768898,21mar2020,6,3,2020,21,"South Khorasan",0,0,,,0,.8196025,,1,1,1,1
"2020-03-22","IRN","South Khorasan",1,1,1,1,1,1,1,0,175,182,768898,22mar2020,0,3,2020,22,"South Khorasan",0,15,2.70805,,0,.8196025,,1,1,1,1
"2020-02-27","IRN","Tehran",1,0,1,1,0,0,0,0,63,63,13267637,27feb2020,4,2,2020,27,"Tehran",1,,,,0,.8196025,,0,0,0,0
"2020-02-28","IRN","Tehran",1,0,1,1,0,0,0,0,127,127,13267637,28feb2020,5,2,2020,28,"Tehran",1,64,4.158883,,0,.8196025,,0,0,0,0
"2020-02-29","IRN","Tehran",1,0,1,1,0,0,0,0,179,179,13267637,29feb2020,6,2,2020,29,"Tehran",1,52,3.951244,,0,.8196025,,0,0,0,0
"2020-03-01","IRN","Tehran",1,1,1,1,0,0,0,0,349,349,13267637,01mar2020,0,3,2020,1,"Tehran",1,170,5.135798,1.184555,0,.8196025,.5300659,1,0,.3333333,0
"2020-03-02","IRN","Tehran",1,1,1,1,0,0,0,0,,579,13267637,02mar2020,1,3,2020,2,"Tehran",1,,,,0,.8196025,,1,0,.3333333,0
"2020-03-03","IRN","Tehran",1,1,1,1,1,0,0,0,,947,13267637,03mar2020,2,3,2020,3,"Tehran",1,,,,0,.8196025,,1,0,.6666667,0
"2020-03-04","IRN","Tehran",1,1,1,1,1,0,0,0,602,1200,13267637,04mar2020,3,3,2020,4,"Tehran",1,,,,0,.8196025,,1,0,.6666667,0
"2020-03-05","IRN","Tehran",1,1,1,1,1,0,0,0,658,1256,13267637,05mar2020,4,3,2020,5,"Tehran",1,56,4.025352,,0,.8196025,,1,0,.6666667,0
"2020-03-06","IRN","Tehran",1,1,1,1,1,0,0,0,719,1317,13267637,06mar2020,5,3,2020,6,"Tehran",1,61,4.110874,.0855222,0,.8196025,.902523,1,0,.6666667,0
"2020-03-07","IRN","Tehran",1,1,1,1,1,0,0,0,845,1443,13267637,07mar2020,6,3,2020,7,"Tehran",1,126,4.836282,.7254081,0,.8196025,.6179018,1,0,.6666667,0
"2020-03-08","IRN","Tehran",1,1,1,1,1,0,0,0,1111,1709,13267637,08mar2020,0,3,2020,8,"Tehran",1,266,5.583496,.7472143,0,.8196025,1.395398,1,0,.6666667,0
"2020-03-09","IRN","Tehran",1,1,1,1,1,0,0,0,1251,1849,13267637,09mar2020,1,3,2020,9,"Tehran",1,140,4.941642,,0,.8196025,,1,0,.6666667,0
"2020-03-10","IRN","Tehran",1,1,1,1,1,0,0,0,1420,2018,13267637,10mar2020,2,3,2020,10,"Tehran",1,169,5.129899,.1882563,0,.8196025,1.199794,1,0,.6666667,0
"2020-03-11","IRN","Tehran",1,1,1,1,1,0,0,0,1676,2274,13267637,11mar2020,3,3,2020,11,"Tehran",1,256,5.545177,.4152789,0,.8196025,.9565619,1,0,.6666667,0
"2020-03-12","IRN","Tehran",1,1,1,1,1,0,0,0,1979,2577,13267637,12mar2020,4,3,2020,12,"Tehran",1,303,5.713733,.1685553,0,.8196025,.9647344,1,0,.6666667,0
"2020-03-13","IRN","Tehran",1,1,1,1,1,1,1,0,2282,2880,13267637,13mar2020,5,3,2020,13,"Tehran",1,303,5.713733,0,1,.8196025,.6837351,1,0,.6666667,1
"2020-03-14","IRN","Tehran",1,1,1,1,1,1,1,0,2629,3227,13267637,14mar2020,6,3,2020,14,"Tehran",1,347,5.849325,.135592,0,.8196025,.7359731,1,0,.6666667,1
"2020-03-15","IRN","Tehran",1,1,1,1,1,1,1,0,2880,3478,13267637,15mar2020,0,3,2020,15,"Tehran",1,251,5.525453,,0,.8196025,,1,0,.6666667,1
"2020-03-16","IRN","Tehran",1,1,1,1,1,1,1,0,3080,3678,13267637,16mar2020,1,3,2020,16,"Tehran",1,200,5.298317,,0,.8196025,,1,0,.6666667,1
"2020-03-17","IRN","Tehran",1,1,1,1,1,1,1,0,3353,3951,13267637,17mar2020,2,3,2020,17,"Tehran",1,273,5.609472,.3111544,0,.8196025,.5614593,1,0,.6666667,1
"2020-03-18","IRN","Tehran",1,1,1,1,1,1,1,0,3566,4164,13267637,18mar2020,3,3,2020,18,"Tehran",1,213,5.361292,,0,.8196025,,1,0,.6666667,1
"2020-03-19","IRN","Tehran",1,1,1,1,1,1,1,0,3703,4301,13267637,19mar2020,4,3,2020,19,"Tehran",1,137,4.919981,,0,.8196025,,1,0,.6666667,1
"2020-03-20","IRN","Tehran",1,1,1,1,1,1,1,0,3923,4521,13267637,20mar2020,5,3,2020,20,"Tehran",1,220,5.393628,.4736466,0,.8196025,.5656318,1,0,.6666667,1
"2020-03-21","IRN","Tehran",1,1,1,1,1,1,1,0,4155,4753,13267637,21mar2020,6,3,2020,21,"Tehran",1,232,5.446737,.0531096,0,.8196025,.7702051,1,0,.6666667,1
"2020-03-22","IRN","Tehran",1,1,1,1,1,1,1,0,4404,5002,13267637,22mar2020,0,3,2020,22,"Tehran",1,249,5.517453,.0707154,0,.8196025,.6380128,1,0,.6666667,1
"2020-02-27","IRN","West Azarbaijan",0,0,1,1,0,0,0,0,,1,3265219,27feb2020,4,2,2020,27,"West Azarbaijan",0,,,,0,.8196025,,0,0,0,0
"2020-02-28","IRN","West Azarbaijan",0,0,1,1,0,0,0,0,,1,3265219,28feb2020,5,2,2020,28,"West Azarbaijan",0,,,,0,.8196025,,0,0,0,0
"2020-02-29","IRN","West Azarbaijan",0,0,1,1,0,0,0,0,,1,3265219,29feb2020,6,2,2020,29,"West Azarbaijan",0,,,,0,.8196025,,0,0,0,0
"2020-03-01","IRN","West Azarbaijan",0,1,1,1,0,0,0,0,,1,3265219,01mar2020,0,3,2020,1,"West Azarbaijan",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-02","IRN","West Azarbaijan",0,1,1,1,0,0,0,0,,1,3265219,02mar2020,1,3,2020,2,"West Azarbaijan",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-03","IRN","West Azarbaijan",0,1,1,1,1,0,0,0,,1,3265219,03mar2020,2,3,2020,3,"West Azarbaijan",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-04","IRN","West Azarbaijan",0,1,1,1,1,0,0,0,,1,3265219,04mar2020,3,3,2020,4,"West Azarbaijan",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-05","IRN","West Azarbaijan",1,1,1,1,1,0,0,0,,6,3265219,05mar2020,4,3,2020,5,"West Azarbaijan",0,,,,0,.8196025,,1,1,1,0
"2020-03-06","IRN","West Azarbaijan",1,1,1,1,1,0,0,0,,7,3265219,06mar2020,5,3,2020,6,"West Azarbaijan",0,,,,0,.8196025,,1,1,1,0
"2020-03-07","IRN","West Azarbaijan",1,1,1,1,1,0,0,0,29,29,3265219,07mar2020,6,3,2020,7,"West Azarbaijan",0,,,,0,.8196025,,1,1,1,0
"2020-03-08","IRN","West Azarbaijan",1,1,1,1,1,0,0,0,36,36,3265219,08mar2020,0,3,2020,8,"West Azarbaijan",0,7,1.94591,,0,.8196025,,1,1,1,0
"2020-03-09","IRN","West Azarbaijan",1,1,1,1,1,0,0,0,65,65,3265219,09mar2020,1,3,2020,9,"West Azarbaijan",0,29,3.367296,1.421386,0,,,1,1,1,0
"2020-03-10","IRN","West Azarbaijan",1,1,1,1,1,0,0,0,69,69,3265219,10mar2020,2,3,2020,10,"West Azarbaijan",0,4,1.386294,,0,.8196025,,1,1,1,0
"2020-03-11","IRN","West Azarbaijan",1,1,1,1,1,0,0,0,96,96,3265219,11mar2020,3,3,2020,11,"West Azarbaijan",0,27,3.295837,1.909543,0,,,1,1,1,0
"2020-03-12","IRN","West Azarbaijan",1,1,1,1,1,0,0,0,115,115,3265219,12mar2020,4,3,2020,12,"West Azarbaijan",0,19,2.944439,,0,.8196025,,1,1,1,0
"2020-03-13","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,140,140,3265219,13mar2020,5,3,2020,13,"West Azarbaijan",0,25,3.218876,.274437,1,,,1,1,1,1
"2020-03-14","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,171,171,3265219,14mar2020,6,3,2020,14,"West Azarbaijan",0,31,3.433987,.2151113,0,,,1,1,1,1
"2020-03-15","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,189,189,3265219,15mar2020,0,3,2020,15,"West Azarbaijan",0,18,2.890372,,0,.8196025,,1,1,1,1
"2020-03-16","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,220,220,3265219,16mar2020,1,3,2020,16,"West Azarbaijan",0,31,3.433987,.5436153,0,,,1,1,1,1
"2020-03-17","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,254,254,3265219,17mar2020,2,3,2020,17,"West Azarbaijan",0,34,3.526361,.0923734,0,,,1,1,1,1
"2020-03-18","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,296,296,3265219,18mar2020,3,3,2020,18,"West Azarbaijan",0,42,3.73767,.2113092,0,,,1,1,1,1
"2020-03-19","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,322,322,3265219,19mar2020,4,3,2020,19,"West Azarbaijan",0,26,3.258096,,0,.8196025,,1,1,1,1
"2020-03-20","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,349,349,3265219,20mar2020,5,3,2020,20,"West Azarbaijan",0,27,3.295837,.0377405,0,,,1,1,1,1
"2020-03-21","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,363,363,3265219,21mar2020,6,3,2020,21,"West Azarbaijan",0,14,2.639057,,0,.8196025,,1,1,1,1
"2020-03-22","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,391,391,3265219,22mar2020,0,3,2020,22,"West Azarbaijan",0,28,3.332205,.6931472,0,,,1,1,1,1
"2020-02-27","IRN","Yazd",0,0,1,1,0,0,0,0,,1,1138533,27feb2020,4,2,2020,27,"Yazd",0,,,,0,.8196025,,0,0,0,0
"2020-02-28","IRN","Yazd",0,0,1,1,0,0,0,0,,1,1138533,28feb2020,5,2,2020,28,"Yazd",0,,,,0,.8196025,,0,0,0,0
"2020-02-29","IRN","Yazd",0,0,1,1,0,0,0,0,,5,1138533,29feb2020,6,2,2020,29,"Yazd",0,,,,0,.8196025,,0,0,0,0
"2020-03-01","IRN","Yazd",0,1,1,1,0,0,0,0,,5,1138533,01mar2020,0,3,2020,1,"Yazd",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-02","IRN","Yazd",0,1,1,1,0,0,0,0,,5,1138533,02mar2020,1,3,2020,2,"Yazd",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-03","IRN","Yazd",0,1,1,1,1,0,0,0,,5,1138533,03mar2020,2,3,2020,3,"Yazd",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-04","IRN","Yazd",0,1,1,1,1,0,0,0,,5,1138533,04mar2020,3,3,2020,4,"Yazd",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-05","IRN","Yazd",1,1,1,1,1,0,0,0,,5,1138533,05mar2020,4,3,2020,5,"Yazd",0,,,,0,.8196025,,1,1,1,0
"2020-03-06","IRN","Yazd",1,1,1,1,1,0,0,0,55,55,1138533,06mar2020,5,3,2020,6,"Yazd",0,,,,0,.8196025,,1,1,1,0
"2020-03-07","IRN","Yazd",1,1,1,1,1,0,0,0,79,79,1138533,07mar2020,6,3,2020,7,"Yazd",0,24,3.178054,,0,.8196025,,1,1,1,0
"2020-03-08","IRN","Yazd",1,1,1,1,1,0,0,0,85,85,1138533,08mar2020,0,3,2020,8,"Yazd",0,6,1.791759,,0,.8196025,,1,1,1,0
"2020-03-09","IRN","Yazd",1,1,1,1,1,0,0,0,88,88,1138533,09mar2020,1,3,2020,9,"Yazd",0,3,1.098612,,0,.8196025,,1,1,1,0
"2020-03-10","IRN","Yazd",1,1,1,1,1,0,0,0,125,125,1138533,10mar2020,2,3,2020,10,"Yazd",0,37,3.610918,2.512305,0,,,1,1,1,0
"2020-03-11","IRN","Yazd",1,1,1,1,1,0,0,0,148,148,1138533,11mar2020,3,3,2020,11,"Yazd",0,23,3.135494,,0,.8196025,,1,1,1,0
