date,adm0_name,adm1_name,adm2_name,lat,lon,cum_confirmed_cases,cum_confirmed_cases_imputed,population,travel_ban_intl_out,travel_ban_local,business_closure,social_distance,school_closure,no_gathering,transit_suspension,work_from_home,testing_regime,pos_cases_quarantine,home_isolation,travel_ban_intl_in,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,school_closure_popwt,no_gathering_popwt,transit_suspension_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,home_isolation_popwt,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,policies_enacted,t,dow,month,year,day,adm1_id,adm2_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,social_distance_comb_popwt,work_from_home_comb_popwt,p_ita_1,p_ita_2,p_ita_3,p_ita_4,p_ita_5
"2020-03-27","ITA","Piemonte","Alessandria",44.91298,8.615401,1106,1106,421284,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Piemonte","Alessandria",0,126,4.836282,1.309921,,,1,1,1,1,.5,1,.67
"2020-03-28","ITA","Piemonte","Alessandria",44.91298,8.615401,1197,1197,421284,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Piemonte","Alessandria",0,91,4.510859,,,,1,1,1,1,.5,1,.67
"2020-03-29","ITA","Piemonte","Alessandria",44.91298,8.615401,1255,1255,421284,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Piemonte","Alessandria",0,58,4.060443,,,,1,1,1,1,.5,1,.67
"2020-03-30","ITA","Piemonte","Alessandria",44.91298,8.615401,1280,1280,421284,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Piemonte","Alessandria",0,25,3.218876,,,,1,1,1,1,.5,1,.67
"2020-03-31","ITA","Piemonte","Alessandria",44.91298,8.615401,1317,1317,421284,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Piemonte","Alessandria",0,37,3.610918,.3920419,,,1,1,1,1,.5,1,.67
"2020-04-01","ITA","Piemonte","Alessandria",44.91298,8.615401,1378,1378,421284,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Piemonte","Alessandria",0,61,4.110874,.4999559,,,1,1,1,1,.5,1,.67
"2020-04-02","ITA","Piemonte","Alessandria",44.91298,8.615401,1428,1428,421284,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Piemonte","Alessandria",0,50,3.912023,,,,1,1,1,1,.5,1,.67
"2020-04-03","ITA","Piemonte","Alessandria",44.91298,8.615401,1491,1491,421284,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,03apr2020,5,4,2020,3,"Piemonte","Alessandria",0,63,4.143135,.2311115,,,1,1,1,1,.5,1,.67
"2020-04-04","ITA","Piemonte","Alessandria",44.91298,8.615401,1591,1591,421284,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Piemonte","Alessandria",0,100,4.60517,.4620357,,,1,1,1,1,.5,1,.67
"2020-04-05","ITA","Piemonte","Alessandria",44.91298,8.615401,1763,1763,421284,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Piemonte","Alessandria",0,172,5.147494,.5423241,,,1,1,1,1,.5,1,.67
"2020-04-06","ITA","Piemonte","Alessandria",44.91298,8.615401,1904,1904,421284,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,06apr2020,1,4,2020,6,"Piemonte","Alessandria",0,141,4.94876,,,,1,1,1,1,.5,1,.67
"2020-02-26","ITA","Marche","Ancona",43.61676,13.51888,,0,471228,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,26feb2020,3,2,2020,26,"Marche","Ancona",0,,,,,,0,0,0,1,0,0,0
"2020-02-27","ITA","Marche","Ancona",43.61676,13.51888,,0,471228,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,27feb2020,4,2,2020,27,"Marche","Ancona",0,,,,,,0,0,0,1,0,0,0
"2020-02-28","ITA","Marche","Ancona",43.61676,13.51888,,0,471228,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,28feb2020,5,2,2020,28,"Marche","Ancona",0,,,,,,0,0,0,1,0,0,0
"2020-02-29","ITA","Marche","Ancona",43.61676,13.51888,,0,471228,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,29feb2020,6,2,2020,29,"Marche","Ancona",0,,,,,,0,0,0,1,0,0,0
"2020-03-01","ITA","Marche","Ancona",43.61676,13.51888,,1,471228,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,01mar2020,0,3,2020,1,"Marche","Ancona",0,,,,,,0,0,0,1,0,0,0
"2020-03-02","ITA","Marche","Ancona",43.61676,13.51888,,2,471228,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,02mar2020,1,3,2020,2,"Marche","Ancona",0,,,,,,0,0,0,1,0,0,0
"2020-03-03","ITA","Marche","Ancona",43.61676,13.51888,,5,471228,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,03mar2020,2,3,2020,3,"Marche","Ancona",0,,,,,,0,0,0,1,0,0,0
"2020-03-04","ITA","Marche","Ancona",43.61676,13.51888,,9,471228,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,04mar2020,3,3,2020,4,"Marche","Ancona",0,,,,,,0,0,0,1,0,0,0
"2020-03-05","ITA","Marche","Ancona",43.61676,13.51888,19,19,471228,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,05mar2020,4,3,2020,5,"Marche","Ancona",0,,,,,,0,0,0,1,0,0,0
"2020-03-06","ITA","Marche","Ancona",43.61676,13.51888,23,23,471228,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,06mar2020,5,3,2020,6,"Marche","Ancona",0,4,1.386294,,,,0,0,0,1,0,0,0
"2020-03-07","ITA","Marche","Ancona",43.61676,13.51888,38,38,471228,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,07mar2020,6,3,2020,7,"Marche","Ancona",0,15,2.70805,1.321756,,,0,0,0,1,0,0,0
"2020-03-08","ITA","Marche","Ancona",43.61676,13.51888,54,54,471228,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,08mar2020,0,3,2020,8,"Marche","Ancona",0,16,2.772589,.0645385,,,1,.5,.5816666,1,0,1,0
"2020-03-09","ITA","Marche","Ancona",43.61676,13.51888,63,63,471228,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,09mar2020,1,3,2020,9,"Marche","Ancona",0,9,2.197225,,,,1,.5,.5816666,1,0,1,0
"2020-03-10","ITA","Marche","Ancona",43.61676,13.51888,81,81,471228,1,.5,.33,1,1,1,0,1,1,1,.33,1,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,9.16,10mar2020,2,3,2020,10,"Marche","Ancona",0,18,2.890372,.6931472,,,1,1,.665,1,.25,1,.33
"2020-03-11","ITA","Marche","Ancona",43.61676,13.51888,110,110,471228,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,11mar2020,3,3,2020,11,"Marche","Ancona",0,29,3.367296,.4769239,,,1,1,.835,1,.25,1,.67
"2020-03-12","ITA","Marche","Ancona",43.61676,13.51888,142,142,471228,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,12mar2020,4,3,2020,12,"Marche","Ancona",0,32,3.465736,.0984402,,,1,1,.835,1,.25,1,.67
"2020-03-13","ITA","Marche","Ancona",43.61676,13.51888,158,158,471228,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,13mar2020,5,3,2020,13,"Marche","Ancona",0,16,2.772589,,,,1,1,.835,1,.25,1,.67
"2020-03-14","ITA","Marche","Ancona",43.61676,13.51888,215,215,471228,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Marche","Ancona",0,57,4.043051,1.270463,,,1,1,.835,1,.25,1,.67
"2020-03-15","ITA","Marche","Ancona",43.61676,13.51888,267,267,471228,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Marche","Ancona",0,52,3.951244,,,,1,1,.835,1,.25,1,.67
"2020-03-16","ITA","Marche","Ancona",43.61676,13.51888,323,323,471228,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Marche","Ancona",0,56,4.025352,.0741079,,,1,1,.835,1,.25,1,.67
"2020-03-17","ITA","Marche","Ancona",43.61676,13.51888,356,356,471228,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Marche","Ancona",0,33,3.496508,,,,1,1,.835,1,.25,1,.67
"2020-03-18","ITA","Marche","Ancona",43.61676,13.51888,403,403,471228,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Marche","Ancona",0,47,3.850147,.3536398,,,1,1,.835,1,.25,1,.67
"2020-03-19","ITA","Marche","Ancona",43.61676,13.51888,447,447,471228,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Marche","Ancona",0,44,3.78419,,,,1,1,.835,1,.25,1,.67
"2020-03-20","ITA","Marche","Ancona",43.61676,13.51888,513,513,471228,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Marche","Ancona",0,66,4.189655,.4054651,,,1,1,.835,1,.25,1,.67
"2020-03-21","ITA","Marche","Ancona",43.61676,13.51888,564,564,471228,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Marche","Ancona",0,51,3.931826,,,,1,1,.835,1,.25,1,.67
"2020-03-22","ITA","Marche","Ancona",43.61676,13.51888,676,676,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Marche","Ancona",0,112,4.718499,.7866731,,,1,1,1,1,.5,1,.67
"2020-03-23","ITA","Marche","Ancona",43.61676,13.51888,702,702,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Marche","Ancona",0,26,3.258096,,,,1,1,1,1,.5,1,.67
"2020-03-24","ITA","Marche","Ancona",43.61676,13.51888,751,751,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Marche","Ancona",0,49,3.89182,.6337237,,,1,1,1,1,.5,1,.67
"2020-03-25","ITA","Marche","Ancona",43.61676,13.51888,820,820,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Marche","Ancona",0,69,4.234107,.3422863,,,1,1,1,1,.5,1,.67
"2020-03-26","ITA","Marche","Ancona",43.61676,13.51888,869,869,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Marche","Ancona",0,49,3.89182,,,,1,1,1,1,.5,1,.67
"2020-03-27","ITA","Marche","Ancona",43.61676,13.51888,905,905,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Marche","Ancona",0,36,3.583519,,,,1,1,1,1,.5,1,.67
"2020-03-28","ITA","Marche","Ancona",43.61676,13.51888,944,944,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Marche","Ancona",0,39,3.663562,.0800426,,,1,1,1,1,.5,1,.67
"2020-03-29","ITA","Marche","Ancona",43.61676,13.51888,1019,1019,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Marche","Ancona",0,75,4.317488,.6539266,,,1,1,1,1,.5,1,.67
"2020-03-30","ITA","Marche","Ancona",43.61676,13.51888,1060,1060,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Marche","Ancona",0,41,3.713572,,,,1,1,1,1,.5,1,.67
"2020-03-31","ITA","Marche","Ancona",43.61676,13.51888,1116,1116,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Marche","Ancona",0,56,4.025352,.3117795,,,1,1,1,1,.5,1,.67
"2020-04-01","ITA","Marche","Ancona",43.61676,13.51888,1174,1174,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Marche","Ancona",0,58,4.060443,.0350914,,,1,1,1,1,.5,1,.67
"2020-04-02","ITA","Marche","Ancona",43.61676,13.51888,1211,1211,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Marche","Ancona",0,37,3.610918,,,,1,1,1,1,.5,1,.67
"2020-04-03","ITA","Marche","Ancona",43.61676,13.51888,1263,1263,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,03apr2020,5,4,2020,3,"Marche","Ancona",0,52,3.951244,.3403258,,,1,1,1,1,.5,1,.67
"2020-04-04","ITA","Marche","Ancona",43.61676,13.51888,1290,1290,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Marche","Ancona",0,27,3.295837,,,,1,1,1,1,.5,1,.67
"2020-04-05","ITA","Marche","Ancona",43.61676,13.51888,1356,1356,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Marche","Ancona",0,66,4.189655,.8938179,,,1,1,1,1,.5,1,.67
"2020-04-06","ITA","Marche","Ancona",43.61676,13.51888,1401,1401,471228,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,06apr2020,1,4,2020,6,"Marche","Ancona",0,45,3.806663,,,,1,1,1,1,.5,1,.67
"2020-02-26","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26feb2020,3,2,2020,26,"Valle d'Aosta","Aosta",0,,,,,,0,0,0,0,0,0,0
"2020-02-27","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27feb2020,4,2,2020,27,"Valle d'Aosta","Aosta",0,,,,,,0,0,0,0,0,0,0
"2020-02-28","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28feb2020,5,2,2020,28,"Valle d'Aosta","Aosta",0,,,,,,0,0,0,0,0,0,0
"2020-02-29","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29feb2020,6,2,2020,29,"Valle d'Aosta","Aosta",0,,,,,,0,0,0,0,0,0,0
"2020-03-01","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,01mar2020,0,3,2020,1,"Valle d'Aosta","Aosta",0,,,,,,0,0,0,0,0,0,0
"2020-03-02","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,02mar2020,1,3,2020,2,"Valle d'Aosta","Aosta",0,,,,,,0,0,0,0,0,0,0
"2020-03-03","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,03mar2020,2,3,2020,3,"Valle d'Aosta","Aosta",0,,,,,,0,0,0,0,0,0,0
"2020-03-04","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,04mar2020,3,3,2020,4,"Valle d'Aosta","Aosta",0,,,,,,0,0,0,0,0,0,0
"2020-03-05","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,2,125666,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,05mar2020,4,3,2020,5,"Valle d'Aosta","Aosta",0,,,,,,0,0,0,1,0,0,0
"2020-03-06","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,7,125666,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,06mar2020,5,3,2020,6,"Valle d'Aosta","Aosta",0,,,,,,0,0,0,1,0,0,0
"2020-03-07","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,8,125666,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,07mar2020,6,3,2020,7,"Valle d'Aosta","Aosta",0,,,,,,0,0,0,1,0,0,0
"2020-03-08","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,9,125666,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,08mar2020,0,3,2020,8,"Valle d'Aosta","Aosta",0,,,,,,1,.5,.5816666,1,0,1,0
"2020-03-09","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,15,15,125666,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,09mar2020,1,3,2020,9,"Valle d'Aosta","Aosta",0,,,,,,1,.5,.5816666,1,0,1,0
"2020-03-10","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,17,17,125666,1,.5,.33,1,1,1,0,1,1,1,.33,1,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,9.16,10mar2020,2,3,2020,10,"Valle d'Aosta","Aosta",0,2,.6931472,,,,1,1,.665,1,.25,1,.33
"2020-03-11","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,20,20,125666,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,11mar2020,3,3,2020,11,"Valle d'Aosta","Aosta",0,3,1.098612,.4054651,,,1,1,.835,1,.25,1,.67
"2020-03-12","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,27,27,125666,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,12mar2020,4,3,2020,12,"Valle d'Aosta","Aosta",0,7,1.94591,.8472978,,,1,1,.835,1,.25,1,.67
"2020-03-13","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,28,28,125666,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,13mar2020,5,3,2020,13,"Valle d'Aosta","Aosta",0,1,0,,,,1,1,.835,1,.25,1,.67
"2020-03-14","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,42,42,125666,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Valle d'Aosta","Aosta",0,14,2.639057,2.639057,,,1,1,.835,1,.25,1,.67
"2020-03-15","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,57,57,125666,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Valle d'Aosta","Aosta",0,15,2.70805,.0689929,,,1,1,.835,1,.25,1,.67
"2020-03-16","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,105,105,125666,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Valle d'Aosta","Aosta",0,48,3.871201,1.163151,,,1,1,.835,1,.25,1,.67
"2020-03-17","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,136,136,125666,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Valle d'Aosta","Aosta",0,31,3.433987,,,,1,1,.835,1,.25,1,.67
"2020-03-18","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,165,165,125666,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Valle d'Aosta","Aosta",0,29,3.367296,,,,1,1,.835,1,.25,1,.67
"2020-03-19","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,215,215,125666,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Valle d'Aosta","Aosta",0,50,3.912023,.5447273,,,1,1,.835,1,.25,1,.67
"2020-03-20","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,264,264,125666,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Valle d'Aosta","Aosta",0,49,3.89182,,,,1,1,.835,1,.25,1,.67
"2020-03-21","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,313,313,125666,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Valle d'Aosta","Aosta",0,49,3.89182,0,,,1,1,.835,1,.25,1,.67
"2020-03-22","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,364,364,125666,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Valle d'Aosta","Aosta",0,51,3.931826,.0400054,,,1,1,1,1,.5,1,.67
"2020-03-23","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,393,393,125666,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Valle d'Aosta","Aosta",0,29,3.367296,,,,1,1,1,1,.5,1,.67
"2020-03-24","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,400,400,125666,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Valle d'Aosta","Aosta",0,7,1.94591,,,,1,1,1,1,.5,1,.67
"2020-03-25","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,401,401,125666,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Valle d'Aosta","Aosta",0,1,0,,,,1,1,1,1,.5,1,.67
"2020-03-26","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,408,408,125666,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Valle d'Aosta","Aosta",0,7,1.94591,1.94591,,,1,1,1,1,.5,1,.67
"2020-03-27","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,452,452,125666,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Valle d'Aosta","Aosta",0,44,3.78419,1.83828,,,1,1,1,1,.5,1,.67
"2020-03-28","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,511,511,125666,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Valle d'Aosta","Aosta",0,59,4.077538,.2933478,,,1,1,1,1,.5,1,.67
"2020-03-29","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,584,584,125666,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Valle d'Aosta","Aosta",0,73,4.29046,.2129221,,,1,1,1,1,.5,1,.67
"2020-03-30","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,584,584,125666,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Valle d'Aosta","Aosta",0,0,,,,,1,1,1,1,.5,1,.67
"2020-03-31","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,628,628,125666,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Valle d'Aosta","Aosta",0,44,3.78419,,,,1,1,1,1,.5,1,.67
"2020-04-01","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,631,631,125666,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Valle d'Aosta","Aosta",0,3,1.098612,,,,1,1,1,1,.5,1,.67
