date,adm0_name,adm1_name,cum_confirmed_cases,cum_confirmed_cases_imputed,cum_deaths,cum_deaths_imputed,population,lat,lon,pos_cases_quarantine,travel_ban_intl_out,travel_ban_intl_in,travel_ban_local,social_distance,work_from_home,no_gathering,school_closure,religious_closure,paid_sick_leave,business_closure,federal_guidelines,home_isolation,transit_suspension,pos_cases_quarantine_popwt,travel_ban_local_popwt,social_distance_popwt,work_from_home_popwt,no_gathering_popwt,school_closure_popwt,religious_closure_popwt,paid_sick_leave_popwt,business_closure_popwt,federal_guidelines_popwt,home_isolation_popwt,transit_suspension_popwt,policies_enacted,testing_regime,t,dow,month,year,day,adm1_id,adm1_abb,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_change_usa_13mar2020_NY,testing_change_usa_16mar2020_CA,testing_change_usa_18mar2020_NC,testing_change_usa_19mar2020_CT,testing_change_usa_19mar2020_NV,testing_change_usa_19mar2020_UT,testing_change_usa_20mar2020_IA,testing_change_usa_21mar2020_TN,testing_change_usa_22mar2020_AL,testing_change_usa_23mar2020_HI,testing_change_usa_24mar2020_KS,testing_change_usa_24mar2020_NJ,testing_change_usa_25mar2020_OH,testing_change_usa_27mar2020_AZ,testing_change_usa_28mar2020_MD,testing_change_usa_28mar2020_MO,testing_change_usa_30mar2020_DE,sample_avg,day_avg,p_usa_1,p_usa_2,p_usa_3,p_usa_4,p_usa_5,p_usa_6,p_usa_7,p_usa_8,p_usa_9,p_usa_10,p_usa_11,_reghdfe_resid,__hdfe1__,__hdfe2__
"2020-03-23","USA","Kentucky",121,121,4,4,4499692,37.527,-85.289,0,.8,1,.2,.28,0,1,1,1,.66,1,1,0,0,0,.2,.28,0,1,1,1,.66,1,1,0,0,7.94,0,23mar2020,1,3,2020,23,"Kentucky","KY",0,55,4.007333,1.442384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,1,1,0,1,.81894109,.08072114,.07928368
"2020-03-25","USA","Kentucky",192,192,5,5,4499692,37.527,-85.289,0,.8,1,.2,.28,0,1,1,1,.66,1,1,0,0,0,.2,.28,0,1,1,1,.66,1,1,0,0,7.94,0,25mar2020,3,3,2020,25,"Kentucky","KY",0,39,3.663562,.1978257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,1,1,0,1,-.35480356,.08072114,.00847
"2020-03-26","USA","Kentucky",242,242,5,5,4499692,37.527,-85.289,0,.8,1,.2,.49,1,1,1,1,.66,1,1,1,0,0,.2,.49,1,1,1,1,.66,1,1,1,0,10.15,0,26mar2020,4,3,2020,26,"Kentucky","KY",0,50,3.912023,.2484615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,-.15568386,.08072114,-.02037144
"2020-03-27","USA","Kentucky",296,296,9,9,4499692,37.527,-85.289,0,.8,1,.75,.49,1,1,1,1,.66,1,1,1,0,0,.75,.49,1,1,1,1,.66,1,1,1,0,10.7,0,27mar2020,5,3,2020,27,"Kentucky","KY",0,54,3.988984,.076961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,-.35411362,.08072114,.00252324
"2020-03-28","USA","Kentucky",357,357,10,10,4499692,37.527,-85.289,0,.8,1,.75,.49,1,1,1,1,.66,1,1,1,0,0,.75,.49,1,1,1,1,.66,1,1,1,0,10.7,0,28mar2020,6,3,2020,28,"Kentucky","KY",0,61,4.110874,.1218896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,-.28960612,.08072114,-.01705571
"2020-03-30","USA","Kentucky",430,430,11,11,4499692,37.527,-85.289,0,.8,1,.75,.49,1,1,1,1,.66,1,1,1,0,0,.75,.49,1,1,1,1,.66,1,1,1,0,10.7,0,30mar2020,1,3,2020,30,"Kentucky","KY",0,41,3.713572,.2478361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,-.25999898,.08072114,.07928368
"2020-03-31","USA","Kentucky",529,529,18,18,4499692,37.527,-85.289,0,.8,1,.75,.49,1,1,1,1,.66,1,1,1,0,0,.75,.49,1,1,1,1,.66,1,1,1,0,10.7,0,31mar2020,2,3,2020,31,"Kentucky","KY",0,99,4.59512,.8815479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,.41774966,.08072114,.03524685
"2020-04-04","USA","Kentucky",871,871,40,40,4499692,37.527,-85.289,0,.8,1,.75,.56,1,1,1,1,.66,1,1,1,0,0,.75,.56,1,1,1,1,.66,1,1,1,0,10.77,0,04apr2020,6,4,2020,4,"Kentucky","KY",0,96,4.564348,.4534745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,.0738495,.08072114,-.01705571
"2020-04-05","USA","Kentucky",970,970,45,45,4499692,37.527,-85.289,0,.8,1,.75,.56,1,1,1,1,.66,1,1,1,0,0,.75,.56,1,1,1,1,.66,1,1,1,0,10.77,0,05apr2020,0,4,2020,5,"Kentucky","KY",0,99,4.59512,.0307717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,-.24776671,.08072114,-.11814228
"2020-04-06","USA","Kentucky",1081,1081,59,59,4499692,37.527,-85.289,0,.8,1,.75,.56,1,1,1,1,.66,1,1,1,0,0,.75,.56,1,1,1,1,.66,1,1,1,0,10.77,0,06apr2020,1,4,2020,6,"Kentucky","KY",0,111,4.70953,.1144104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,-.361554,.08072114,.07928368
"2020-03-13","USA","Louisiana",36,36,0,0,4645184,31.078,-92.012,0,.8,1,0,0,0,.5,0,0,.33,0,0,0,0,0,0,0,0,.5,0,0,.33,0,0,0,0,2.63,0,13mar2020,5,3,2020,13,"Louisiana","LA",0,17,2.833213,1.041454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,0,0,0,0,0,.01948181,.08030732,.00252324
"2020-03-14","USA","Louisiana",85,85,1,1,4645184,31.078,-92.012,0,.8,1,0,0,0,.5,0,0,.33,0,0,0,0,0,0,0,0,.5,0,0,.33,0,0,0,0,2.63,0,14mar2020,6,3,2020,14,"Louisiana","LA",0,49,3.89182,1.058607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,0,0,0,0,0,.05621379,.08030732,-.01705571
"2020-03-16","USA","Louisiana",136,136,3,3,4645184,31.078,-92.012,0,.8,1,0,0,0,.5,1,0,.33,0,1,0,0,0,0,0,0,.5,1,0,.33,0,1,0,0,4.63,0,16mar2020,1,3,2020,16,"Louisiana","LA",0,33,3.496508,.6061358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,1,0,0,0,0,1,-.37332252,.08030732,.07928368
"2020-03-17","USA","Louisiana",196,196,4,4,4645184,31.078,-92.012,0,.8,1,0,0,0,.875,1,0,.33,.66,1,0,0,0,0,0,0,.875,1,0,.33,.66,1,0,0,5.665,0,17mar2020,2,3,2020,17,"Louisiana","LA",0,60,4.094345,.597837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,1,0,1,0,0,1,-.17036093,.08030732,.03524685
"2020-03-18","USA","Louisiana",280,280,7,7,4645184,31.078,-92.012,0,.8,1,0,0,0,.875,1,0,.33,.66,1,0,0,0,0,0,0,.875,1,0,.33,.66,1,0,0,5.665,0,18mar2020,3,3,2020,18,"Louisiana","LA",0,84,4.430817,.336472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,1,0,1,0,0,1,-.40494902,.08030732,.00847
"2020-03-19","USA","Louisiana",391,391,10,10,4645184,31.078,-92.012,0,.8,1,0,0,0,.875,1,0,.33,.66,1,0,0,0,0,0,0,.875,1,0,.33,.66,1,0,0,5.665,0,19mar2020,4,3,2020,19,"Louisiana","LA",0,111,4.70953,.2787137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,1,0,1,0,0,1,-.43386591,.08030732,-.02037144
"2020-03-20","USA","Louisiana",535,535,14,14,4645184,31.078,-92.012,0,.8,1,0,.14,0,.875,1,0,.33,.66,1,0,0,0,0,.14,0,.875,1,0,.33,.66,1,0,0,5.805,0,20mar2020,5,3,2020,20,"Louisiana","LA",0,144,4.969813,.260283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,-.41144991,.08030732,.00252324
"2020-03-21","USA","Louisiana",762,762,20,20,4645184,31.078,-92.012,0,.8,1,0,.14,0,.875,1,0,.33,.66,1,0,0,0,0,.14,0,.875,1,0,.33,.66,1,0,0,5.805,0,21mar2020,6,3,2020,21,"Louisiana","LA",0,227,5.42495,.4551368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,-.19701718,.08030732,-.01705571
"2020-03-23","USA","Louisiana",1170,1170,34,34,4645184,31.078,-92.012,0,.8,1,0,.14,1,1,1,0,.33,1,1,1,0,0,0,.14,1,1,1,0,.33,1,1,1,0,8.27,0,23mar2020,1,3,2020,23,"Louisiana","LA",0,333,5.808143,1.490654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,.84490343,.08030732,.07928368
"2020-03-25","USA","Louisiana",1795,1795,65,65,4645184,31.078,-92.012,0,.8,1,0,.14,1,1,1,0,.33,1,1,1,0,0,0,.14,1,1,1,0,.33,1,1,1,0,8.27,0,25mar2020,3,3,2020,25,"Louisiana","LA",0,411,6.018593,.6526175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,.07768009,.08030732,.00847
"2020-03-26","USA","Louisiana",2303,2303,83,83,4645184,31.078,-92.012,0,.8,1,0,.14,1,1,1,0,.33,1,1,1,0,0,0,.14,1,1,1,0,.33,1,1,1,0,8.27,0,26mar2020,4,3,2020,26,"Louisiana","LA",0,508,6.230482,.2118883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,-.33420762,.08030732,-.02037144
"2020-03-28","USA","Louisiana",3313,3313,137,137,4645184,31.078,-92.012,0,.8,1,0,.14,1,1,1,0,.33,1,1,1,0,0,0,.14,1,1,1,0,.33,1,1,1,0,8.27,0,28mar2020,6,3,2020,28,"Louisiana","LA",0,569,6.343881,.2548356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,-.29457606,.08030732,-.01705571
"2020-03-30","USA","Louisiana",4023,4023,185,185,4645184,31.078,-92.012,0,.8,1,0,.14,1,1,1,0,.33,1,1,1,0,0,0,.14,1,1,1,0,.33,1,1,1,0,8.27,0,30mar2020,1,3,2020,30,"Louisiana","LA",0,486,6.186209,.7745628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,.12881179,.08030732,.07928368
"2020-03-31","USA","Louisiana",5235,5235,238,238,4645184,31.078,-92.012,0,.8,1,0,.14,1,1,1,0,.33,1,1,1,0,0,0,.14,1,1,1,0,.33,1,1,1,0,8.27,0,31mar2020,2,3,2020,31,"Louisiana","LA",0,1212,7.100027,.9138184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,.31210414,.08030732,.03524685
"2020-04-02","USA","Louisiana",9094,9094,309,309,4645184,31.078,-92.012,0,.8,1,0,.14,1,1,1,0,.33,1,1,1,0,0,0,.14,1,1,1,0,.33,1,1,1,0,8.27,0,02apr2020,4,4,2020,2,"Louisiana","LA",0,2670,7.889834,.8089662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,.26287023,.08030732,-.02037144
"2020-04-04","USA","Louisiana",12493,12493,408,408,4645184,31.078,-92.012,0,.8,1,0,.21,1,1,1,0,.33,1,1,1,0,0,0,.21,1,1,1,0,.33,1,1,1,0,8.34,0,04apr2020,6,4,2020,4,"Louisiana","LA",0,2324,7.751045,.7709694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,.25342842,.08030732,-.01705571
"2020-04-06","USA","Louisiana",14866,14866,512,512,4645184,31.078,-92.012,0,.8,1,0,.21,1,1,1,0,.33,1,1,1,0,0,0,.21,1,1,1,0,.33,1,1,1,0,8.34,0,06apr2020,1,4,2020,6,"Louisiana","LA",0,1856,7.526179,1.278136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,.66425543,.08030732,.07928368
"2020-03-21","USA","Maine",70,70,0,0,1345790,45.38,-69.229,0,.8,1,.2,.14,0,.875,0,0,.33,.33,1,0,0,0,.2,.14,0,.875,0,0,.33,.33,1,0,0,4.675,1,21mar2020,6,3,2020,21,"Maine","ME",0,14,2.639057,1.029619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,1,1,0,0,1,.10577739,.48153428,-.01705571
"2020-03-22","USA","Maine",89,89,0,0,1345790,45.38,-69.229,0,.8,1,.2,.14,0,.875,0,0,.33,.33,1,0,0,0,.2,.14,0,.875,0,0,.33,.33,1,0,0,4.675,1,22mar2020,0,3,2020,22,"Maine","ME",0,19,2.944439,.3053815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,1,1,0,0,1,-.51737395,.48153428,-.11814228
"2020-03-25","USA","Maine",142,142,0,0,1345790,45.38,-69.229,0,.8,1,.2,.28,0,.875,0,0,.33,1,1,0,0,0,.2,.28,0,.875,0,0,.33,1,1,0,0,5.485,1,25mar2020,3,3,2020,25,"Maine","ME",0,24,3.178054,.7801585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,1,1,0,0,1,.02278542,.48153428,.00847
"2020-03-28","USA","Maine",211,211,1,1,1345790,45.38,-69.229,0,.8,1,.2,.28,0,.875,0,0,.33,1,1,0,0,0,.2,.28,0,.875,0,0,.33,1,1,0,0,5.485,1,28mar2020,6,3,2020,28,"Maine","ME",0,43,3.7612,1.276294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,1,1,0,0,1,.54444612,.48153428,-.01705571
"2020-04-03","USA","Maine",432,432,9,9,1345790,45.38,-69.229,0,.8,1,.4,.35,1,1,0,0,.33,1,1,1,0,0,.4,.35,1,1,0,0,.33,1,1,1,0,7.88,1,03apr2020,5,4,2020,3,"Maine","ME",0,56,4.025352,.5596156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,0,1,1,0,1,1,-.12374863,.48153428,.00252324
"2020-04-06","USA","Maine",499,499,10,10,1345790,45.38,-69.229,0,.8,1,.4,.35,1,1,0,0,.33,1,1,1,0,0,.4,.35,1,1,0,0,.33,1,1,1,0,7.88,1,06apr2020,1,4,2020,6,"Maine","ME",0,29,3.367296,.7282383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,0,1,1,0,1,1,-.03188634,.48153428,.07928368
"2020-03-14","USA","Maryland",31,31,0,0,6083116,39.054,-76.799,0,.8,1,0,.28,.33,0,0,0,.33,0,0,0,0,0,0,.1732721,.33,0,0,0,.33,0,0,0,0,2.74,0,14mar2020,6,3,2020,14,"Maryland","MD",0,14,2.639057,1.029619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,1,1,0,0,0,0,0,0,.17586453,-.01832805,-.01705571
"2020-03-17","USA","Maryland",57,57,0,0,6083116,39.054,-76.799,0,.8,1,0,.28,.33,.75,1,0,.33,.66,1,0,0,0,0,.1732721,.33,.75,1,0,.33,.66,1,0,0,6.15,0,17mar2020,2,3,2020,17,"Maryland","MD",0,20,2.995732,1.203973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,0,1,.62529764,-.01832805,.03524685
"2020-03-18","USA","Maryland",85,85,1,1,6083116,39.054,-76.799,0,.8,1,0,.28,.33,.75,1,0,.33,.66,1,0,0,0,0,.1732721,.33,.75,1,0,.33,.66,1,0,0,6.15,0,18mar2020,3,3,2020,18,"Maryland","MD",0,28,3.332205,.3364723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,0,1,-.21542605,-.01832805,.00847
"2020-03-20","USA","Maryland",190,190,2,2,6083116,39.054,-76.799,0,.8,1,.2,.35,.33,.75,1,0,.33,.66,1,0,.5,0,.2,.2432721,.33,.75,1,0,.33,.66,1,0,.5,6.92,0,20mar2020,5,3,2020,20,"Maryland","MD",0,83,4.41884,1.327798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,.80858203,-.01832805,.00252324
"2020-03-24","USA","Maryland",349,349,4,4,6083116,39.054,-76.799,0,.8,1,.2,.35,.33,.875,1,0,.33,1,1,0,.5,0,.2,.2432721,.33,.875,1,0,.33,1,1,0,.5,7.385,0,24mar2020,2,3,2020,24,"Maryland","MD",0,61,4.110874,.326684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,-.14654353,-.01832805,.03524685
"2020-03-25","USA","Maryland",423,423,4,4,6083116,39.054,-76.799,0,.8,1,.2,.35,.33,.875,1,0,.33,1,1,0,.5,0,.2,.2432721,.33,.875,1,0,.33,1,1,0,.5,7.385,0,25mar2020,3,3,2020,25,"Maryland","MD",0,74,4.304065,.1931915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,-.25325915,-.01832805,.00847
"2020-03-26","USA","Maryland",580,580,4,4,6083116,39.054,-76.799,0,.8,1,.2,.35,.33,.875,1,0,.33,1,1,0,.5,0,.2,.2432721,.33,.875,1,0,.33,1,1,0,.5,7.385,0,26mar2020,4,3,2020,26,"Maryland","MD",0,157,5.056246,.7521806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,.33457133,-.01832805,-.02037144
"2020-03-27","USA","Maryland",773,773,5,5,6083116,39.054,-76.799,0,.8,1,.2,.35,.33,.875,1,0,.33,1,1,0,.5,0,.2,.2432721,.33,.875,1,0,.33,1,1,0,.5,7.385,0,27mar2020,5,3,2020,27,"Maryland","MD",0,193,5.26269,.2064443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,-.23405966,-.01832805,.00252324
"2020-03-28","USA","Maryland",995,995,10,10,6083116,39.054,-76.799,0,.8,1,.2,.35,.33,.875,1,0,.33,1,1,0,.5,0,.2,.2432721,.33,.875,1,0,.33,1,1,0,.5,7.385,1,28mar2020,6,3,2020,28,"Maryland","MD",0,222,5.402678,.1399875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,1,1,1,1,1,0,0,1,-1.253e-12,-.01832805,-.01705571
"2020-03-29","USA","Maryland",1242,1242,15,15,6083116,39.054,-76.799,0,.8,1,.2,.35,.33,.875,1,0,.33,1,1,0,.5,0,.2,.2432721,.33,.875,1,0,.33,1,1,0,.5,7.385,1,29mar2020,0,3,2020,29,"Maryland","MD",0,247,5.509388,.1067109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,-.21312749,-.01832805,-.11814228
"2020-03-31","USA","Maryland",1660,1660,17,17,6083116,39.054,-76.799,0,.8,1,.2,.35,1,1,1,1,.33,1,1,1,.5,0,.2,.2432721,1,1,1,1,.33,1,1,1,.5,10.18,1,31mar2020,2,3,2020,31,"Maryland","MD",0,248,5.513429,.3776302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,-.11748964,-.01832805,.03524685
"2020-04-01","USA","Maryland",1985,1985,30,30,6083116,39.054,-76.799,0,.8,1,.2,.35,1,1,1,1,.33,1,1,1,.5,0,.2,.2432721,1,1,1,1,.33,1,1,1,.5,10.18,1,01apr2020,3,4,2020,1,"Maryland","MD",0,325,5.783825,.2703967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,-.19794632,-.01832805,.00847
"2020-04-02","USA","Maryland",2331,2331,35,35,6083116,39.054,-76.799,0,.8,1,.2,.35,1,1,1,1,.33,1,1,1,.5,0,.2,.2432721,1,1,1,1,.33,1,1,1,.5,10.18,1,02apr2020,4,4,2020,2,"Maryland","MD",0,346,5.846439,.0626135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,-.3768881,-.01832805,-.02037144
"2020-04-03","USA","Maryland",2758,2758,41,41,6083116,39.054,-76.799,0,.8,1,.2,.42,1,1,1,1,.33,1,1,1,.5,0,.2,.3132721,1,1,1,1,.33,1,1,1,.5,10.25,1,03apr2020,5,4,2020,3,"Maryland","MD",0,427,6.056784,.2103453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,-.22018031,-.01832805,.00252324
"2020-04-05","USA","Maryland",3609,3609,67,67,6083116,39.054,-76.799,0,.8,1,.2,.56,1,1,1,1,.33,1,1,1,.5,0,.2,.4532721,1,1,1,1,.33,1,1,1,.5,10.39,1,05apr2020,0,4,2020,5,"Maryland","MD",0,484,6.182085,.2767234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,.03060474,-.01832805,-.11814228
"2020-03-10","USA","Massachusetts",92,92,0,0,6976597,42.258,-71.813,0,.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,10mar2020,2,3,2020,10,"Massachusetts","MA",0,51,3.931826,.9873867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,.10003609,-.15995389,.03524685
"2020-03-12","USA","Massachusetts",109,109,0,0,6976597,42.258,-71.813,0,.8,1,.2,.14,0,0,0,0,0,0,0,0,0,0,.2,.14,0,0,0,0,0,0,0,0,0,2.14,0,12mar2020,4,3,2020,12,"Massachusetts","MA",0,14,2.639057,1.540445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,1,0,0,0,0,.77098702,-.15995389,-.02037144
"2020-03-13","USA","Massachusetts",125,125,0,0,6976597,42.258,-71.813,0,.8,1,.2,.14,0,.5,0,0,.33,0,0,0,0,0,.2,.14,0,.5,0,0,.33,0,0,0,0,2.97,0,13mar2020,5,3,2020,13,"Massachusetts","MA",0,16,2.772589,.1335313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,1,0,0,0,0,-.58590522,-.15995389,.00252324
"2020-03-15","USA","Massachusetts",163,163,0,0,6976597,42.258,-71.813,0,.8,1,.2,.14,0,.875,0,0,.33,.33,0,0,0,0,.2,.14,0,.875,0,0,.33,.33,0,0,0,3.675,0,15mar2020,0,3,2020,15,"Massachusetts","MA",0,24,3.178054,.5389965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,1,1,0,0,0,.04427953,-.15995389,-.11814228
"2020-03-16","USA","Massachusetts",197,197,0,0,6976597,42.258,-71.813,0,.8,1,.2,.14,0,.875,0,0,.33,.33,1,0,0,0,.2,.14,0,.875,0,0,.33,.33,1,0,0,4.675,0,16mar2020,1,3,2020,16,"Massachusetts","MA",0,34,3.526361,.3483067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,1,1,0,0,1,-.03038662,-.15995389,.07928368
"2020-03-18","USA","Massachusetts",256,256,0,0,6976597,42.258,-71.813,0,.8,1,.2,.14,0,.875,1,0,.33,.33,1,0,0,0,.2,.14,0,.875,1,0,.33,.33,1,0,0,5.675,0,18mar2020,3,3,2020,18,"Massachusetts","MA",0,38,3.637586,.5930636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,1,0,0,1,.09100848,-.15995389,.00847
"2020-03-19","USA","Massachusetts",328,328,0,0,6976597,42.258,-71.813,0,.8,1,.2,.14,0,.875,1,0,.33,.33,1,0,0,0,.2,.14,0,.875,1,0,.33,.33,1,0,0,5.675,0,19mar2020,4,3,2020,19,"Massachusetts","MA",0,72,4.276666,.63908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,1,0,0,1,.16586637,-.15995389,-.02037144
"2020-03-20","USA","Massachusetts",416,416,1,1,6976597,42.258,-71.813,0,.8,1,.2,.21,0,.875,1,0,.33,.33,1,0,0,0,.2,.21,0,.875,1,0,.33,.33,1,0,0,5.745,0,20mar2020,5,3,2020,20,"Massachusetts","MA",0,88,4.477337,.2006707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,1,0,0,1,-.26356694,-.15995389,.00252324
"2020-03-21","USA","Massachusetts",524,524,2,2,6976597,42.258,-71.813,0,.8,1,.2,.21,0,.875,1,0,.33,.33,1,0,0,0,.2,.21,0,.875,1,0,.33,.33,1,0,0,5.745,0,21mar2020,6,3,2020,21,"Massachusetts","MA",0,108,4.682131,.2047944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,1,0,0,1,-.23986431,-.15995389,-.01705571
"2020-03-22","USA","Massachusetts",645,645,5,5,6976597,42.258,-71.813,0,.8,1,.2,.21,0,.875,1,0,.33,.33,1,0,0,0,.2,.21,0,.875,1,0,.33,.33,1,0,0,5.745,0,22mar2020,0,3,2020,22,"Massachusetts","MA",0,121,4.795791,.1136594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,1,0,0,1,-.22991275,-.15995389,-.11814228
"2020-03-23","USA","Massachusetts",776,776,9,9,6976597,42.258,-71.813,0,.8,1,.2,.21,0,.875,1,0,.33,1,1,0,0,0,.2,.21,0,.875,1,0,.33,1,1,0,0,6.415,0,23mar2020,1,3,2020,23,"Massachusetts","MA",0,131,4.875197,.0794067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,1,0,0,1,-.33333808,-.15995389,.07928368
"2020-03-24","USA","Massachusetts",1157,1157,11,11,6976597,42.258,-71.813,0,.8,1,.2,.21,0,.875,1,0,.33,1,1,.5,0,0,.2,.21,0,.875,1,0,.33,1,1,.5,0,6.915,0,24mar2020,2,3,2020,24,"Massachusetts","MA",0,381,5.9428,1.067602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,1,0,1,1,.67208281,-.15995389,.03524685
