totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6,country,datum,provincienaam,aantal,home_isolation,travel_ban_intl,p_nl_1,p_nl_2,p_nl_3,p_nl_4,p_nl_5
NA,Flevoland,NA,2020-04-01,1478,3,3,2,3,1,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,01apr2020,3,4,2020,1,Flevoland,0,189,5.241747,0.1297593,NA,NA,0,0,0,0,0,0,NL,2020-04-01,Flevoland,189,1,1,1,1,1,1,1
NA,Friesland,NA,2020-03-10,NA,0,0,2,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,NA,10mar2020,2,3,2020,10,Friesland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-10,Friesland,2,1,0,0,1,1,0,0
NA,Friesland,NA,2020-03-11,NA,0,0,2,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,NA,11mar2020,3,3,2020,11,Friesland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-11,Friesland,3,1,0,0,1,1,0,0
NA,Friesland,NA,2020-03-12,11,1,1,2,3,0,1,0,0,0,0,2,1,1,1,1,1,1,0,NA,12mar2020,4,3,2020,12,Friesland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-12,Friesland,6,1,0,1,1,1,0,0
NA,Friesland,NA,2020-03-13,18,1,1,2,3,0,1,0,0,0,0,2,1,1,1,1,1,1,0,NA,13mar2020,5,3,2020,13,Friesland,0,7,1.94591,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-13,Friesland,7,1,0,1,1,1,0,0
NA,Friesland,NA,2020-03-14,26,1,1,2,3,0,1,0,0,0,0,2,1,1,1,1,1,1,0,NA,14mar2020,6,3,2020,14,Friesland,0,8,2.079442,0.1335315,NA,NA,0,0,0,0,0,0,NL,2020-03-14,Friesland,8,1,0,1,1,1,0,0
NA,Friesland,NA,2020-03-15,36,1,3,2,3,0,1,1,0,0,0,2,1,1,1,1,1,1,1,NA,15mar2020,0,3,2020,15,Friesland,0,10,2.302585,0.2231436,NA,NA,0,0,0,0,0,0,NL,2020-03-15,Friesland,10,1,0,1,1,1,1,0
NA,Friesland,NA,2020-03-16,49,3,3,2,3,0,1,1,0,0,0,2,1,1,1,1,1,1,1,NA,16mar2020,1,3,2020,16,Friesland,0,13,2.564949,0.2623641,NA,NA,0,0,0,0,0,0,NL,2020-03-16,Friesland,13,1,0,1,1,1,1,0
NA,Friesland,NA,2020-03-17,63,3,3,2,3,0,1,1,0,2,0,2,1,1,1,1,1,1,1,NA,17mar2020,2,3,2020,17,Friesland,0,14,2.639057,0.0741081,NA,NA,0,0,0,0,0,0,NL,2020-03-17,Friesland,14,1,0,1,1,1,1,0
NA,Friesland,NA,2020-03-18,81,3,3,2,3,0,1,1,0,2,0,2,1,1,1,1,1,1,1,NA,18mar2020,3,3,2020,18,Friesland,0,18,2.890372,0.2513144,NA,NA,0,0,0,0,0,0,NL,2020-03-18,Friesland,18,1,0,1,1,1,1,0
NA,Friesland,NA,2020-03-19,101,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,19mar2020,4,3,2020,19,Friesland,0,20,2.995732,0.1053605,NA,NA,0,0,0,0,0,0,NL,2020-03-19,Friesland,20,1,1,1,1,1,1,1
NA,Friesland,NA,2020-03-20,123,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,20mar2020,5,3,2020,20,Friesland,0,22,3.091043,0.0953102,NA,NA,0,0,0,0,0,0,NL,2020-03-20,Friesland,22,1,1,1,1,1,1,1
NA,Friesland,NA,2020-03-21,156,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,21mar2020,6,3,2020,21,Friesland,0,33,3.496508,0.4054651,NA,NA,0,0,0,0,0,0,NL,2020-03-21,Friesland,33,1,1,1,1,1,1,1
NA,Friesland,NA,2020-03-22,190,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,22mar2020,0,3,2020,22,Friesland,0,34,3.526361,0.0298529,NA,NA,0,0,0,0,0,0,NL,2020-03-22,Friesland,34,1,1,1,1,1,1,1
NA,Friesland,NA,2020-03-23,229,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,23mar2020,1,3,2020,23,Friesland,0,39,3.663562,0.1372011,NA,NA,0,0,0,0,0,0,NL,2020-03-23,Friesland,39,1,1,1,1,1,1,1
NA,Friesland,NA,2020-03-24,270,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,24mar2020,2,3,2020,24,Friesland,0,41,3.713572,0.050010400000000003,NA,NA,0,0,0,0,0,0,NL,2020-03-24,Friesland,41,1,1,1,1,1,1,1
NA,Friesland,NA,2020-03-25,321,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,25mar2020,3,3,2020,25,Friesland,0,51,3.931826,0.2182536,NA,NA,0,0,0,0,0,0,NL,2020-03-25,Friesland,51,1,1,1,1,1,1,1
NA,Friesland,NA,2020-03-26,389,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,26mar2020,4,3,2020,26,Friesland,0,68,4.219508,0.2876821,NA,NA,0,0,0,0,0,0,NL,2020-03-26,Friesland,68,1,1,1,1,1,1,1
NA,Friesland,NA,2020-03-27,470,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,27mar2020,5,3,2020,27,Friesland,0,81,4.394449,0.1749415,NA,NA,0,0,0,0,0,0,NL,2020-03-27,Friesland,81,1,1,1,1,1,1,1
NA,Friesland,NA,2020-03-28,566,3,3,2,3,0,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,28mar2020,6,3,2020,28,Friesland,0,96,4.564348,0.169899,NA,NA,0,0,0,0,0,0,NL,2020-03-28,Friesland,96,1,1,1,1,1,1,1
NA,Friesland,NA,2020-03-29,684,3,3,2,3,0,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,29mar2020,0,3,2020,29,Friesland,0,118,4.770685,0.2063365,NA,NA,0,0,0,0,0,0,NL,2020-03-29,Friesland,118,1,1,1,1,1,1,1
NA,Friesland,NA,2020-03-30,807,3,3,2,3,0,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,30mar2020,1,3,2020,30,Friesland,0,123,4.812184,0.0414996,NA,NA,0,0,0,0,0,0,NL,2020-03-30,Friesland,123,1,1,1,1,1,1,1
NA,Friesland,NA,2020-03-31,937,3,3,2,3,1,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,31mar2020,2,3,2020,31,Friesland,0,130,4.867535,0.0553503,NA,NA,0,0,0,0,0,0,NL,2020-03-31,Friesland,130,1,1,1,1,1,1,1
NA,Friesland,NA,2020-04-01,1081,3,3,2,3,1,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,01apr2020,3,4,2020,1,Friesland,0,144,4.969813,0.1022787,NA,NA,0,0,0,0,0,0,NL,2020-04-01,Friesland,144,1,1,1,1,1,1,1
NA,Gelderland,NA,2020-03-04,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,NA,04mar2020,3,3,2020,4,Gelderland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-04,Gelderland,1,0,0,0,0,0,0,0
NA,Gelderland,NA,2020-03-05,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,NA,05mar2020,4,3,2020,5,Gelderland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-05,Gelderland,2,0,0,0,0,0,0,0
NA,Gelderland,NA,2020-03-06,13,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,NA,06mar2020,5,3,2020,6,Gelderland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-06,Gelderland,10,1,0,0,0,1,0,0
NA,Gelderland,NA,2020-03-07,26,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,NA,07mar2020,6,3,2020,7,Gelderland,0,13,2.564949,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-07,Gelderland,13,1,0,0,0,1,0,0
NA,Gelderland,NA,2020-03-08,52,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,NA,08mar2020,0,3,2020,8,Gelderland,0,26,3.258096,0.6931472,NA,NA,0,0,0,0,0,0,NL,2020-03-08,Gelderland,26,1,0,0,0,1,0,0
NA,Gelderland,NA,2020-03-09,79,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,NA,09mar2020,1,3,2020,9,Gelderland,0,27,3.295837,0.0377405,NA,NA,0,0,0,0,0,0,NL,2020-03-09,Gelderland,27,1,0,0,0,1,0,0
NA,Gelderland,NA,2020-03-10,109,0,0,2,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,NA,10mar2020,2,3,2020,10,Gelderland,0,30,3.401197,0.1053605,NA,NA,0,0,0,0,0,0,NL,2020-03-10,Gelderland,30,1,0,0,1,1,0,0
NA,Gelderland,NA,2020-03-11,145,0,0,2,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,NA,11mar2020,3,3,2020,11,Gelderland,0,36,3.583519,0.1823215,NA,NA,0,0,0,0,0,0,NL,2020-03-11,Gelderland,36,1,0,0,1,1,0,0
NA,Gelderland,NA,2020-03-12,193,1,1,2,3,0,1,0,0,0,0,2,1,1,1,1,1,1,0,NA,12mar2020,4,3,2020,12,Gelderland,0,48,3.871201,0.2876821,NA,NA,0,0,0,0,0,0,NL,2020-03-12,Gelderland,48,1,0,1,1,1,0,0
NA,Gelderland,NA,2020-03-13,257,1,1,2,3,0,1,0,0,0,0,2,1,1,1,1,1,1,0,NA,13mar2020,5,3,2020,13,Gelderland,0,64,4.158883,0.2876821,NA,NA,0,0,0,0,0,0,NL,2020-03-13,Gelderland,64,1,0,1,1,1,0,0
NA,Gelderland,NA,2020-03-14,333,1,1,2,3,0,1,0,0,0,0,2,1,1,1,1,1,1,0,NA,14mar2020,6,3,2020,14,Gelderland,0,76,4.330733,0.1718502,NA,NA,0,0,0,0,0,0,NL,2020-03-14,Gelderland,76,1,0,1,1,1,0,0
NA,Gelderland,NA,2020-03-15,433,1,3,2,3,0,1,1,0,0,0,2,1,1,1,1,1,1,1,NA,15mar2020,0,3,2020,15,Gelderland,0,100,4.60517,0.274437,NA,NA,0,0,0,0,0,0,NL,2020-03-15,Gelderland,100,1,0,1,1,1,1,0
NA,Gelderland,NA,2020-03-16,568,3,3,2,3,0,1,1,0,0,0,2,1,1,1,1,1,1,1,NA,16mar2020,1,3,2020,16,Gelderland,0,135,4.905275,0.3001046,NA,NA,0,0,0,0,0,0,NL,2020-03-16,Gelderland,135,1,0,1,1,1,1,0
NA,Gelderland,NA,2020-03-17,741,3,3,2,3,0,1,1,0,2,0,2,1,1,1,1,1,1,1,NA,17mar2020,2,3,2020,17,Gelderland,0,173,5.153292,0.2480168,NA,NA,0,0,0,0,0,0,NL,2020-03-17,Gelderland,173,1,0,1,1,1,1,0
NA,Gelderland,NA,2020-03-18,951,3,3,2,3,0,1,1,0,2,0,2,1,1,1,1,1,1,1,NA,18mar2020,3,3,2020,18,Gelderland,0,210,5.347107,0.1938157,NA,NA,0,0,0,0,0,0,NL,2020-03-18,Gelderland,210,1,0,1,1,1,1,0
NA,Gelderland,NA,2020-03-19,1191,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,19mar2020,4,3,2020,19,Gelderland,0,240,5.480639,0.1335316,NA,NA,0,0,0,0,0,0,NL,2020-03-19,Gelderland,240,1,1,1,1,1,1,1
NA,Gelderland,NA,2020-03-20,1494,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,20mar2020,5,3,2020,20,Gelderland,0,303,5.713733,0.2330937,NA,NA,0,0,0,0,0,0,NL,2020-03-20,Gelderland,303,1,1,1,1,1,1,1
NA,Gelderland,NA,2020-03-21,1856,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,21mar2020,6,3,2020,21,Gelderland,0,362,5.891644,0.1779113,NA,NA,0,0,0,0,0,0,NL,2020-03-21,Gelderland,362,1,1,1,1,1,1,1
NA,Gelderland,NA,2020-03-22,2277,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,22mar2020,0,3,2020,22,Gelderland,0,421,6.042633,0.1509891,NA,NA,0,0,0,0,0,0,NL,2020-03-22,Gelderland,421,1,1,1,1,1,1,1
NA,Gelderland,NA,2020-03-23,2779,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,23mar2020,1,3,2020,23,Gelderland,0,502,6.2186,0.1759672,NA,NA,0,0,0,0,0,0,NL,2020-03-23,Gelderland,502,1,1,1,1,1,1,1
NA,Gelderland,NA,2020-03-24,3355,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,24mar2020,2,3,2020,24,Gelderland,0,576,6.356108,0.1375074,NA,NA,0,0,0,0,0,0,NL,2020-03-24,Gelderland,576,1,1,1,1,1,1,1
NA,Gelderland,NA,2020-03-25,4030,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,25mar2020,3,3,2020,25,Gelderland,0,675,6.514713,0.1586051,NA,NA,0,0,0,0,0,0,NL,2020-03-25,Gelderland,675,1,1,1,1,1,1,1
NA,Gelderland,NA,2020-03-26,4827,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,26mar2020,4,3,2020,26,Gelderland,0,797,6.680855,0.166142,NA,NA,0,0,0,0,0,0,NL,2020-03-26,Gelderland,797,1,1,1,1,1,1,1
NA,Gelderland,NA,2020-03-27,5753,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,27mar2020,5,3,2020,27,Gelderland,0,926,6.830874,0.1500196,NA,NA,0,0,0,0,0,0,NL,2020-03-27,Gelderland,926,1,1,1,1,1,1,1
