date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,cum_confirmed_cases_imputed,cum_deaths_imputed,travel_ban_intl_out,travel_ban_intl_in,travel_ban_local,social_distance,work_from_home,no_gathering,paid_sick_leave,business_closure,federal_guidelines,home_isolation,transit_suspension,pos_cases_quarantine_popwt,travel_ban_local_popwt,social_distance_popwt,work_from_home_popwt,no_gathering_popwt,school_closure_popwt,religious_closure_popwt,paid_sick_leave_popwt,business_closure_popwt,federal_guidelines_popwt,home_isolation_popwt,transit_suspension_popwt,adm1_abb,testing_change_usa_13mar2020_NY,testing_change_usa_16mar2020_CA,testing_change_usa_18mar2020_NC,testing_change_usa_19mar2020_CT,testing_change_usa_19mar2020_NV,testing_change_usa_19mar2020_UT,testing_change_usa_20mar2020_IA,testing_change_usa_21mar2020_TN,testing_change_usa_22mar2020_AL,testing_change_usa_23mar2020_HI,testing_change_usa_24mar2020_KS,testing_change_usa_24mar2020_NJ,testing_change_usa_25mar2020_OH,testing_change_usa_27mar2020_AZ,testing_change_usa_28mar2020_MD,testing_change_usa_28mar2020_MO,testing_change_usa_30mar2020_DE,p_usa_1,p_usa_2,p_usa_3,p_usa_4,p_usa_5,p_usa_6,p_usa_7,p_usa_8,p_usa_9,p_usa_10,p_usa_11
2020-04-02,District of Columbia,USA,653,15,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,8.27,02apr2020,4,4,2020,2,District of Columbia,0,NA,6.481577,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.00373764,-0.09217759,0.02019955,USA,0.1082573,653,15,0.8,1,0,0.14,1,1,0.33,1,1,1,0,0,0,0.14,1,1,0,1,0.33,1,1,1,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1
2020-04-03,District of Columbia,USA,757,21,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,8.34,03apr2020,5,4,2020,3,District of Columbia,0,NA,6.629363,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.05235314,-0.09217759,0.02084507,USA,0.1477861,757,21,0.8,1,0,0.21,1,1,0.33,1,1,1,0,0,0,0.21,1,1,0,1,0.33,1,1,1,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1
2020-04-04,District of Columbia,USA,902,21,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,8.34,04apr2020,6,4,2020,4,District of Columbia,0,NA,6.804615,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.09172989,-0.09217759,0.00893367,USA,0.1752515,902,21,0.8,1,0,0.21,1,1,0.33,1,1,1,0,0,0,0.21,1,1,0,1,0.33,1,1,1,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1
2020-04-05,District of Columbia,USA,998,22,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,8.34,05apr2020,0,4,2020,5,District of Columbia,0,NA,6.905753,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.05715175,-0.09217759,-0.03060109,USA,0.1011386,998,22,0.8,1,0,0.21,1,1,0.33,1,1,1,0,0,0,0.21,1,1,0,1,0.33,1,1,1,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1
2020-04-06,District of Columbia,USA,1097,22,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,8.34,06apr2020,1,4,2020,6,District of Columbia,0,NA,7.000334,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.03349386,-0.09217759,-0.01350066,USA,0.0945811,1097,22,0.8,1,0,0.21,1,1,0.33,1,1,1,0,0,0,0.21,1,1,0,1,0.33,1,1,1,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1
2020-03-10,Florida,USA,25,2,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,2,10mar2020,2,3,2020,10,Florida,0,NA,3.218876,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.31796729,-0.02032275,-0.00819627,USA,0.5798185,25,2,0.8,1,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-11,Florida,USA,49,2,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,3.89,11mar2020,3,3,2020,11,Florida,0,NA,3.89182,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.39798589,-0.02032275,0.00507278,USA,0.6729443,49,2,0.8,1,0.2,0.14,0,0.75,0,0,0,0,0,0,0.2,0.14,0,0.75,1,0,0,0,0,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
2020-03-12,Florida,USA,58,2,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,3.89,12mar2020,4,3,2020,12,Florida,0,NA,4.060443,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.12146245,-0.02032275,0.02019955,USA,0.1686227,58,2,0.8,1,0.2,0.14,0,0.75,0,0,0,0,0,0,0.2,0.14,0,0.75,1,0,0,0,0,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
2020-03-13,Florida,USA,64,2,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,4.36,13mar2020,5,3,2020,13,Florida,0,NA,4.158883,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.18159671,-0.02032275,0.02084507,USA,0.0984402,64,2,0.8,1,0.2,0.28,0,0.75,0.33,0,0,0,0,0,0.2,0.1478248,0,0.75,1,0,0.33,0,0,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0
2020-03-14,Florida,USA,96,3,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,4.36,14mar2020,6,3,2020,14,Florida,0,NA,4.564348,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.13733965,-0.02032275,0.00893367,USA,0.4054651,96,3,0.8,1,0.2,0.28,0,0.75,0.33,0,0,0,0,0,0.2,0.1478248,0,0.75,1,0,0.33,0,0,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0
2020-03-15,Florida,USA,136,3,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,4.36,15mar2020,0,3,2020,15,Florida,0,NA,4.912655,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.11971594,-0.02032275,-0.03060109,USA,0.3483067,136,3,0.8,1,0.2,0.28,0,0.75,0.33,0,0,0,0,0,0.2,0.1478248,0,0.75,1,0,0.33,0,0,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0
2020-03-16,Florida,USA,167,5,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,5.36,16mar2020,1,3,2020,16,Florida,0,NA,5.117994,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.08888903,-0.02032275,-0.01350066,USA,0.205339,167,5,0.8,1,0.2,0.28,0,0.75,0.33,0,1,0,0,0,0.2,0.1478248,0,0.75,1,0,0.33,0,1,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1
2020-03-17,Florida,USA,216,6,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,5.52,17mar2020,2,3,2020,17,Florida,0,NA,5.375278,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.03351151,-0.02032275,-0.00819627,USA,0.2572846,216,6,0.8,1,0.2,0.28,0,0.75,0.33,0.16,1,0,0,0,0.2,0.1478248,0,0.75,1,0,0.33,0.16,1,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
2020-03-18,Florida,USA,328,7,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,5.52,18mar2020,3,3,2020,18,Florida,0,NA,5.793014,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.11366989,-0.02032275,0.00507278,USA,0.4177351,328,7,0.8,1,0.2,0.28,0,0.75,0.33,0.16,1,0,0,0,0.2,0.1478248,0,0.75,1,0,0.33,0.16,1,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
2020-03-19,Florida,USA,432,8,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,6.36,19mar2020,4,3,2020,19,Florida,0,NA,6.068426,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.03857371,-0.02032275,0.02019955,USA,0.2754121,432,8,0.8,1,0.2,0.28,0,0.75,0.33,1,1,0,0,0,0.2,0.1478248,0,0.75,1,0,0.33,0.2553488,1,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
2020-03-20,Florida,USA,652,10,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,6.43,20mar2020,5,3,2020,20,Florida,0,NA,6.480044,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.11800352,-0.02032275,0.02084507,USA,0.4116187,652,10,0.8,1,0.2,0.35,0,0.75,0.33,1,1,0,0,0,0.2,0.2178248,0,0.75,1,0,0.33,0.3251029,1,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
2020-03-21,Florida,USA,762,10,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,6.43,21mar2020,6,3,2020,21,Florida,0,NA,6.635947,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.1258014,-0.02032275,0.00893367,USA,0.1559024,762,10,0.8,1,0.2,0.35,0,0.75,0.33,1,1,0,0,0,0.2,0.2178248,0,0.75,1,0,0.33,0.3251029,1,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
2020-03-22,Florida,USA,1005,13,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,6.43,22mar2020,0,3,2020,22,Florida,0,NA,6.912743,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.03462684,-0.02032275,-0.03060109,USA,0.2767959,1005,13,0.8,1,0.2,0.35,0,0.75,0.33,1,1,0,0,0,0.2,0.2178248,0,0.75,1,0,0.33,0.3251029,1,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
2020-03-23,Florida,USA,1227,19,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,6.63,23mar2020,1,3,2020,23,Florida,0,NA,7.112328,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.05884554,-0.02032275,-0.01350066,USA,0.199585,1227,19,0.8,1,0.4,0.35,0,0.75,0.33,1,1,0,0,0,0.4,0.2178248,0,0.75,1,0,0.33,0.3251029,1,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
2020-03-24,Florida,USA,1412,21,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,6.63,24mar2020,2,3,2020,24,Florida,0,NA,7.252762,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.12330015,-0.02032275,-0.00819627,USA,0.1404347,1412,21,0.8,1,0.4,0.35,0,0.75,0.33,1,1,0,0,0,0.4,0.2178248,0,0.75,1,0,0.33,0.3251029,1,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
2020-03-25,Florida,USA,1975,25,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,6.63,25mar2020,3,3,2020,25,Florida,0,NA,7.588324,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.05855733,-0.02032275,0.00507278,USA,0.3355613,1975,25,0.8,1,0.4,0.35,0,0.75,0.33,1,1,0,0,0,0.4,0.2178248,0,0.75,1,0,0.33,0.3251029,1,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
2020-03-26,Florida,USA,2439,30,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,6.63,26mar2020,4,3,2020,26,Florida,0,NA,7.799344,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.08111072,-0.02032275,0.02019955,USA,0.21102,2439,30,0.8,1,0.4,0.35,0,0.75,0.33,1,1,0,0,0,0.4,0.2178248,0,0.75,1,0,0.33,0.3251029,1,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
2020-03-27,Florida,USA,3198,46,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,6.7,27mar2020,5,3,2020,27,Florida,0,NA,8.070281,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.00463133,-0.02032275,0.02084507,USA,0.2709374,3198,46,0.8,1,0.4,0.42,0,0.75,0.33,1,1,0,0,0,0.4,0.2878248,0,0.75,1,0,0.33,0.3251029,1,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
2020-03-28,Florida,USA,4038,56,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,6.7,28mar2020,6,3,2020,28,Florida,0,NA,8.303505,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.03043346,-0.02032275,0.00893367,USA,0.2332239,4038,56,0.8,1,0.4,0.42,0,0.75,0.33,1,1,0,0,0,0.4,0.2878248,0,0.75,1,0,0.33,0.3251029,1,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
2020-03-29,Florida,USA,4948,59,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,6.7,29mar2020,0,3,2020,29,Florida,0,NA,8.506739,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.02088889,-0.02032275,-0.03060109,USA,0.2032337,4948,59,0.8,1,0.4,0.42,0,0.75,0.33,1,1,0,0,0,0.4,0.2878248,0,0.75,1,0,0.33,0.3251029,1,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
2020-03-30,Florida,USA,5704,71,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,8.95,30mar2020,1,3,2020,30,Florida,0,NA,8.648923,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.07091162,-0.02032275,-0.01350066,USA,0.1421843,5704,71,0.8,1,0.4,0.42,1,1,0.33,1,1,1,0,0,0.4,0.2878248,0.256342,0.8140855,1,0,0.33,0.4925141,1,0.256342,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-31,Florida,USA,6741,85,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,8.95,31mar2020,2,3,2020,31,Florida,0,NA,8.815964,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.05135945,-0.02032275,-0.00819627,USA,0.1670408,6741,85,0.8,1,0.4,0.42,1,1,0.33,1,1,1,0,0,0.4,0.2878248,0.256342,0.8140855,1,0,0.33,0.4925141,1,0.256342,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-01,Florida,USA,7559,97,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,8.95,01apr2020,3,4,2020,1,Florida,0,NA,8.930494,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.11713876,-0.02032275,0.00507278,USA,0.1145306,7559,97,0.8,1,0.4,0.42,1,1,0.33,1,1,1,0,0,0.4,0.2878248,0.256342,0.8140855,1,0,0.33,0.4925141,1,0.256342,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-02,Florida,USA,9008,144,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,8.95,02apr2020,4,4,2020,2,Florida,0,NA,9.105868,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.07142206,-0.02032275,0.02019955,USA,0.175374,9008,144,0.8,1,0.4,0.42,1,1,0.33,1,1,1,0,0,0.4,0.2878248,0.256342,0.8140855,1,0,0.33,0.4925141,1,0.256342,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-03,Florida,USA,10268,170,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.02,03apr2020,5,4,2020,3,Florida,0,NA,9.236788,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.01652534,-0.02032275,0.02084507,USA,0.1309195,10268,170,0.8,1,0.4,0.49,1,1,0.33,1,1,1,0,0,0.4,0.3578248,1,1,1,0,0.33,1,1,1,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-04,Florida,USA,11544,195,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.02,04apr2020,6,4,2020,4,Florida,0,NA,9.353921,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.01840026,-0.02032275,0.00893367,USA,0.1171331,11544,195,0.8,1,0.4,0.49,1,1,0.33,1,1,1,0,0,0.4,0.3578248,1,1,1,0,0.33,1,1,1,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-05,Florida,USA,12350,221,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.02,05apr2020,0,4,2020,5,Florida,0,NA,9.421412,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.028508060000000002,-0.02032275,-0.03060109,USA,0.0674906,12350,221,0.8,1,0.4,0.49,1,1,0.33,1,1,1,0,0,0.4,0.3578248,1,1,1,0,0.33,1,1,1,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-06,Florida,USA,13629,254,NA,NA,28.641,-82.485,NA,21992985,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.02,06apr2020,1,4,2020,6,Florida,0,NA,9.519955,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.0145559,-0.02032275,-0.01350066,USA,0.0985432,13629,254,0.8,1,0.4,0.49,1,1,0.33,1,1,1,0,0,0.4,0.3578248,1,1,1,0,0.33,1,1,1,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-10,Georgia,USA,19,0,NA,NA,32.652,-83.451,NA,10736059,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,3.01,10mar2020,2,3,2020,10,Georgia,0,NA,2.944439,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.13728886,-0.00863557,-0.00819627,USA,0.1112256,19,0,0.8,1,0,0.21,0,0,0,0,0,0,0,0,0,0.21,0,0,1,0,0,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2020-03-11,Georgia,USA,33,0,NA,NA,32.652,-83.451,NA,10736059,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,3.01,11mar2020,3,3,2020,11,Georgia,0,NA,3.496508,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.29028519,-0.00863557,0.00507278,USA,0.5520687,33,0,0.8,1,0,0.21,0,0,0,0,0,0,0,0,0,0.21,0,0,1,0,0,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2020-03-12,Georgia,USA,56,1,NA,NA,32.652,-83.451,NA,10736059,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,3.01,12mar2020,4,3,2020,12,Georgia,0,NA,4.025352,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.2519336,-0.00863557,0.02019955,USA,0.5288439,56,1,0.8,1,0,0.21,0,0,0,0,0,0,0,0,0,0.21,0,0,1,0,0,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2020-03-13,Georgia,USA,56,1,NA,NA,32.652,-83.451,NA,10736059,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,3.34,13mar2020,5,3,2020,13,Georgia,0,NA,4.025352,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.26878548,-0.00863557,0.02084507,USA,0,56,1,0.8,1,0,0.21,0,0,0.33,0,0,0,0,0,0,0.21,0,0,1,0,0.33,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2020-03-14,Georgia,USA,66,1,NA,NA,32.652,-83.451,NA,10736059,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,3.34,14mar2020,6,3,2020,14,Georgia,0,NA,4.189655,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.09257078,-0.00863557,0.00893367,USA,0.1643033,66,1,0.8,1,0,0.21,0,0,0.33,0,0,0,0,0,0,0.21,0,0,1,0,0.33,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2020-03-15,Georgia,USA,98,1,NA,NA,32.652,-83.451,NA,10736059,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,3.465,15mar2020,0,3,2020,15,Georgia,0,NA,4.584968,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.17655787,-0.00863557,-0.03060109,USA,0.3953128,98,1,0.8,1,0,0.21,0,0.125,0.33,0,0,0,0,0,0,0.21,0,0.125,1,0,0.33,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
2020-03-16,Georgia,USA,121,1,NA,NA,32.652,-83.451,NA,10736059,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,5.42,16mar2020,1,3,2020,16,Georgia,0,NA,4.795791,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.07378792,-0.00863557,-0.01350066,USA,0.2108231,121,1,0.8,1,0,0.21,0,0.75,0.33,0.33,1,0,0,0,0,0.21,0,0.1520834,1,0,0.33,0.0016101,1,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
2020-03-17,Georgia,USA,145,1,NA,NA,32.652,-83.451,NA,10736059,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,5.42,17mar2020,2,3,2020,17,Georgia,0,NA,4.976734,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.10897236,-0.00863557,-0.00819627,USA,0.180943,145,1,0.8,1,0,0.21,0,0.75,0.33,0.33,1,0,0,0,0,0.21,0,0.1520834,1,0,0.33,0.0016101,1,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
2020-03-18,Georgia,USA,197,1,NA,NA,32.652,-83.451,NA,10736059,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,5.42,18mar2020,3,3,2020,18,Georgia,0,NA,5.283204,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.0032855,-0.00863557,0.00507278,USA,0.3064699,197,1,0.8,1,0,0.21,0,0.75,0.33,0.33,1,0,0,0,0,0.21,0,0.1520834,1,0,0.33,0.0016101,1,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
