date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,daily_confirmed_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,adm2_name,cum_confirmed_cases_imputed,travel_ban_intl_out,travel_ban_local,business_closure,social_distance,no_gathering,transit_suspension,work_from_home,home_isolation,travel_ban_intl_in,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,school_closure_popwt,no_gathering_popwt,transit_suspension_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,home_isolation_popwt,social_distance_opt_popwt,work_from_home_opt_popwt,adm2_id,social_distance_comb_popwt,work_from_home_comb_popwt,p_ita_1,p_ita_2,p_ita_3,p_ita_4,p_ita_5
2020-03-29,Calabria,ITA,189,NA,NA,NA,38.10923,15.64345,NA,548009,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,29mar2020,0,3,2020,29,Reggio di Calabria,0,NA,34,3.526361,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.06028052,0.21262985,0.02122235,ITA,0.8183103,Reggio di Calabria,189,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio di Calabria,1,1,1,1,1,1,1
2020-03-31,Calabria,ITA,195,NA,NA,NA,38.10923,15.64345,NA,548009,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,31mar2020,2,3,2020,31,Reggio di Calabria,0,NA,5,1.609438,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.67194026,0.21262985,0.08012925,ITA,1.609438,Reggio di Calabria,195,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio di Calabria,1,1,1,1,1,1,1
2020-04-01,Calabria,ITA,201,NA,NA,NA,38.10923,15.64345,NA,548009,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,01apr2020,3,4,2020,1,Reggio di Calabria,0,NA,6,1.791759,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.66101058,0.21262985,-0.01403631,ITA,0.1823215,Reggio di Calabria,201,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio di Calabria,1,1,1,1,1,1,1
2020-04-02,Calabria,ITA,207,NA,NA,NA,38.10923,15.64345,NA,548009,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,02apr2020,4,4,2020,2,Reggio di Calabria,0,NA,6,1.791759,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.84004349,0.21262985,-0.01732495,ITA,0,Reggio di Calabria,207,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio di Calabria,1,1,1,1,1,1,1
2020-04-03,Calabria,ITA,218,NA,NA,NA,38.10923,15.64345,NA,548009,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,03apr2020,5,4,2020,3,Reggio di Calabria,0,NA,11,2.397895,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.21182713,0.21262985,-0.03940546,ITA,0.6061358,Reggio di Calabria,218,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio di Calabria,1,1,1,1,1,1,1
2020-04-05,Calabria,ITA,237,NA,NA,NA,38.10923,15.64345,NA,548009,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,05apr2020,0,4,2020,5,Reggio di Calabria,0,NA,15,2.70805,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.4431651,0.21262985,0.02122235,ITA,1.321756,Reggio di Calabria,237,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio di Calabria,1,1,1,1,1,1,1
2020-03-05,Emilia Romagna,ITA,31,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,0,NA,1,1,1,NA,NA,NA,1,NA,NA,4.33,05mar2020,4,3,2020,5,Reggio nell'Emilia,0,NA,11,2.397895,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.18136466,-0.14977049,-0.01732495,ITA,0.6061358,Reggio nell'Emilia,31,1,0,0.33,0,1,0,0,0,0,0,0.33,0,1,1,0,0,0,0,1,1,Reggio nell'Emilia,0.5,0.5,1,1,0,0,0
2020-03-06,Emilia Romagna,ITA,44,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,0,NA,1,1,1,NA,NA,NA,1,NA,NA,4.33,06mar2020,5,3,2020,6,Reggio nell'Emilia,0,NA,13,2.564949,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.59836605,-0.14977049,-0.03940546,ITA,0.1670539,Reggio nell'Emilia,44,1,0,0.33,0,1,0,0,0,0,0,0.33,0,1,1,0,0,0,0,1,1,Reggio nell'Emilia,0.5,0.5,1,1,0,0,0
2020-03-08,Emilia Romagna,ITA,70,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,8.16,08mar2020,0,3,2020,8,Reggio nell'Emilia,0,NA,22,3.091043,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,1.0646596,-0.14977049,0.02122235,ITA,1.704748,Reggio nell'Emilia,70,1,0.5,0.33,1,1,0,1,0.33,0,0.5,0.33,1,1,1,0,1,1,0.33,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-09,Emilia Romagna,ITA,103,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,8.16,09mar2020,1,3,2020,9,Reggio nell'Emilia,0,NA,33,3.496508,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.14641768,-0.14977049,-0.06698336,ITA,0.4054651,Reggio nell'Emilia,103,1,0.5,0.33,1,1,0,1,0.33,0,0.5,0.33,1,1,1,0,1,1,0.33,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-11,Emilia Romagna,ITA,114,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,11mar2020,3,3,2020,11,Reggio nell'Emilia,0,NA,10,2.302585,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,1.753293,-0.14977049,-0.01403631,ITA,2.302585,Reggio nell'Emilia,114,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-13,Emilia Romagna,ITA,138,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,13mar2020,5,3,2020,13,Reggio nell'Emilia,0,NA,15,2.70805,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.01309729,-0.14977049,-0.03940546,ITA,0.5108256,Reggio nell'Emilia,138,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-14,Emilia Romagna,ITA,153,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,14mar2020,6,3,2020,14,Reggio nell'Emilia,0,NA,15,2.70805,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.59715968,-0.14977049,0.03383129,ITA,0,Reggio nell'Emilia,153,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-15,Emilia Romagna,ITA,185,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,15mar2020,0,3,2020,15,Reggio nell'Emilia,0,NA,32,3.465736,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.17313493,-0.14977049,0.02122235,ITA,0.7576857,Reggio nell'Emilia,185,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-16,Emilia Romagna,ITA,241,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,16mar2020,1,3,2020,16,Reggio nell'Emilia,0,NA,56,4.025352,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.06327058,-0.14977049,-0.06698336,ITA,0.5596156,Reggio nell'Emilia,241,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-17,Emilia Romagna,ITA,299,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,17mar2020,2,3,2020,17,Reggio nell'Emilia,0,NA,58,4.060443,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.60836624,-0.14977049,0.08012925,ITA,0.0350914,Reggio nell'Emilia,299,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-18,Emilia Romagna,ITA,414,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,18mar2020,3,3,2020,18,Reggio nell'Emilia,0,NA,115,4.744932,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.13519717,-0.14977049,-0.01403631,ITA,0.6844893,Reggio nell'Emilia,414,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-19,Emilia Romagna,ITA,608,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,19mar2020,4,3,2020,19,Reggio nell'Emilia,0,NA,194,5.267858,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.02307758,-0.14977049,-0.01732495,ITA,0.5229259,Reggio nell'Emilia,608,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-21,Emilia Romagna,ITA,977,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,21mar2020,6,3,2020,21,Reggio nell'Emilia,0,NA,204,5.31812,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.38498526,-0.14977049,0.03383129,ITA,0.2121744,Reggio nell'Emilia,977,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-23,Emilia Romagna,ITA,1369,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,23mar2020,1,3,2020,23,Reggio nell'Emilia,0,NA,202,5.308268,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.3667412,-0.14977049,-0.06698336,ITA,0.0612435,Reggio nell'Emilia,1369,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-25,Emilia Romagna,ITA,1586,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,25mar2020,3,3,2020,25,Reggio nell'Emilia,0,NA,149,5.003946,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.30350682,-0.14977049,-0.01403631,ITA,0.7844386,Reggio nell'Emilia,1586,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-27,Emilia Romagna,ITA,1861,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,27mar2020,5,3,2020,27,Reggio nell'Emilia,0,NA,163,5.09375,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.08031134,-0.14977049,-0.03940546,ITA,0.3752513,Reggio nell'Emilia,1861,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-29,Emilia Romagna,ITA,2146,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,29mar2020,0,3,2020,29,Reggio nell'Emilia,0,NA,150,5.010635,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.41082994,-0.14977049,0.02122235,ITA,0.1053605,Reggio nell'Emilia,2146,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-31,Emilia Romagna,ITA,2307,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,31mar2020,2,3,2020,31,Reggio nell'Emilia,0,NA,99,4.59512,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.10711172,-0.14977049,0.08012925,ITA,0.4679856,Reggio nell'Emilia,2307,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-04-01,Emilia Romagna,ITA,2553,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,01apr2020,3,4,2020,1,Reggio nell'Emilia,0,NA,246,5.505332,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.42927978,-0.14977049,-0.01403631,ITA,0.9102116,Reggio nell'Emilia,2553,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-04-03,Emilia Romagna,ITA,2800,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,03apr2020,5,4,2020,3,Reggio nell'Emilia,0,NA,135,4.905275,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.26878648,-0.14977049,-0.03940546,ITA,0.1867762,Reggio nell'Emilia,2800,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-04-05,Emilia Romagna,ITA,3066,NA,NA,NA,44.69735,10.63008,NA,531891,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,05apr2020,0,4,2020,5,Reggio nell'Emilia,0,NA,158,5.062595,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.13572685,-0.14977049,0.02122235,ITA,0.3804636,Reggio nell'Emilia,3066,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio nell'Emilia,1,1,1,1,1,1,1
2020-03-25,Lazio,ITA,39,NA,NA,NA,42.40488,12.86206,NA,155503,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,25mar2020,3,3,2020,25,Rieti,0,NA,6,1.791759,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.60245636,1.0703664,-0.01403631,ITA,1.098612,Rieti,39,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Rieti,1,1,1,1,1,1,1
2020-03-27,Lazio,ITA,43,NA,NA,NA,42.40488,12.86206,NA,155503,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,27mar2020,5,3,2020,27,Rieti,0,NA,2,0.6931472,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-1.6756995,1.0703664,-0.03940546,ITA,0,Rieti,43,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Rieti,1,1,1,1,1,1,1
2020-03-28,Lazio,ITA,62,NA,NA,NA,42.40488,12.86206,NA,155503,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,28mar2020,6,3,2020,28,Rieti,0,NA,19,2.944439,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.50235548,1.0703664,0.03383129,ITA,2.251292,Rieti,62,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Rieti,1,1,1,1,1,1,1
2020-03-30,Lazio,ITA,105,NA,NA,NA,42.40488,12.86206,NA,155503,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,30mar2020,1,3,2020,30,Rieti,0,NA,29,3.367296,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.91988328,1.0703664,-0.06698336,ITA,0.7282383,Rieti,105,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Rieti,1,1,1,1,1,1,1
2020-04-06,Lazio,ITA,266,NA,NA,NA,42.40488,12.86206,NA,155503,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,06apr2020,1,4,2020,6,Rieti,0,NA,77,4.343805,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,2.6956837,1.0703664,-0.06698336,ITA,4.343805,Rieti,266,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Rieti,1,1,1,1,1,1,1
2020-03-02,Emilia Romagna,ITA,19,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,0,NA,1,1,1,NA,NA,NA,1,NA,NA,4.33,02mar2020,1,3,2020,2,Rimini,0,NA,3,1.098612,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.26392554,-0.05292582,-0.06698336,ITA,1.098612,Rimini,19,1,0,0.33,0,1,0,0,0,0,0,0.33,0,1,1,0,0,0,0,1,1,Rimini,0.5,0.5,1,1,0,0,0
2020-03-03,Emilia Romagna,ITA,24,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,0,NA,1,1,1,NA,NA,NA,1,NA,NA,4.33,03mar2020,2,3,2020,3,Rimini,0,NA,5,1.609438,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.47097374,-0.05292582,0.08012925,ITA,0.5108256,Rimini,24,1,0,0.33,0,1,0,0,0,0,0,0.33,0,1,1,0,0,0,0,1,1,Rimini,0.5,0.5,1,1,0,0,0
2020-03-04,Emilia Romagna,ITA,33,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,0,NA,1,1,1,NA,NA,NA,1,NA,NA,4.33,04mar2020,3,3,2020,4,Rimini,0,NA,9,2.197225,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.29984714,-0.05292582,-0.01403631,ITA,0.5877867,Rimini,33,1,0,0.33,0,1,0,0,0,0,0,0.33,0,1,1,0,0,0,0,1,1,Rimini,0.5,0.5,1,1,0,0,0
2020-03-05,Emilia Romagna,ITA,68,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,0,NA,1,1,1,NA,NA,NA,1,NA,NA,4.33,05mar2020,4,3,2020,5,Rimini,0,NA,35,3.555348,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.47377836,-0.05292582,-0.01732495,ITA,1.358124,Rimini,68,1,0,0.33,0,1,0,0,0,0,0,0.33,0,1,1,0,0,0,0,1,1,Rimini,0.5,0.5,1,1,0,0,0
2020-03-09,Emilia Romagna,ITA,164,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,8.16,09mar2020,1,3,2020,9,Rimini,0,NA,51,3.931826,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,1.0858735,-0.05292582,-0.06698336,ITA,1.734601,Rimini,164,1,0.5,0.33,1,1,0,1,0.33,0,0.5,0.33,1,1,1,0,1,1,0.33,0,0,Rimini,1,1,1,1,1,1,1
2020-03-12,Emilia Romagna,ITA,312,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,12mar2020,4,3,2020,12,Rimini,0,NA,67,4.204693,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.10171685,-0.05292582,-0.01732495,ITA,0.5411313,Rimini,312,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Rimini,1,1,1,1,1,1,1
2020-03-16,Emilia Romagna,ITA,509,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,16mar2020,1,3,2020,16,Rimini,0,NA,84,4.430817,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.54179003,-0.05292582,-0.06698336,ITA,1.13498,Rimini,509,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Rimini,1,1,1,1,1,1,1
2020-03-21,Emilia Romagna,ITA,826,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,21mar2020,6,3,2020,21,Rimini,0,NA,69,4.234107,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.64955263,-0.05292582,0.03383129,ITA,0.0444517,Rimini,826,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Rimini,1,1,1,1,1,1,1
2020-03-22,Emilia Romagna,ITA,942,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,22mar2020,0,3,2020,22,Rimini,0,NA,116,4.75359,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.09355155,-0.05292582,0.02122235,ITA,0.5194836,Rimini,942,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Rimini,1,1,1,1,1,1,1
2020-03-25,Emilia Romagna,ITA,1136,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,25mar2020,3,3,2020,25,Rimini,0,NA,52,3.951244,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.51835301,-0.05292582,-0.01403631,ITA,0.0594234,Rimini,1136,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Rimini,1,1,1,1,1,1,1
2020-03-26,Emilia Romagna,ITA,1189,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,26mar2020,4,3,2020,26,Rimini,0,NA,53,3.970292,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.55543961,-0.05292582,-0.01732495,ITA,0.0190482,Rimini,1189,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Rimini,1,1,1,1,1,1,1
2020-03-27,Emilia Romagna,ITA,1264,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,27mar2020,5,3,2020,27,Rimini,0,NA,75,4.317488,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.20521097,-0.05292582,-0.03940546,ITA,0.3471963,Rimini,1264,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Rimini,1,1,1,1,1,1,1
2020-03-31,Emilia Romagna,ITA,1407,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,31mar2020,2,3,2020,31,Rimini,0,NA,25,3.218876,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.67194202,-0.05292582,0.08012925,ITA,0,Rimini,1407,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Rimini,1,1,1,1,1,1,1
2020-04-01,Emilia Romagna,ITA,1445,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,01apr2020,3,4,2020,1,Rimini,0,NA,38,3.637586,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.15906623,-0.05292582,-0.01403631,ITA,0.4187102,Rimini,1445,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Rimini,1,1,1,1,1,1,1
2020-04-03,Emilia Romagna,ITA,1511,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,03apr2020,5,4,2020,3,Rimini,0,NA,55,4.007333,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,1.0570306,-0.05292582,-0.03940546,ITA,1.609438,Rimini,1511,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Rimini,1,1,1,1,1,1,1
2020-04-05,Emilia Romagna,ITA,1553,NA,NA,NA,44.0609,12.56563,NA,339017,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,05apr2020,0,4,2020,5,Rimini,0,NA,30,3.401197,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.30325564,-0.05292582,0.02122235,ITA,0.9162908,Rimini,1553,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Rimini,1,1,1,1,1,1,1
2020-03-07,Lazio,ITA,71,NA,NA,NA,41.89277,12.48367,NA,4342212,NA,NA,NA,NA,NA,0,NA,1,0,1,NA,NA,NA,0,NA,NA,3,07mar2020,6,3,2020,7,Roma,0,NA,22,3.091043,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.52427256,-0.31854081,0.03383129,ITA,1.145132,Roma,71,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Roma,0,0,0,1,0,0,0
