totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6,country,bundesland,refdatum,home_isolation,travel_ban_intl,p_ger_1,p_ger_2,p_ger_3,p_ger_4,p_ger_5,p_ger_6,p_ger_7
NA,Hamburg,123,2020-03-24,2265,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,24mar2020,2,3,2020,24,Hamburg,0,123,4.812184,NA,NA,NA,0,0,0,0,0,0,GER,Hamburg,2020/03/24 00:00:00,1,1,1,1,1,1,1,1,1
NA,Hamburg,120,2020-03-25,2385,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,25mar2020,3,3,2020,25,Hamburg,0,120,4.787492,NA,NA,NA,0,0,0,0,0,0,GER,Hamburg,2020/03/25 00:00:00,1,1,1,1,1,1,1,1,1
NA,Hamburg,119,2020-03-26,2504,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,26mar2020,4,3,2020,26,Hamburg,0,119,4.779123,NA,NA,NA,0,0,0,0,0,0,GER,Hamburg,2020/03/26 00:00:00,1,1,1,1,1,1,1,1,1
NA,Hamburg,137,2020-03-27,2641,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,27mar2020,5,3,2020,27,Hamburg,0,137,4.919981,0.1408577,NA,NA,0,0,0,0,0,0,GER,Hamburg,2020/03/27 00:00:00,1,1,1,1,1,1,1,1,1
NA,Hamburg,104,2020-03-28,2745,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,28mar2020,6,3,2020,28,Hamburg,0,104,4.644391,NA,NA,NA,0,0,0,0,0,0,GER,Hamburg,2020/03/28 00:00:00,1,1,1,1,1,1,1,1,1
NA,Hamburg,72,2020-03-29,2817,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,29mar2020,0,3,2020,29,Hamburg,0,72,4.276666,NA,NA,NA,0,0,0,0,0,0,GER,Hamburg,2020/03/29 00:00:00,1,1,1,1,1,1,1,1,1
NA,Hamburg,85,2020-03-30,2902,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,30mar2020,1,3,2020,30,Hamburg,0,85,4.442651,0.1659851,NA,NA,0,0,0,0,0,0,GER,Hamburg,2020/03/30 00:00:00,1,1,1,1,1,1,1,1,1
NA,Hamburg,117,2020-03-31,3019,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,31mar2020,2,3,2020,31,Hamburg,0,117,4.762174,0.3195229,NA,NA,0,0,0,0,0,0,GER,Hamburg,2020/03/31 00:00:00,1,1,1,1,1,1,1,1,1
NA,Hamburg,112,2020-04-01,3131,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,01apr2020,3,4,2020,1,Hamburg,0,112,4.7184990000000004,NA,NA,NA,0,0,0,0,0,0,GER,Hamburg,2020/04/01 00:00:00,1,1,1,1,1,1,1,1,1
NA,Hamburg,135,2020-04-02,3266,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,02apr2020,4,4,2020,2,Hamburg,0,135,4.905275,0.1867762,NA,NA,0,0,0,0,0,0,GER,Hamburg,2020/04/02 00:00:00,1,1,1,1,1,1,1,1,1
NA,Hamburg,135,2020-04-03,3401,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,03apr2020,5,4,2020,3,Hamburg,0,135,4.905275,0,NA,NA,0,0,0,0,0,0,GER,Hamburg,2020/04/03 00:00:00,1,1,1,1,1,1,1,1,1
NA,Hamburg,93,2020-04-04,3494,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,04apr2020,6,4,2020,4,Hamburg,0,93,4.532599,NA,NA,NA,0,0,0,0,0,0,GER,Hamburg,2020/04/04 00:00:00,1,1,1,1,1,1,1,1,1
NA,Hamburg,93,2020-04-05,3587,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,05apr2020,0,4,2020,5,Hamburg,0,93,4.532599,0,NA,NA,0,0,0,0,0,0,GER,Hamburg,2020/04/05 00:00:00,1,1,1,1,1,1,1,1,1
NA,Hamburg,116,2020-04-06,3703,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,06apr2020,1,4,2020,6,Hamburg,0,116,4.75359,0.2209907,NA,NA,0,0,0,0,0,0,GER,Hamburg,2020/04/06 00:00:00,1,1,1,1,1,1,1,1,1
NA,Hessen,3,2020-02-23,11,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,23feb2020,0,2,2020,23,Hessen,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/02/23 00:00:00,0,0,0,0,0,0,0,0,0
NA,Hessen,4,2020-02-24,15,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,24feb2020,1,2,2020,24,Hessen,0,4,1.386294,NA,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/02/24 00:00:00,0,0,0,0,0,0,0,0,0
NA,Hessen,8,2020-02-25,23,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,25feb2020,2,2,2020,25,Hessen,0,8,2.079442,0.6931472,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/02/25 00:00:00,0,0,0,0,0,0,0,0,0
NA,Hessen,5,2020-02-26,28,2,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,NA,26feb2020,3,2,2020,26,Hessen,0,5,1.609438,NA,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/02/26 00:00:00,0,0,1,0,0,0,0,0,0
NA,Hessen,3,2020-02-27,31,2,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,NA,27feb2020,4,2,2020,27,Hessen,0,3,1.098612,NA,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/02/27 00:00:00,0,0,1,0,0,0,0,0,0
NA,Hessen,6,2020-02-28,37,2,0,0,0,0,0,0,1,0,0,2,1,2,1,0,0,0,0,NA,28feb2020,5,2,2020,28,Hessen,0,6,1.791759,0.6931472,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/02/28 00:00:00,0,1,1,0,0,0,0,0,1
NA,Hessen,3,2020-02-29,40,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,29feb2020,6,2,2020,29,Hessen,0,3,1.098612,NA,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/02/29 00:00:00,0,1,1,0,1,0,0,0,1
NA,Hessen,8,2020-03-01,48,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,01mar2020,0,3,2020,1,Hessen,0,8,2.079442,0.9808292,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/03/01 00:00:00,0,1,1,0,1,0,0,0,1
NA,Hessen,9,2020-03-02,57,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,02mar2020,1,3,2020,2,Hessen,0,9,2.197225,0.1177831,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/03/02 00:00:00,0,1,1,0,1,0,0,0,1
NA,Hessen,10,2020-03-03,67,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,03mar2020,2,3,2020,3,Hessen,0,10,2.302585,0.1053605,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/03/03 00:00:00,0,1,1,0,1,0,0,0,1
NA,Hessen,10,2020-03-04,77,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,04mar2020,3,3,2020,4,Hessen,0,10,2.302585,0,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/03/04 00:00:00,0,1,1,0,1,0,0,0,1
NA,Hessen,11,2020-03-05,88,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,05mar2020,4,3,2020,5,Hessen,0,11,2.397895,0.0953102,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/03/05 00:00:00,0,1,1,0,1,0,0,0,1
NA,Hessen,28,2020-03-06,116,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,06mar2020,5,3,2020,6,Hessen,0,28,3.332205,0.9343092,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/03/06 00:00:00,0,1,1,0,1,0,0,0,1
NA,Hessen,47,2020-03-07,163,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,07mar2020,6,3,2020,7,Hessen,0,47,3.850147,0.5179429,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/03/07 00:00:00,0,1,1,0,1,0,0,0,1
NA,Hessen,88,2020-03-08,251,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,08mar2020,0,3,2020,8,Hessen,0,88,4.477337,0.6271894,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/03/08 00:00:00,0,1,1,0,1,0,0,0,1
NA,Hessen,119,2020-03-09,370,2,0,1,0,0,1,0,1,0,0,2,1,2,1,0,1,0,0,NA,09mar2020,1,3,2020,9,Hessen,0,119,4.779123,0.3017864,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/03/09 00:00:00,1,1,1,0,1,0,1,0,1
NA,Hessen,149,2020-03-10,519,2,0,2,1,0,1,0,1,0,0,2,1,2,1,0,1,1,0,NA,10mar2020,2,3,2020,10,Hessen,0,149,5.003946,0.224823,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/03/10 00:00:00,1,1,1,0,1,1,1,0,1
NA,Hessen,161,2020-03-11,680,2,0,2,1,0,1,0,1,0,0,2,1,2,1,0,1,1,0,NA,11mar2020,3,3,2020,11,Hessen,0,161,5.081404,0.0774579,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/03/11 00:00:00,1,1,1,0,1,1,1,0,1
NA,Hessen,202,2020-03-12,882,2,0,2,1,0,1,0,1,0,0,2,1,2,1,0,1,1,0,NA,12mar2020,4,3,2020,12,Hessen,0,202,5.308268,0.2268634,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/03/12 00:00:00,1,1,1,0,1,1,1,0,1
NA,Hessen,231,2020-03-13,1113,2,0,2,1,0,1,0,1,0,0,2,1,2,1,0,1,1,0,NA,13mar2020,5,3,2020,13,Hessen,0,231,5.442418,0.13415,NA,NA,0,0,0,0,0,0,GER,Hessen,2020/03/13 00:00:00,1,1,1,0,1,1,1,0,1
