date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__
"2020-03-05","Seoul","KOR",105,0,26,79,37.533,126.991,2,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"","",8,05mar2020,4,3,2020,5,"Seoul",1,4.369448,4.65396,.025974,.025974,.0256424,0,0,0,0,.066091,.0507649,1,1,0,0,-.05275526,.09268483,-.00348821
"2020-03-06","Seoul","KOR",106,0,26,80,37.533,126.991,1,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"","",8,06mar2020,5,3,2020,6,"Seoul",1,4.382027,4.663439,.0126582,.0126582,.012579,0,0,0,0,.066091,.0485196,1,1,0,0,-.10346279,.09268483,.03390352
"2020-03-07","Seoul","KOR",114,0,27,87,37.533,126.991,8,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"","",8,07mar2020,6,3,2020,7,"Seoul",1,4.465908,4.736198,.0838814,.1,.0838814,0,0,0,0,.066091,.0492465,1,1,0,0,.00324832,.09268483,-.00158444
"2020-03-08","Seoul","KOR",120,0,28,92,37.533,126.991,6,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"","",8,08mar2020,0,3,2020,8,"Seoul",1,4.521789,4.787492,.0558805,.0689655,.0558805,0,0,0,0,.066091,.0274347,1,1,0,0,-.03015187,.09268483,.00381491
"2020-03-09","Seoul","KOR",130,0,29,101,37.533,126.991,10,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"","",8,09mar2020,1,3,2020,9,"Seoul",1,4.61512,4.867535,.0933318,.1086956,.0933318,0,0,0,0,.066091,.0801748,1,1,0,0,.0317612,.09268483,-.02064689
"2020-03-10","Seoul","KOR",156,0,31,125,37.533,126.991,26,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"","",8,10mar2020,2,3,2020,10,"Seoul",1,4.828314,5.049856,.2131934,.2574258,.2131934,0,0,0,0,.066091,.0391169,1,1,0,0,.13930952,.09268483,-.00833361
"2020-03-11","Seoul","KOR",205,0,37,168,37.533,126.991,49,9736962,1,0,1,1,0,0,1,1,1,5,1,1,1,1,"","",10,11mar2020,3,3,2020,11,"Seoul",1,5.123964,5.32301,.29565,.392,.29565,0,0,0,0,.066091,.0539121,1,1,0,0,.25913267,.09268483,-.0041242
"2020-03-12","Seoul","KOR",219,0,38,181,37.533,126.991,14,9736962,1,0,1,1,0,0,1,1,1,5,1,1,1,1,"","",10,12mar2020,4,3,2020,12,"Seoul",1,5.198497,5.389072,.074533,.0833333,.074533,0,0,0,0,.066091,.0682625,1,1,0,0,.03737966,.09268483,-.00348821
"2020-03-13","Seoul","KOR",231,0,40,191,37.533,126.991,12,9736962,1,0,1,1,0,0,1,1,1,5,1,1,1,1,"","",10,13mar2020,5,3,2020,13,"Seoul",1,5.252274,5.442418,.0537767,.0662983,.0537767,0,0,0,0,.066091,.0307434,1,1,0,0,-.02076832,.09268483,.03390352
"2020-03-14","Seoul","KOR",240,0,44,196,37.533,126.991,9,9736962,1,0,1,1,0,0,1,1,1,5,1,1,1,1,"","",10,14mar2020,6,3,2020,14,"Seoul",1,5.278115,5.480639,.0471204,.0471204,.0258412,0,0,0,0,.066091,.0320957,1,1,0,0,.00806332,.09268483,-.00158444
"2020-03-15","Seoul","KOR",248,0,47,201,37.533,126.991,8,9736962,1,0,1,1,0,0,1,1,1,5,1,1,1,1,"","",10,15mar2020,0,3,2020,15,"Seoul",1,5.303305,5.513429,.0408163,.0408163,.0251899,0,0,0,0,.066091,.0327696,1,1,0,0,-.00364012,.09268483,.00381491
"2020-03-16","Seoul","KOR",254,0,52,202,37.533,126.991,6,9736962,1,0,1,1,1,0,1,1,1,5,1,1,1,1,"","",11,16mar2020,1,3,2020,16,"Seoul",1,5.308268,5.537334,.0298507,.0298507,.0049629,0,0,0,0,.066091,.0122022,1,1,0,0,.03064408,.09268483,-.02064689
"2020-03-17","Seoul","KOR",267,0,55,212,37.533,126.991,13,9736962,1,0,1,1,1,0,1,1,1,5,1,1,1,1,"","",11,17mar2020,2,3,2020,17,"Seoul",1,5.356586,5.587249,.0483189,.0643564,.0483189,0,0,0,0,.066091,.0430357,1,1,0,0,.03679892,.09268483,-.00833361
"2020-03-18","Seoul","KOR",270,0,55,215,37.533,126.991,3,9736962,1,0,1,1,1,0,1,1,1,5,1,1,1,1,"","",11,18mar2020,3,3,2020,18,"Seoul",1,5.370638,5.598422,.0141509,.0141509,.0140514,0,0,0,0,.066091,.0331608,1,1,0,0,-.0015784,.09268483,-.0041242
"2020-03-19","Seoul","KOR",282,0,58,224,37.533,126.991,12,9736962,1,0,1,1,1,0,1,1,1,5,1,1,1,1,"","",11,19mar2020,4,3,2020,19,"Seoul",1,5.411646,5.641907,.041008,.055814,.041008,0,0,0,0,.066091,.0268961,1,1,0,0,.02464266,.09268483,-.00348821
"2020-03-20","Seoul","KOR",299,0,64,235,37.533,126.991,17,9736962,1,0,1,1,1,0,1,1,1,5,1,1,1,1,"","",11,20mar2020,5,3,2020,20,"Seoul",1,5.459586,5.700444,.0479398,.0758929,.0479398,0,0,0,0,.066091,.0215101,1,1,0,0,-.0058173,.09268483,.03390352
"2020-03-21","Seoul","KOR",314,0,64,250,37.533,126.991,15,9736962,1,0,1,1,1,0,1,1,1,5,1,1,1,1,"","",11,21mar2020,6,3,2020,21,"Seoul",1,5.521461,5.749393,.0618753,.0638298,.0618753,0,0,0,0,.066091,.0187682,1,1,0,0,.04360623,.09268483,-.00158444
"2020-03-22","Seoul","KOR",324,0,64,260,37.533,126.991,10,9736962,1,0,1,1,1,.25,1,1,1,6,1,1,1,1,"","",12,22mar2020,0,3,2020,22,"Seoul",1,5.560682,5.780744,.04,.04,.0392208,0,0,1,0,.066091,.0232634,1,1,0,1,.02159661,.09268483,.00381491
"2020-03-23","Seoul","KOR",330,0,64,266,37.533,126.991,6,9736962,1,0,1,1,1,.25,1,1,1,6,1,1,1,1,"","",12,23mar2020,1,3,2020,23,"Seoul",1,5.583496,5.799093,.0230769,.0230769,.0228143,0,0,0,0,.066091,.0106726,1,1,0,1,.01882525,.09268483,-.02064689
"2020-03-24","Seoul","KOR",334,0,72,262,37.533,126.991,4,9736962,1,0,1,1,1,.25,1,1,1,6,1,1,1,1,"","",12,24mar2020,2,3,2020,24,"Seoul",1,5.568345,5.811141,.0150376,.0150376,-.0151515,0,0,0,0,.066091,.0225557,1,1,0,1,-.00152736,.09268483,-.00833361
"2020-03-25","Seoul","KOR",347,0,72,275,37.533,126.991,13,9736962,1,0,1,1,1,.25,1,1,1,6,1,1,1,1,"","",12,25mar2020,3,3,2020,25,"Seoul",1,5.616771,5.849325,.0484266,.0496183,.0484266,0,0,0,0,.066091,.0260347,1,1,0,1,.02765227,.09268483,-.0041242
"2020-03-26","Seoul","KOR",360,0,81,279,37.533,126.991,13,9736962,1,0,1,1,1,.25,1,1,1,6,1,1,1,1,"","",12,26mar2020,4,3,2020,26,"Seoul",1,5.631212,5.886104,.0472727,.0472727,.0144405,0,0,0,0,.066091,.0454895,1,1,0,1,.02586238,.09268483,-.00348821
"2020-03-27","Seoul","KOR",376,0,88,288,37.533,126.991,16,9736962,1,0,1,1,1,.5,1,1,1,7,1,1,1,1,"","",12,27mar2020,5,3,2020,27,"Seoul",1,5.662961,5.929589,.0573477,.0573477,.0317488,0,0,0,1,.066091,.0299668,1,1,0,1,.03224085,.09268483,.03390352
"2020-03-28","Seoul","KOR",391,0,93,298,37.533,126.991,15,9736962,1,0,1,1,1,.5,1,1,1,7,1,1,1,1,"","",12,28mar2020,6,3,2020,28,"Seoul",1,5.697093,5.968708,.0520833,.0520833,.034133,0,0,0,0,.066091,.0758984,1,1,0,1,.0237242,.09268483,-.00158444
"2020-03-29","Seoul","KOR",413,0,93,320,37.533,126.991,22,9736962,1,0,1,1,1,.5,1,1,1,7,1,1,1,1,"","",12,29mar2020,0,3,2020,29,"Seoul",1,5.768321,6.023448,.0712276,.0738255,.0712276,0,0,0,0,.066091,.0647079,1,1,0,1,.03746906,.09268483,.00381491
"2020-03-30","Seoul","KOR",426,0,93,333,37.533,126.991,13,9736962,1,0,1,1,1,.5,1,1,1,7,1,1,1,1,"","",12,30mar2020,1,3,2020,30,"Seoul",1,5.808143,6.05444,.040625,.040625,.0398216,0,0,0,0,.066091,.0236853,1,1,0,1,.03132831,.09268483,-.02064689
"2020-03-31","Seoul","KOR",454,0,107,347,37.533,126.991,28,9736962,1,0,1,1,1,.5,1,1,1,7,1,1,1,1,"","",12,31mar2020,2,3,2020,31,"Seoul",1,5.849325,6.118097,.041182,.0840841,.041182,0,0,0,0,.066091,.0957624,1,1,0,1,.01957207,.09268483,-.00833361
"2020-04-01","Seoul","KOR",478,0,117,361,37.533,126.991,24,9736962,1,0,1,1,1,.75,1,1,1,7,1,1,1,1,"","",12,01apr2020,3,4,2020,1,"Seoul",1,5.888878,6.169611,.0691643,.0691643,.0395532,0,0,0,0,.066091,.0487062,1,1,0,1,.03829989,.09268483,-.0041242
"2020-04-02","Seoul","KOR",494,0,127,367,37.533,126.991,16,9736962,1,0,1,1,1,.75,1,1,1,7,1,1,1,1,"","",12,02apr2020,4,4,2020,2,"Seoul",1,5.905362,6.202536,.0443213,.0443213,.0164838,0,0,0,0,.066091,.0416716,1,1,0,1,.01282095,.09268483,-.00348821
"2020-04-03","Seoul","KOR",513,0,131,382,37.533,126.991,19,9736962,1,0,1,1,1,.75,1,1,1,7,1,1,1,1,"","",12,03apr2020,5,4,2020,3,"Seoul",1,5.945421,6.240276,.0400591,.0517711,.0400591,0,0,0,0,.066091,.0224192,1,1,0,1,-.02883302,.09268483,.03390352
"2020-04-04","Seoul","KOR",533,0,144,389,37.533,126.991,20,9736962,1,0,1,1,1,.75,1,1,1,7,1,1,1,1,"","",12,04apr2020,6,4,2020,4,"Seoul",1,5.963579,6.278522,.052356,.052356,.0181584,0,0,0,0,.066091,.0312243,1,1,0,1,.01895187,.09268483,-.00158444
"2020-04-05","Seoul","KOR",558,0,145,413,37.533,126.991,25,9736962,1,0,1,1,1,1,1,1,1,7,1,1,1,1,"","",12,05apr2020,0,4,2020,5,"Seoul",1,6.023448,6.324359,.0598683,.0642674,.0598683,0,0,0,0,.066091,.0204002,1,1,0,1,.01601983,.09268483,.00381491
"2020-04-06","Seoul","KOR",563,0,151,412,37.533,126.991,5,9736962,1,0,1,1,1,1,1,1,1,7,1,1,1,1,"","",12,06apr2020,1,4,2020,6,"Seoul",1,6.021023,6.33328,.0121065,.0121065,-.0024242,0,0,0,0,.066091,.0077782,1,1,0,1,-.00728017,.09268483,-.02064689
"2020-02-28","Ulsan","KOR",17,0,0,17,35.536,129.241,6,1145710,0,0,1,0,0,0,1,0,0,4,1,1,1,0,"","",5,28feb2020,5,2,2020,28,"Ulsan",0,2.833213,2.833213,.435318,.5454546,.435318,0,0,0,0,,,0,1,0,0,.32159154,-.03177257,.03390352
"2020-02-29","Ulsan","KOR",17,0,0,17,35.536,129.241,0,1145710,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,29feb2020,6,2,2020,29,"Ulsan",0,2.833213,2.833213,0,0,0,0,1,0,0,,,1,1,0,0,-.09739318,-.03177257,-.00158444
"2020-03-01","Ulsan","KOR",20,0,0,20,35.536,129.241,3,1145710,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,01mar2020,0,3,2020,1,"Ulsan",0,2.995732,2.995732,.162519,.1764706,.162519,0,0,0,0,,,1,1,0,0,.09966912,-.03177257,.00381491
"2020-03-02","Ulsan","KOR",20,0,0,20,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,02mar2020,1,3,2020,2,"Ulsan",0,2.995732,2.995732,0,0,0,0,0,0,0,,,1,1,0,0,-.03838806,-.03177257,-.02064689
"2020-03-03","Ulsan","KOR",23,0,0,23,35.536,129.241,3,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,03mar2020,2,3,2020,3,"Ulsan",0,3.135494,3.135494,.1397619,.15,.1397619,0,0,0,0,,,1,1,0,0,.08906059,-.03177257,-.00833361
"2020-03-04","Ulsan","KOR",23,0,0,23,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,04mar2020,3,3,2020,4,"Ulsan",0,3.135494,3.135494,0,0,0,0,0,0,0,,,1,1,0,0,-.05491074,-.03177257,-.0041242
"2020-03-05","Ulsan","KOR",23,0,1,22,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,05mar2020,4,3,2020,5,"Ulsan",0,3.091043,3.135494,0,0,-.0444517,0,0,0,0,,,1,1,0,0,-.05554673,-.03177257,-.00348821
"2020-03-06","Ulsan","KOR",23,0,1,22,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,06mar2020,5,3,2020,6,"Ulsan",0,3.091043,3.135494,0,0,0,0,0,0,0,,,1,1,0,0,-.09293847,-.03177257,.03390352
"2020-03-07","Ulsan","KOR",24,0,1,23,35.536,129.241,1,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,07mar2020,6,3,2020,7,"Ulsan",0,3.135494,3.178054,.0444517,.0454545,.0444517,0,0,0,0,,,1,1,0,0,-.01299879,-.03177257,-.00158444
"2020-03-08","Ulsan","KOR",24,0,1,23,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,08mar2020,0,3,2020,8,"Ulsan",0,3.135494,3.178054,0,0,0,0,0,0,0,,,1,1,0,0,-.06284986,-.03177257,.00381491
"2020-03-09","Ulsan","KOR",24,0,1,23,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,09mar2020,1,3,2020,9,"Ulsan",0,3.135494,3.178054,0,0,0,0,0,0,0,,,1,1,0,0,-.03838806,-.03177257,-.02064689
"2020-03-10","Ulsan","KOR",25,0,2,23,35.536,129.241,1,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,10mar2020,2,3,2020,10,"Ulsan",0,3.135494,3.218876,.0434783,.0434783,0,0,0,0,0,,,1,1,0,0,-.00722307,-.03177257,-.00833361
"2020-03-11","Ulsan","KOR",25,0,3,22,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,11mar2020,3,3,2020,11,"Ulsan",0,3.091043,3.218876,0,0,-.0444517,0,0,0,0,,,1,1,0,0,-.03412276,-.03177257,-.0041242
"2020-03-12","Ulsan","KOR",27,0,3,24,35.536,129.241,2,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,12mar2020,4,3,2020,12,"Ulsan",0,3.178054,3.295837,.0870113,.0909091,.0870113,0,0,0,0,,,1,1,0,0,.05225259,-.03177257,-.00348821
"2020-03-13","Ulsan","KOR",27,0,5,22,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,13mar2020,5,3,2020,13,"Ulsan",0,3.091043,3.295837,0,0,-.0870113,0,0,0,0,,,1,1,0,0,-.07215048,-.03177257,.03390352
"2020-03-14","Ulsan","KOR",28,0,7,21,35.536,129.241,1,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,14mar2020,6,3,2020,14,"Ulsan",0,3.044523,3.332205,.0454545,.0454545,-.04652,0,0,0,0,,,1,1,0,0,.00879202,-.03177257,-.00158444
"2020-03-15","Ulsan","KOR",28,0,8,20,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,15mar2020,0,3,2020,15,"Ulsan",0,2.995732,3.332205,0,0,-.0487902,0,0,0,0,,,1,1,0,0,-.04206187,-.03177257,.00381491
"2020-03-16","Ulsan","KOR",28,0,9,19,35.536,129.241,0,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,16mar2020,1,3,2020,16,"Ulsan",0,2.944439,3.332205,0,0,-.0512934,0,0,0,0,,,1,1,0,0,.00318791,-.03177257,-.02064689
"2020-03-17","Ulsan","KOR",30,0,10,20,35.536,129.241,2,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,17mar2020,2,3,2020,17,"Ulsan",0,2.995732,3.401197,.0512934,.1052632,.0512934,0,0,0,0,,,1,1,0,0,.042168,-.03177257,-.00833361
"2020-03-18","Ulsan","KOR",36,0,10,26,35.536,129.241,6,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,18mar2020,3,3,2020,18,"Ulsan",0,3.258096,3.583519,.2623641,.3,.2623641,0,0,0,0,,,1,1,0,0,.24902937,-.03177257,-.0041242
"2020-03-19","Ulsan","KOR",36,0,12,24,35.536,129.241,0,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,19mar2020,4,3,2020,19,"Ulsan",0,3.178054,3.583519,0,0,-.0800426,0,0,0,0,,,1,1,0,0,-.01397077,-.03177257,-.00348821
"2020-03-20","Ulsan","KOR",36,0,12,24,35.536,129.241,0,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,20mar2020,5,3,2020,20,"Ulsan",0,3.178054,3.583519,0,0,0,0,0,0,0,,,1,1,0,0,-.0513625,-.03177257,.03390352
"2020-03-21","Ulsan","KOR",36,0,13,23,35.536,129.241,0,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,21mar2020,6,3,2020,21,"Ulsan",0,3.135494,3.583519,0,0,-.0425596,0,0,0,0,,,1,1,0,0,-.01587454,-.03177257,-.00158444
"2020-03-22","Ulsan","KOR",36,0,16,20,35.536,129.241,0,1145710,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,22mar2020,0,3,2020,22,"Ulsan",0,2.995732,3.583519,0,0,-.1397619,0,0,1,0,,,1,1,0,1,-.01600881,-.03177257,.00381491
"2020-03-23","Ulsan","KOR",36,0,17,19,35.536,129.241,0,1145710,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,23mar2020,1,3,2020,23,"Ulsan",0,2.944439,3.583519,0,0,-.0512934,0,0,0,0,,,1,1,0,1,-.0018571,-.03177257,-.02064689
"2020-03-24","Ulsan","KOR",37,0,18,19,35.536,129.241,1,1145710,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,24mar2020,2,3,2020,24,"Ulsan",0,2.944439,3.610918,.0526316,.0526316,0,0,0,0,0,,,1,1,0,1,.0384612,-.03177257,-.00833361
"2020-03-25","Ulsan","KOR",37,0,19,18,35.536,129.241,0,1145710,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,25mar2020,3,3,2020,25,"Ulsan",0,2.890372,3.610918,0,0,-.0540671,0,0,0,0,,,1,1,0,1,-.01837979,-.03177257,-.0041242
"2020-03-26","Ulsan","KOR",39,0,19,20,35.536,129.241,2,1145710,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,26mar2020,4,3,2020,26,"Ulsan",0,2.995732,3.663562,.1053605,.1111111,.1053605,0,0,0,0,,,1,1,0,1,.08634473,-.03177257,-.00348821
"2020-03-27","Ulsan","KOR",39,0,19,20,35.536,129.241,0,1145710,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,27mar2020,5,3,2020,27,"Ulsan",0,2.995732,3.663562,0,0,0,0,0,0,1,,,1,1,0,1,-.02271225,-.03177257,.03390352
"2020-03-28","Ulsan","KOR",39,0,19,20,35.536,129.241,0,1145710,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,28mar2020,6,3,2020,28,"Ulsan",0,2.995732,3.663562,0,0,0,0,0,0,0,,,1,1,0,1,-.02596456,-.03177257,-.00158444
"2020-03-29","Ulsan","KOR",39,0,19,20,35.536,129.241,0,1145710,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,29mar2020,0,3,2020,29,"Ulsan",0,2.995732,3.663562,0,0,0,0,0,0,0,,,1,1,0,1,-.03136391,-.03177257,.00381491
"2020-03-30","Ulsan","KOR",39,0,19,20,35.536,129.241,0,1145710,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,30mar2020,1,3,2020,30,"Ulsan",0,2.995732,3.663562,0,0,0,0,0,0,0,,,1,1,0,1,-.00690212,-.03177257,-.02064689
"2020-03-31","Ulsan","KOR",39,1,20,18,35.536,129.241,0,1145710,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,31mar2020,2,3,2020,31,"Ulsan",0,2.890372,3.663562,0,0,-.1053605,0,0,0,0,,,1,1,0,1,-.01921539,-.03177257,-.00833361
"2020-04-01","Ulsan","KOR",40,1,21,18,35.536,129.241,1,1145710,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,01apr2020,3,4,2020,1,"Ulsan",0,2.890372,3.688879,.0555556,.0555556,0,0,0,0,0,,,1,1,0,1,.02708575,-.03177257,-.0041242
"2020-04-02","Ulsan","KOR",40,1,21,18,35.536,129.241,0,1145710,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,02apr2020,4,4,2020,2,"Ulsan",0,2.890372,3.688879,0,0,0,0,0,0,0,,,1,1,0,1,-.0291058,-.03177257,-.00348821
"2020-04-03","Ulsan","KOR",40,1,24,15,35.536,129.241,0,1145710,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,03apr2020,5,4,2020,3,"Ulsan",0,2.70805,3.688879,0,0,-.1823215,0,0,0,0,,,1,1,0,1,-.06649754,-.03177257,.03390352
"2020-04-04","Ulsan","KOR",40,1,27,12,35.536,129.241,0,1145710,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,04apr2020,6,4,2020,4,"Ulsan",0,2.484907,3.688879,0,0,-.2231436,0,0,0,0,,,1,1,0,1,-.03100958,-.03177257,-.00158444
"2020-04-05","Ulsan","KOR",40,1,27,12,35.536,129.241,0,1145710,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,05apr2020,0,4,2020,5,"Ulsan",0,2.484907,3.688879,0,0,0,0,0,0,0,,,1,1,0,1,-.04145394,-.03177257,.00381491
"2020-04-06","Ulsan","KOR",40,1,27,12,35.536,129.241,0,1145710,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,06apr2020,1,4,2020,6,"Ulsan",0,2.484907,3.688879,0,0,0,0,0,0,0,,,1,1,0,1,-.01699214,-.03177257,-.02064689
