bundesland,refdatum,case_count,adm1_name,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,home_isolation,travel_ban_local,travel_ban_intl,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_ger_1,p_ger_2,p_ger_3,p_ger_4,p_ger_5,p_ger_6,p_ger_7
"Rheinland-Pfalz","2020/03/13 00:00:00",145,"Rheinland-Pfalz","2020-03-13",628,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,13mar2020,5,3,2020,13,"Rheinland-Pfalz",0,145,4.976734,.109199,,,1,0,1,1,1,0,1
"Rheinland-Pfalz","2020/03/14 00:00:00",150,"Rheinland-Pfalz","2020-03-14",778,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,14mar2020,6,3,2020,14,"Rheinland-Pfalz",0,150,5.010635,.0339017,,,1,0,1,1,1,0,1
"Rheinland-Pfalz","2020/03/15 00:00:00",180,"Rheinland-Pfalz","2020-03-15",958,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,15mar2020,0,3,2020,15,"Rheinland-Pfalz",0,180,5.192957,.1823215,,,1,0,1,1,1,0,1
"Rheinland-Pfalz","2020/03/16 00:00:00",248,"Rheinland-Pfalz","2020-03-16",1206,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,16mar2020,1,3,2020,16,"Rheinland-Pfalz",0,248,5.513429,.3204718,,,1,0,1,1,1,0,1
"Rheinland-Pfalz","2020/03/17 00:00:00",268,"Rheinland-Pfalz","2020-03-17",1474,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,17mar2020,2,3,2020,17,"Rheinland-Pfalz",0,268,5.590987,.0775585,,,1,0,1,1,1,0,1
"Rheinland-Pfalz","2020/03/18 00:00:00",225,"Rheinland-Pfalz","2020-03-18",1699,"3","0","2","1","0","1","1","4","2","0","2","1","1",1,0,1,1,1,1,1,18mar2020,3,3,2020,18,"Rheinland-Pfalz",0,225,5.416101,,,,1,0,1,1,1,1,1
"Rheinland-Pfalz","2020/03/19 00:00:00",179,"Rheinland-Pfalz","2020-03-19",1878,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,19mar2020,4,3,2020,19,"Rheinland-Pfalz",0,179,5.187386,,,,1,0,1,1,1,1,1
"Rheinland-Pfalz","2020/03/20 00:00:00",232,"Rheinland-Pfalz","2020-03-20",2110,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,20mar2020,5,3,2020,20,"Rheinland-Pfalz",0,232,5.446737,.2593513,,,1,0,1,1,1,1,1
"Rheinland-Pfalz","2020/03/21 00:00:00",145,"Rheinland-Pfalz","2020-03-21",2255,"3","0","2","4","0","2","2","4","2","0","2","1","1",1,0,1,1,1,1,1,21mar2020,6,3,2020,21,"Rheinland-Pfalz",0,145,4.976734,,,,1,0,1,1,1,1,1
"Rheinland-Pfalz","2020/03/22 00:00:00",154,"Rheinland-Pfalz","2020-03-22",2409,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,22mar2020,0,3,2020,22,"Rheinland-Pfalz",0,154,5.036952,.0602188,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/03/23 00:00:00",206,"Rheinland-Pfalz","2020-03-23",2615,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,23mar2020,1,3,2020,23,"Rheinland-Pfalz",0,206,5.327876,.2909236,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/03/24 00:00:00",182,"Rheinland-Pfalz","2020-03-24",2797,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,24mar2020,2,3,2020,24,"Rheinland-Pfalz",0,182,5.204007,,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/03/25 00:00:00",142,"Rheinland-Pfalz","2020-03-25",2939,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,25mar2020,3,3,2020,25,"Rheinland-Pfalz",0,142,4.955827,,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/03/26 00:00:00",181,"Rheinland-Pfalz","2020-03-26",3120,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,26mar2020,4,3,2020,26,"Rheinland-Pfalz",0,181,5.198497,.2426696,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/03/27 00:00:00",166,"Rheinland-Pfalz","2020-03-27",3286,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,27mar2020,5,3,2020,27,"Rheinland-Pfalz",0,166,5.111988,,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/03/28 00:00:00",152,"Rheinland-Pfalz","2020-03-28",3438,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,28mar2020,6,3,2020,28,"Rheinland-Pfalz",0,152,5.02388,,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/03/29 00:00:00",118,"Rheinland-Pfalz","2020-03-29",3556,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,29mar2020,0,3,2020,29,"Rheinland-Pfalz",0,118,4.770685,,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/03/30 00:00:00",164,"Rheinland-Pfalz","2020-03-30",3720,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,30mar2020,1,3,2020,30,"Rheinland-Pfalz",0,164,5.099866,.3291817,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/03/31 00:00:00",115,"Rheinland-Pfalz","2020-03-31",3835,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,31mar2020,2,3,2020,31,"Rheinland-Pfalz",0,115,4.744932,,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/04/01 00:00:00",151,"Rheinland-Pfalz","2020-04-01",3986,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,01apr2020,3,4,2020,1,"Rheinland-Pfalz",0,151,5.01728,.2723475,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/04/02 00:00:00",127,"Rheinland-Pfalz","2020-04-02",4113,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,02apr2020,4,4,2020,2,"Rheinland-Pfalz",0,127,4.844187,,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/04/03 00:00:00",149,"Rheinland-Pfalz","2020-04-03",4262,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,03apr2020,5,4,2020,3,"Rheinland-Pfalz",0,149,5.003946,.159759,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/04/04 00:00:00",103,"Rheinland-Pfalz","2020-04-04",4365,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,04apr2020,6,4,2020,4,"Rheinland-Pfalz",0,103,4.634729,,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/04/05 00:00:00",98,"Rheinland-Pfalz","2020-04-05",4463,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,05apr2020,0,4,2020,5,"Rheinland-Pfalz",0,98,4.584968,,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/04/06 00:00:00",128,"Rheinland-Pfalz","2020-04-06",4591,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,06apr2020,1,4,2020,6,"Rheinland-Pfalz",0,128,4.85203,.2670627,,,1,1,1,1,1,1,1
"Saarland","2020/02/25 00:00:00",4,"Saarland","2020-02-25",,"0","0","0","0","0","0","0","0","0","0","2","1","2",0,0,0,0,0,0,0,25feb2020,2,2,2020,25,"Saarland",0,,,,,,0,0,0,0,0,0,0
"Saarland","2020/02/26 00:00:00",3,"Saarland","2020-02-26",,"2","0","0","0","0","0","0","0","0","0","2","1","2",1,0,0,0,0,0,0,26feb2020,3,2,2020,26,"Saarland",0,,,,,,1,0,0,0,0,0,0
"Saarland","2020/02/27 00:00:00",1,"Saarland","2020-02-27",,"2","0","0","0","0","0","0","0","0","0","2","1","2",1,0,0,0,0,0,0,27feb2020,4,2,2020,27,"Saarland",0,,,,,,1,0,0,0,0,0,0
"Saarland","2020/03/01 00:00:00",2,"Saarland","2020-03-01",11,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,01mar2020,0,3,2020,1,"Saarland",0,,,,,,1,0,1,0,0,0,1
"Saarland","2020/03/02 00:00:00",1,"Saarland","2020-03-02",12,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,02mar2020,1,3,2020,2,"Saarland",0,1,0,,,,1,0,1,0,0,0,1
"Saarland","2020/03/03 00:00:00",2,"Saarland","2020-03-03",14,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,03mar2020,2,3,2020,3,"Saarland",0,2,.6931472,.6931472,,,1,0,1,0,0,0,1
"Saarland","2020/03/04 00:00:00",2,"Saarland","2020-03-04",16,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,04mar2020,3,3,2020,4,"Saarland",0,2,.6931472,0,,,1,0,1,0,0,0,1
"Saarland","2020/03/05 00:00:00",8,"Saarland","2020-03-05",24,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,05mar2020,4,3,2020,5,"Saarland",0,8,2.079442,1.386294,,,1,0,1,0,0,0,1
"Saarland","2020/03/06 00:00:00",3,"Saarland","2020-03-06",27,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,06mar2020,5,3,2020,6,"Saarland",0,3,1.098612,,,,1,0,1,0,0,0,1
"Saarland","2020/03/07 00:00:00",3,"Saarland","2020-03-07",30,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,07mar2020,6,3,2020,7,"Saarland",0,3,1.098612,0,,,1,0,1,0,0,0,1
"Saarland","2020/03/08 00:00:00",18,"Saarland","2020-03-08",48,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,08mar2020,0,3,2020,8,"Saarland",0,18,2.890372,1.791759,,,1,0,1,0,0,0,1
"Saarland","2020/03/09 00:00:00",11,"Saarland","2020-03-09",59,"2","0","1","0","0","1","0","1","0","0","2","1","2",1,0,1,0,1,0,1,09mar2020,1,3,2020,9,"Saarland",0,11,2.397895,,,,1,0,1,0,1,0,1
"Saarland","2020/03/10 00:00:00",24,"Saarland","2020-03-10",83,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,10mar2020,2,3,2020,10,"Saarland",0,24,3.178054,.7801585,,,1,0,1,1,1,0,1
"Saarland","2020/03/11 00:00:00",26,"Saarland","2020-03-11",109,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,11mar2020,3,3,2020,11,"Saarland",0,26,3.258096,.0800426,,,1,0,1,1,1,0,1
"Saarland","2020/03/12 00:00:00",46,"Saarland","2020-03-12",155,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,12mar2020,4,3,2020,12,"Saarland",0,46,3.828641,.570545,,,1,0,1,1,1,0,1
"Saarland","2020/03/13 00:00:00",36,"Saarland","2020-03-13",191,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,13mar2020,5,3,2020,13,"Saarland",0,36,3.583519,,,,1,0,1,1,1,0,1
"Saarland","2020/03/14 00:00:00",43,"Saarland","2020-03-14",234,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,14mar2020,6,3,2020,14,"Saarland",0,43,3.7612,.1776812,,,1,0,1,1,1,0,1
"Saarland","2020/03/15 00:00:00",33,"Saarland","2020-03-15",267,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,15mar2020,0,3,2020,15,"Saarland",0,33,3.496508,,,,1,0,1,1,1,0,1
"Saarland","2020/03/16 00:00:00",66,"Saarland","2020-03-16",333,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,16mar2020,1,3,2020,16,"Saarland",0,66,4.189655,.6931472,,,1,0,1,1,1,0,1
"Saarland","2020/03/17 00:00:00",59,"Saarland","2020-03-17",392,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,17mar2020,2,3,2020,17,"Saarland",0,59,4.077538,,,,1,0,1,1,1,0,1
"Saarland","2020/03/18 00:00:00",69,"Saarland","2020-03-18",461,"3","0","2","1","0","1","1","4","2","0","2","1","1",1,0,1,1,1,1,1,18mar2020,3,3,2020,18,"Saarland",0,69,4.234107,.156569,,,1,0,1,1,1,1,1
"Saarland","2020/03/19 00:00:00",74,"Saarland","2020-03-19",535,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,19mar2020,4,3,2020,19,"Saarland",0,74,4.304065,.0699587,,,1,0,1,1,1,1,1
"Saarland","2020/03/20 00:00:00",68,"Saarland","2020-03-20",603,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,20mar2020,5,3,2020,20,"Saarland",0,68,4.219508,,,,1,0,1,1,1,1,1
"Saarland","2020/03/21 00:00:00",56,"Saarland","2020-03-21",659,"3","0","2","4","0","2","2","4","2","0","2","1","1",1,0,1,1,1,1,1,21mar2020,6,3,2020,21,"Saarland",0,56,4.025352,,,,1,0,1,1,1,1,1
"Saarland","2020/03/22 00:00:00",59,"Saarland","2020-03-22",718,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,22mar2020,0,3,2020,22,"Saarland",0,59,4.077538,.052186,,,1,1,1,1,1,1,1
"Saarland","2020/03/23 00:00:00",71,"Saarland","2020-03-23",789,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,23mar2020,1,3,2020,23,"Saarland",0,71,4.26268,.1851425,,,1,1,1,1,1,1,1
"Saarland","2020/03/24 00:00:00",36,"Saarland","2020-03-24",825,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,24mar2020,2,3,2020,24,"Saarland",0,36,3.583519,,,,1,1,1,1,1,1,1
"Saarland","2020/03/25 00:00:00",55,"Saarland","2020-03-25",880,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,25mar2020,3,3,2020,25,"Saarland",0,55,4.007333,.4238143,,,1,1,1,1,1,1,1
"Saarland","2020/03/26 00:00:00",64,"Saarland","2020-03-26",944,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,26mar2020,4,3,2020,26,"Saarland",0,64,4.158883,.1515498,,,1,1,1,1,1,1,1
"Saarland","2020/03/27 00:00:00",57,"Saarland","2020-03-27",1001,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,27mar2020,5,3,2020,27,"Saarland",0,57,4.043051,,,,1,1,1,1,1,1,1
"Saarland","2020/03/28 00:00:00",66,"Saarland","2020-03-28",1067,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,28mar2020,6,3,2020,28,"Saarland",0,66,4.189655,.1466036,,,1,1,1,1,1,1,1
"Saarland","2020/03/29 00:00:00",37,"Saarland","2020-03-29",1104,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,29mar2020,0,3,2020,29,"Saarland",0,37,3.610918,,,,1,1,1,1,1,1,1
"Saarland","2020/03/30 00:00:00",72,"Saarland","2020-03-30",1176,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,30mar2020,1,3,2020,30,"Saarland",0,72,4.276666,.6657484,,,1,1,1,1,1,1,1
"Saarland","2020/03/31 00:00:00",88,"Saarland","2020-03-31",1264,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,31mar2020,2,3,2020,31,"Saarland",0,88,4.477337,.2006707,,,1,1,1,1,1,1,1
"Saarland","2020/04/01 00:00:00",103,"Saarland","2020-04-01",1367,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,01apr2020,3,4,2020,1,"Saarland",0,103,4.634729,.157392,,,1,1,1,1,1,1,1
"Saarland","2020/04/02 00:00:00",112,"Saarland","2020-04-02",1479,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,02apr2020,4,4,2020,2,"Saarland",0,112,4.718499,.0837698,,,1,1,1,1,1,1,1
"Saarland","2020/04/03 00:00:00",86,"Saarland","2020-04-03",1565,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,03apr2020,5,4,2020,3,"Saarland",0,86,4.454347,,,,1,1,1,1,1,1,1
"Saarland","2020/04/04 00:00:00",105,"Saarland","2020-04-04",1670,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,04apr2020,6,4,2020,4,"Saarland",0,105,4.65396,.1996131,,,1,1,1,1,1,1,1
"Saarland","2020/04/05 00:00:00",76,"Saarland","2020-04-05",1746,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,05apr2020,0,4,2020,5,"Saarland",0,76,4.330733,,,,1,1,1,1,1,1,1
"Saarland","2020/04/06 00:00:00",90,"Saarland","2020-04-06",1836,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,06apr2020,1,4,2020,6,"Saarland",0,90,4.49981,.1690764,,,1,1,1,1,1,1,1
"Sachsen","2020/02/24 00:00:00",2,"Sachsen","2020-02-24",,"0","0","0","0","0","0","0","0","0","0","2","1","2",0,0,0,0,0,0,0,24feb2020,1,2,2020,24,"Sachsen",0,,,,,,0,0,0,0,0,0,0
"Sachsen","2020/02/25 00:00:00",1,"Sachsen","2020-02-25",,"0","0","0","0","0","0","0","0","0","0","2","1","2",0,0,0,0,0,0,0,25feb2020,2,2,2020,25,"Sachsen",0,,,,,,0,0,0,0,0,0,0
"Sachsen","2020/02/26 00:00:00",1,"Sachsen","2020-02-26",,"2","0","0","0","0","0","0","0","0","0","2","1","2",1,0,0,0,0,0,0,26feb2020,3,2,2020,26,"Sachsen",0,,,,,,1,0,0,0,0,0,0
"Sachsen","2020/02/28 00:00:00",4,"Sachsen","2020-02-28",11,"2","0","0","0","0","0","0","1","0","0","2","1","2",1,0,0,0,0,0,1,28feb2020,5,2,2020,28,"Sachsen",0,,,,,,1,0,0,0,0,0,1
"Sachsen","2020/02/29 00:00:00",1,"Sachsen","2020-02-29",12,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,29feb2020,6,2,2020,29,"Sachsen",0,1,0,,,,1,0,1,0,0,0,1
"Sachsen","2020/03/02 00:00:00",5,"Sachsen","2020-03-02",17,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,02mar2020,1,3,2020,2,"Sachsen",0,,,,,,1,0,1,0,0,0,1
"Sachsen","2020/03/03 00:00:00",8,"Sachsen","2020-03-03",25,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,03mar2020,2,3,2020,3,"Sachsen",0,8,2.079442,,,,1,0,1,0,0,0,1
"Sachsen","2020/03/04 00:00:00",6,"Sachsen","2020-03-04",31,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,04mar2020,3,3,2020,4,"Sachsen",0,6,1.791759,,,,1,0,1,0,0,0,1
"Sachsen","2020/03/05 00:00:00",8,"Sachsen","2020-03-05",39,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,05mar2020,4,3,2020,5,"Sachsen",0,8,2.079442,.2876821,,,1,0,1,0,0,0,1
"Sachsen","2020/03/06 00:00:00",13,"Sachsen","2020-03-06",52,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,06mar2020,5,3,2020,6,"Sachsen",0,13,2.564949,.4855077,,,1,0,1,0,0,0,1
"Sachsen","2020/03/07 00:00:00",11,"Sachsen","2020-03-07",63,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,07mar2020,6,3,2020,7,"Sachsen",0,11,2.397895,,,,1,0,1,0,0,0,1
"Sachsen","2020/03/08 00:00:00",28,"Sachsen","2020-03-08",91,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,08mar2020,0,3,2020,8,"Sachsen",0,28,3.332205,.9343092,,,1,0,1,0,0,0,1
"Sachsen","2020/03/09 00:00:00",38,"Sachsen","2020-03-09",129,"2","0","1","0","0","1","0","1","0","0","2","1","2",1,0,1,0,1,0,1,09mar2020,1,3,2020,9,"Sachsen",0,38,3.637586,.3053815,,,1,0,1,0,1,0,1
"Sachsen","2020/03/10 00:00:00",40,"Sachsen","2020-03-10",169,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,10mar2020,2,3,2020,10,"Sachsen",0,40,3.688879,.0512934,,,1,0,1,1,1,0,1
"Sachsen","2020/03/11 00:00:00",69,"Sachsen","2020-03-11",238,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,11mar2020,3,3,2020,11,"Sachsen",0,69,4.234107,.5452271,,,1,0,1,1,1,0,1
"Sachsen","2020/03/12 00:00:00",78,"Sachsen","2020-03-12",316,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,12mar2020,4,3,2020,12,"Sachsen",0,78,4.356709,.1226025,,,1,0,1,1,1,0,1
"Sachsen","2020/03/13 00:00:00",96,"Sachsen","2020-03-13",412,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,13mar2020,5,3,2020,13,"Sachsen",0,96,4.564348,.2076392,,,1,0,1,1,1,0,1
"Sachsen","2020/03/14 00:00:00",103,"Sachsen","2020-03-14",515,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,14mar2020,6,3,2020,14,"Sachsen",0,103,4.634729,.0703807,,,1,0,1,1,1,0,1
"Sachsen","2020/03/15 00:00:00",102,"Sachsen","2020-03-15",617,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,15mar2020,0,3,2020,15,"Sachsen",0,102,4.624973,,,,1,0,1,1,1,0,1
"Sachsen","2020/03/16 00:00:00",137,"Sachsen","2020-03-16",754,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,16mar2020,1,3,2020,16,"Sachsen",0,137,4.919981,.2950082,,,1,0,1,1,1,0,1
"Sachsen","2020/03/17 00:00:00",134,"Sachsen","2020-03-17",888,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,17mar2020,2,3,2020,17,"Sachsen",0,134,4.89784,,,,1,0,1,1,1,0,1
"Sachsen","2020/03/18 00:00:00",153,"Sachsen","2020-03-18",1041,"3","0","2","1","0","1","1","4","2","0","2","1","1",1,0,1,1,1,1,1,18mar2020,3,3,2020,18,"Sachsen",0,153,5.030438,.1325979,,,1,0,1,1,1,1,1
"Sachsen","2020/03/19 00:00:00",135,"Sachsen","2020-03-19",1176,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,19mar2020,4,3,2020,19,"Sachsen",0,135,4.905275,,,,1,0,1,1,1,1,1
"Sachsen","2020/03/20 00:00:00",148,"Sachsen","2020-03-20",1324,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,20mar2020,5,3,2020,20,"Sachsen",0,148,4.997212,.0919375,,,1,0,1,1,1,1,1
"Sachsen","2020/03/21 00:00:00",144,"Sachsen","2020-03-21",1468,"3","0","2","4","0","2","2","4","2","0","2","1","1",1,0,1,1,1,1,1,21mar2020,6,3,2020,21,"Sachsen",0,144,4.969813,,,,1,0,1,1,1,1,1
"Sachsen","2020/03/22 00:00:00",118,"Sachsen","2020-03-22",1586,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,22mar2020,0,3,2020,22,"Sachsen",0,118,4.770685,,,,1,1,1,1,1,1,1
"Sachsen","2020/03/23 00:00:00",159,"Sachsen","2020-03-23",1745,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,23mar2020,1,3,2020,23,"Sachsen",0,159,5.068904,.2982197,,,1,1,1,1,1,1,1
"Sachsen","2020/03/24 00:00:00",127,"Sachsen","2020-03-24",1872,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,24mar2020,2,3,2020,24,"Sachsen",0,127,4.844187,,,,1,1,1,1,1,1,1
"Sachsen","2020/03/25 00:00:00",148,"Sachsen","2020-03-25",2020,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,25mar2020,3,3,2020,25,"Sachsen",0,148,4.997212,.1530252,,,1,1,1,1,1,1,1
"Sachsen","2020/03/26 00:00:00",128,"Sachsen","2020-03-26",2148,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,26mar2020,4,3,2020,26,"Sachsen",0,128,4.85203,,,,1,1,1,1,1,1,1
"Sachsen","2020/03/27 00:00:00",134,"Sachsen","2020-03-27",2282,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,27mar2020,5,3,2020,27,"Sachsen",0,134,4.89784,.0458097,,,1,1,1,1,1,1,1
"Sachsen","2020/03/28 00:00:00",135,"Sachsen","2020-03-28",2417,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,28mar2020,6,3,2020,28,"Sachsen",0,135,4.905275,.0074348,,,1,1,1,1,1,1,1
"Sachsen","2020/03/29 00:00:00",91,"Sachsen","2020-03-29",2508,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,29mar2020,0,3,2020,29,"Sachsen",0,91,4.510859,,,,1,1,1,1,1,1,1
"Sachsen","2020/03/30 00:00:00",135,"Sachsen","2020-03-30",2643,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,30mar2020,1,3,2020,30,"Sachsen",0,135,4.905275,.3944154,,,1,1,1,1,1,1,1
"Sachsen","2020/03/31 00:00:00",125,"Sachsen","2020-03-31",2768,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,31mar2020,2,3,2020,31,"Sachsen",0,125,4.828314,,,,1,1,1,1,1,1,1
"Sachsen","2020/04/01 00:00:00",149,"Sachsen","2020-04-01",2917,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,01apr2020,3,4,2020,1,"Sachsen",0,149,5.003946,.1756325,,,1,1,1,1,1,1,1
"Sachsen","2020/04/02 00:00:00",150,"Sachsen","2020-04-02",3067,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,02apr2020,4,4,2020,2,"Sachsen",0,150,5.010635,.0066891,,,1,1,1,1,1,1,1
"Sachsen","2020/04/03 00:00:00",154,"Sachsen","2020-04-03",3221,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,03apr2020,5,4,2020,3,"Sachsen",0,154,5.036952,.0263171,,,1,1,1,1,1,1,1
