totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6,country,adm0_name,cum_confirmed_cases_imputed,population,cum_hospitalized,event_cancel,event_cancel_popwt,home_isolation,home_isolation_popwt,no_gathering_popwt,no_gathering_inside,no_gathering_inside_popwt,social_distance,social_distance_popwt,social_distance_opt,business_closure,no_gathering,testing_regime,no_gathering_size,school_closure_popwt,l_cum_hospitalized,D_l_cum_hospitalized,testing_change_fra_15mar2020,p_fra_1,no_gathering_5000,no_gathering_1000,no_gathering_100,p_fra_2,p_fra_3,_reghdfe_resid,__hdfe1__,__hdfe2__
NA,HautsdeFrance,NA,2020-03-23,1269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,23mar2020,1,3,2020,23,HautsdeFrance,0,333,5.808143,0.831409,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,1269,5962662,565,1,1,1,1,0.1383739,1,1,1,1,0,1,1,1,2,1,6.336826,0.2209339,0,1,1,1,1,1,1,0.19966937,0.22428231,-0.13628425
NA,IledeFrance,NA,2020-03-04,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,04mar2020,3,3,2020,4,IledeFrance,1,18,2.890372,1.791759,NA,2.036416,0,0,0,0,0,0,FRA,FRA,55,12278210,23,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,3.135494,0.6505876,0,0,1,0,0,0,0,0.65724423,0.04267774,0.1852439
NA,IledeFrance,NA,2020-03-05,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,05mar2020,4,3,2020,5,IledeFrance,1,21,3.044523,0.1541507,NA,0.6383286,0,0,0,0,0,0,FRA,FRA,76,12278210,37,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,3.610918,0.4754236,0,0,1,0,0,0,0,-0.7108353,0.04267774,-0.08428533
NA,IledeFrance,NA,2020-03-07,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,07mar2020,6,3,2020,7,IledeFrance,1,15,2.70805,0.143101,NA,0.6867453,0,0,0,0,0,0,FRA,FRA,104,12278210,76,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0.2376978,4.330733,0.2531958,0,0,1,0,0,0,1,-0.68329877000000006,0.04267774,-0.1376715
NA,IledeFrance,NA,2020-03-08,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,08mar2020,0,3,2020,8,IledeFrance,1,139,4.934474,2.226424,NA,0.9466391,0,0,0,0,0,0,FRA,FRA,243,12278210,95,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0.3451565,4.553877,0.2231436,0,0,1,1,0,1,1,1.1790989,0.04267774,0.19205237
NA,IledeFrance,NA,2020-03-11,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,IledeFrance,1,158,5.062595,1.536234,NA,1.062407,0,0,0,0,0,0,FRA,FRA,492,12278210,250,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,1000,0.638106,5.521461,0.2484612,0,0,1,1,0,1,1,0.53522272,0.04267774,0.1852439
NA,IledeFrance,NA,2020-03-13,721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,IledeFrance,1,144,4.969813,0.5271621,NA,0.5195562,0,0,0,0,0,0,FRA,FRA,721,12278210,439,0,0,0,0,0,0,0,1,0.6464748,0,0,1,0,100,0.638106,6.084499,0.2614536,0,0,1,1,1,1,1,-0.09679451,0.04267774,-0.05940533
NA,IledeFrance,NA,2020-03-14,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,IledeFrance,1,228,5.429346,0.4595323,NA,0.433044,0,0,0,0,0,0,FRA,FRA,949,12278210,526,0,0,0,0,0,0,0,1,0.6464748,0,0,1,0,100,0.638106,6.265301,0.1808019,0,0,1,1,1,1,1,-0.08615815,0.04267774,-0.1376715
NA,IledeFrance,NA,2020-03-15,1209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,15mar2020,0,3,2020,15,IledeFrance,1,260,5.560682,0.1313362,NA,0.2669481,0,0,0,0,0,0,FRA,FRA,1209,12278210,628,0,0,0,0,0,0,0,1,0.6464748,0,1,1,1,100,0.638106,6.44254,0.1772389,1,1,1,1,1,1,1,-0.16598882,0.04267774,0.19205237
NA,IledeFrance,NA,2020-03-16,1762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,IledeFrance,1,553,6.315358,0.7546763,NA,0.4050099,0,0,0,0,0,0,FRA,FRA,1762,12278210,762,0,0,0,0,0,0,0,1,0.6464748,0,1,1,1,100,1,6.635947,0.1934066,0,1,1,1,1,1,1,0.10889983,0.04267774,-0.13628425
NA,IledeFrance,NA,2020-03-18,2693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,IledeFrance,1,516,6.246107,0.2178283,NA,0.4121075,0,0,0,0,0,0,FRA,FRA,2693,12278210,1124,1,1,0.33,0.33,0,1,1,1,1,0,1,1,1,2,1,7.024649,0.1766438,0,1,1,1,1,1,1,-0.50280366,0.04267774,0.1852439
NA,IledeFrance,NA,2020-03-19,3384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,IledeFrance,1,691,6.53814,0.2920332,NA,0.5370128,0,0,0,0,0,0,FRA,FRA,3384,12278210,1395,1,1,0.33,0.33,0,1,1,1,1,0,1,1,1,2,1,7.24065,0.2160006,0,1,1,1,1,1,1,-0.1590695,0.04267774,-0.08428533
NA,IledeFrance,NA,2020-03-21,4695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,IledeFrance,1,877,6.776507,0.7034626,NA,0.5041444,0,0,0,0,0,0,FRA,FRA,4695,12278210,1984,1,1,0.33,0.33,0,1,1,1,1,0,1,1,1,2,1,7.59287,0.1568422,0,1,1,1,1,1,1,0.30574608,0.04267774,-0.1376715
NA,IledeFrance,NA,2020-03-23,6211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,23mar2020,1,3,2020,23,IledeFrance,1,928,6.833032,0.4563046,NA,0.6268282,0,0,0,0,0,0,FRA,FRA,6211,12278210,2757,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,7.921898,0.1834102,0,1,1,1,1,1,1,0.00616952,0.04267774,-0.13628425
NA,IledeFrance,NA,2020-03-25,7660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,25mar2020,3,3,2020,25,IledeFrance,1,862,6.759255,0.3842306,NA,0.5066847,0,0,0,0,0,0,FRA,FRA,7660,12278210,3876,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,8.262559,0.1596699,0,1,1,1,1,1,1,-0.38743257,0.04267774,0.1852439
NA,Normandie,NA,2020-03-10,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,10mar2020,2,3,2020,10,Normandie,0,12,2.484907,1.386294,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,37,3303500,12,0,0,0,0,0,1,0.2093092,0.5,0.1046546,0,0,1,0,1000,0.2093092,2.484907,0.0870113,0,0,1,1,0,1,1,0.74990831,-0.0900644,-0.04142641
NA,Normandie,NA,2020-03-11,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,Normandie,0,17,2.833213,0.3483067,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,54,3303500,14,0,0,0,0,0,1,0.2093092,1,0.6046546,0,0,1,0,1000,0.2093092,2.639057,0.1541507,0,0,1,1,0,1,1,-0.45700495,-0.0900644,0.1852439
NA,Normandie,NA,2020-03-13,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,Normandie,0,29,3.367296,0.7282383,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,97,3303500,25,0,0,0,0,0,1,0.2093092,1,0.6046546,0,0,1,0,100,0.2093092,3.218876,0.4462872,0,0,1,1,1,1,1,0.28306552,-0.0900644,-0.05940533
NA,Normandie,NA,2020-03-14,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,Normandie,0,30,3.401197,0.0339017,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,127,3303500,29,0,0,0,0,0,1,0.2093092,1,0.6046546,0,0,1,0,100,0.2093092,3.367296,0.1484199,0,0,1,1,1,1,1,-0.33300497,-0.0900644,-0.1376715
NA,Normandie,NA,2020-03-17,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,17mar2020,2,3,2020,17,Normandie,0,18,2.890372,0.3254225,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,174,3303500,44,1,1,0.33,0.33,0,1,1,1,1,0,1,1,1,2,1,3.78419,0.2006707,0,1,1,1,1,1,1,-0.03579696,-0.0900644,-0.04142641
NA,Normandie,NA,2020-03-18,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,Normandie,0,34,3.526361,0.6359887,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,208,3303500,59,1,1,0.33,0.33,0,1,1,1,1,0,1,1,1,2,1,4.077538,0.2933478,0,1,1,1,1,1,1,0.04809892,-0.0900644,0.1852439
NA,Normandie,NA,2020-03-20,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,Normandie,0,46,3.828641,0.3321338,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,287,3303500,80,1,1,0.33,0.33,0,1,1,1,1,0,1,1,1,2,1,4.382027,0.162519,0,1,1,1,1,1,1,-0.01110679,-0.0900644,-0.05940533
NA,Normandie,NA,2020-03-21,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,Normandie,0,58,4.060443,0.2318015,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,345,3303500,107,1,1,0.33,0.33,0,1,1,1,1,0,1,1,1,2,1,4.672829,0.290802,0,1,1,1,1,1,1,-0.03317288,-0.0900644,-0.1376715
NA,Normandie,NA,2020-03-22,462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,Normandie,0,117,4.762174,0.7017312,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,462,3303500,122,1,1,0.33,0.33,0,1,1,1,1,0,1,1,1,2,1,4.804021,0.1311922,0,1,1,1,1,1,1,0.10703294,-0.0900644,0.19205237
NA,Normandie,NA,2020-03-24,586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,24mar2020,2,3,2020,24,Normandie,0,75,4.317488,0.425668,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,586,3303500,193,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,5.26269,0.2000952,0,1,1,1,1,1,1,0.01341727,-0.0900644,-0.04142641
NA,Normandie,NA,2020-03-25,688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,25mar2020,3,3,2020,25,Normandie,0,102,4.624973,0.3074846,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,688,3303500,226,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,5.420535,0.157845,0,1,1,1,1,1,1,-0.33143642,-0.0900644,0.1852439
NA,NouvelleAquitaine,NA,2020-03-08,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,08mar2020,0,3,2020,8,NouvelleAquitaine,0,12,2.484907,0.6931472,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,29,5999982,23,0,0,0,0,0,0,0,0,0,1,0,1,0,1000,0,3.135494,0.427444,0,0,1,1,0,1,0,-0.14397895,-0.14603032,0.19205237
NA,NouvelleAquitaine,NA,2020-03-10,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10mar2020,2,3,2020,10,NouvelleAquitaine,0,15,2.70805,0.4054651,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,54,5999982,30,0,0,0,0,0,0,0,0,0,1,0,1,0,1000,0,3.401197,0.1823215,0,0,1,1,0,1,0,-0.19818223,-0.14603032,-0.04142641
NA,NouvelleAquitaine,NA,2020-03-12,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,NouvelleAquitaine,0,21,3.044523,0.5596159,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,87,5999982,46,0,0,0,0,0,0,0,0.5,0.5,1,0,1,0,1000,0.1237195,3.828641,0.3022809,0,0,1,1,0,1,1,0.04886899,-0.14603032,-0.08428533
NA,NouvelleAquitaine,NA,2020-03-13,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,NouvelleAquitaine,0,27,3.295837,0.2513144,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,114,5999982,52,0,0,0,0,0,0,0,0.5,0.5,1,0,1,0,100,0.1237195,3.951244,0.1226022,0,0,1,1,1,1,1,-0.16882293,-0.14603032,-0.05940533
NA,NouvelleAquitaine,NA,2020-03-16,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,NouvelleAquitaine,0,34,3.526361,0.8873031,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,178,5999982,101,0,0,0,0,0,0,0,0.5,0.5,1,1,1,1,100,1,4.61512,0.2976322,0,1,1,1,1,1,1,0.41331835,-0.14603032,-0.13628425
NA,NouvelleAquitaine,NA,2020-03-18,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,NouvelleAquitaine,0,37,3.610918,0.5198753,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,237,5999982,166,1,1,0.33,0.33,0,1,1,1,1,1,1,1,1,2,1,5.111988,0.1847339,0,1,1,1,1,1,1,-0.01204858,-0.14603032,0.1852439
NA,NouvelleAquitaine,NA,2020-03-19,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,NouvelleAquitaine,0,43,3.7612,0.1502824,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,280,5999982,209,1,1,0.33,0.33,0,1,1,1,1,1,1,1,1,2,1,5.342334,0.2303467,0,1,1,1,1,1,1,-0.11211226,-0.14603032,-0.08428533
NA,NouvelleAquitaine,NA,2020-03-20,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,NouvelleAquitaine,0,152,5.02388,1.26268,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,432,5999982,269,1,1,0.33,0.33,0,1,1,1,1,1,1,1,1,2,1,5.594711,0.252377,0,1,1,1,1,1,1,0.97540565,-0.14603032,-0.05940533
NA,NouvelleAquitaine,NA,2020-03-22,612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,NouvelleAquitaine,0,91,4.510859,0.022223,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,612,5999982,406,1,1,0.33,0.33,0,1,1,1,1,1,1,1,1,2,1,6.006353,0.1892424,0,1,1,1,1,1,1,-0.51650935,-0.14603032,0.19205237
NA,NouvelleAquitaine,NA,2020-03-24,789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,24mar2020,2,3,2020,24,NouvelleAquitaine,0,113,4.727388,0.5685048,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,789,5999982,602,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,6.400258,0.1776814,0,1,1,1,1,1,1,0.21222,-0.14603032,-0.04142641
NA,NouvelleAquitaine,NA,2020-03-25,912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,25mar2020,3,3,2020,25,NouvelleAquitaine,0,123,4.812184,0.0847964,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,912,5999982,701,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,6.5525080000000004,0.1522503,0,1,1,1,1,1,1,-0.4981587,-0.14603032,0.1852439
NA,Occitanie,NA,2020-03-07,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,07mar2020,6,3,2020,7,Occitanie,0,18,2.890372,0.9444617,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,36,5924858,18,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,2.890372,0.2513144,0,0,1,0,0,0,0,0.08254999,0.09298959,-0.1376715
NA,Occitanie,NA,2020-03-11,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,Occitanie,0,26,3.258096,3.258096,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,87,5924858,55,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,1000,0.1985102,4.007333,0.1786919,0,0,1,1,0,1,1,2.2341437,0.09298959,0.1852439
NA,Occitanie,NA,2020-03-12,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,Occitanie,0,46,3.828641,0.570545,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,133,5924858,65,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,1000,0.1985102,4.174387,0.1670542,0,0,1,1,0,1,1,-0.18387855,0.09298959,-0.08428533
NA,Occitanie,NA,2020-03-14,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,Occitanie,0,42,3.73767,0.0741081,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,214,5924858,148,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,100,0.1985102,4.997212,0.3624835,0,0,1,1,1,1,1,-0.51143969,0.09298959,-0.1376715
NA,Occitanie,NA,2020-03-17,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,17mar2020,2,3,2020,17,Occitanie,0,49,3.89182,0.9473813,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,311,5924858,304,1,1,0.33,0.33,0,1,1,1,1,0,1,1,1,2,1,5.717028,0.1875987,0,1,1,1,1,1,1,0.40310778,0.09298959,-0.04142641
NA,Occitanie,NA,2020-03-18,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,Occitanie,0,60,4.094345,0.2025244,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,371,5924858,350,1,1,0.33,0.33,0,1,1,1,1,0,1,1,1,2,1,5.857933,0.1409054,0,1,1,1,1,1,1,-0.56841937,0.09298959,0.1852439
NA,Occitanie,NA,2020-03-19,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,Occitanie,0,73,4.29046,0.196115,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,444,5924858,387,1,1,0.67,0.7143248,0,1,1,1,1,0,1,1,1,2,1,5.958425,0.1004915,0,1,1,1,1,1,1,-0.33457203,0.09298959,-0.08428533
NA,Occitanie,NA,2020-03-20,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,Occitanie,0,93,4.532599,0.2421398,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,537,5924858,418,1,1,0.67,0.7143248,0,1,1,1,1,0,1,1,1,2,1,6.035481,0.0770569,0,1,1,1,1,1,1,-0.31342723,0.09298959,-0.05940533
NA,Occitanie,NA,2020-03-23,767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,23mar2020,1,3,2020,23,Occitanie,0,96,4.564348,0.4700036,0.61896929999999994,NA,0,0,0,0,0,0,FRA,FRA,767,5924858,561,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,6.329721,0.1332769,0,1,1,1,1,1,1,-0.03044329,0.09298959,-0.13628425
