date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,travel_ban_local_opt,no_gathering,travel_ban_intl_out,work_from_home,home_isolation,cum_confirmed_cases_imputed,testing_change_irn_13mar2020,travel_ban_local_opt_natl,school_closure_natl,p_irn_1,p_irn_2
2020-03-20,Chungcheongbuk-do,KOR,34,0,8,26,36.701,127.818,1,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,20mar2020,5,3,2020,20,Chungcheongbuk-do,0,3.258096,3.526361,0.037037,0.037037,-0.0377405,0,0,0,0,NA,NA,1,1,0,0,-0.01988475,-0.02621328,0.03390352,KOR,0.037037,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-21,Chungcheongbuk-do,KOR,35,0,9,26,36.701,127.818,1,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,21mar2020,6,3,2020,21,Chungcheongbuk-do,0,3.258096,3.555348,0.0384615,0.0384615,0,0,0,0,0,NA,NA,1,1,0,0,0.01702771,-0.02621328,-0.00158444,KOR,0.0384615,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-22,Chungcheongbuk-do,KOR,38,0,9,29,36.701,127.818,3,1598599,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,22mar2020,0,3,2020,22,Chungcheongbuk-do,0,3.367296,3.637586,0.1091993,0.1153846,0.1091993,0,0,1,0,NA,NA,1,1,0,1,0.08763119,-0.02621328,0.00381491,KOR,0.1091993,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-23,Chungcheongbuk-do,KOR,38,0,11,27,36.701,127.818,0,1598599,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,23mar2020,1,3,2020,23,Chungcheongbuk-do,0,3.295837,3.637586,0,0,-0.0714588,0,0,0,0,NA,NA,1,1,0,1,-0.00741639,-0.02621328,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-24,Chungcheongbuk-do,KOR,38,0,13,25,36.701,127.818,0,1598599,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,24mar2020,2,3,2020,24,Chungcheongbuk-do,0,3.218876,3.637586,0,0,-0.076961,0,0,0,0,NA,NA,1,1,0,1,-0.01972967,-0.02621328,-0.00833361,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-25,Chungcheongbuk-do,KOR,39,0,14,25,36.701,127.818,1,1598599,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,25mar2020,3,3,2020,25,Chungcheongbuk-do,0,3.218876,3.663562,0.04,0.04,0,0,0,0,0,NA,NA,1,1,0,1,0.01606093,-0.02621328,-0.0041242,KOR,0.04,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-26,Chungcheongbuk-do,KOR,41,0,17,24,36.701,127.818,2,1598599,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,26mar2020,4,3,2020,26,Chungcheongbuk-do,0,3.178054,3.713572,0.08,0.08,-0.040822,0,0,0,0,NA,NA,1,1,0,1,0.05542494,-0.02621328,-0.00348821,KOR,0.08,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-27,Chungcheongbuk-do,KOR,41,0,21,20,36.701,127.818,0,1598599,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,27mar2020,5,3,2020,27,Chungcheongbuk-do,0,2.995732,3.713572,0,0,-0.1823215,0,0,0,1,NA,NA,1,1,0,1,-0.02827154,-0.02621328,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-28,Chungcheongbuk-do,KOR,41,0,21,20,36.701,127.818,0,1598599,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,28mar2020,6,3,2020,28,Chungcheongbuk-do,0,2.995732,3.713572,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.03152385,-0.02621328,-0.00158444,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-29,Chungcheongbuk-do,KOR,44,0,21,23,36.701,127.818,3,1598599,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,29mar2020,0,3,2020,29,Chungcheongbuk-do,0,3.135494,3.78419,0.1397619,0.15,0.1397619,0,0,0,0,NA,NA,1,1,0,1,0.10283873,-0.02621328,0.00381491,KOR,0.1397619,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-30,Chungcheongbuk-do,KOR,44,0,21,23,36.701,127.818,0,1598599,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,30mar2020,1,3,2020,30,Chungcheongbuk-do,0,3.135494,3.78419,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.0124614,-0.02621328,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-31,Chungcheongbuk-do,KOR,44,0,22,22,36.701,127.818,0,1598599,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,31mar2020,2,3,2020,31,Chungcheongbuk-do,0,3.091043,3.78419,0,0,-0.0444517,0,0,0,0,NA,NA,1,1,0,1,-0.02477468,-0.02621328,-0.00833361,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-04-01,Chungcheongbuk-do,KOR,44,0,23,21,36.701,127.818,0,1598599,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,01apr2020,3,4,2020,1,Chungcheongbuk-do,0,3.044523,3.78419,0,0,-0.04652,0,0,0,0,NA,NA,1,1,0,1,-0.03402909,-0.02621328,-0.0041242,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-04-02,Chungcheongbuk-do,KOR,45,0,24,21,36.701,127.818,1,1598599,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,02apr2020,4,4,2020,2,Chungcheongbuk-do,0,3.044523,3.806663,0.047619,0.047619,0,0,0,0,0,NA,NA,1,1,0,1,0.01295396,-0.02621328,-0.00348821,KOR,0.047619,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-04-03,Chungcheongbuk-do,KOR,45,0,25,20,36.701,127.818,0,1598599,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,03apr2020,5,4,2020,3,Chungcheongbuk-do,0,2.995732,3.806663,0,0,-0.0487902,0,0,0,0,NA,NA,1,1,0,1,-0.07205682,-0.02621328,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-04-04,Chungcheongbuk-do,KOR,45,0,28,17,36.701,127.818,0,1598599,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,04apr2020,6,4,2020,4,Chungcheongbuk-do,0,2.833213,3.806663,0,0,-0.162519,0,0,0,0,NA,NA,1,1,0,1,-0.03656886,-0.02621328,-0.00158444,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-04-05,Chungcheongbuk-do,KOR,45,0,28,17,36.701,127.818,0,1598599,0,0,1,0,1,1,1,1,1,7,1,1,1,1,NA,NA,10,05apr2020,0,4,2020,5,Chungcheongbuk-do,0,2.833213,3.806663,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.04701322,-0.02621328,0.00381491,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-04-06,Chungcheongbuk-do,KOR,45,0,29,16,36.701,127.818,0,1598599,0,0,1,0,1,1,1,1,1,7,1,1,1,1,NA,NA,10,06apr2020,1,4,2020,6,Chungcheongbuk-do,0,2.772589,3.806663,0,0,-0.0606246,0,0,0,0,NA,NA,1,1,0,1,-0.02255142,-0.02621328,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-02-28,Chungcheongnam-do,KOR,46,0,0,46,36.525,126.831,27,2120995,0,0,1,0,0,0,1,0,0,4,1,1,1,0,NA,NA,5,28feb2020,5,2,2020,28,Chungcheongnam-do,0,3.828641,3.828641,0.8842025,1.421053,0.8842025,0,0,0,0,NA,NA,0,1,0,0,0.75207456,-0.0133711,0.03390352,KOR,0.8842025,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-02-29,Chungcheongnam-do,KOR,63,0,0,63,36.525,126.831,17,2120995,0,0,1,0,0,0,1,0,1,5,1,1,1,0,NA,NA,6,29feb2020,6,2,2020,29,Chungcheongnam-do,0,4.143135,4.143135,0.3144932,0.3695652,0.3144932,0,1,0,0,NA,NA,1,1,0,0,0.19869854,-0.0133711,-0.00158444,KOR,0.3144932,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-01,Chungcheongnam-do,KOR,77,0,0,77,36.525,126.831,14,2120995,0,0,1,0,0,0,1,0,1,5,1,1,1,0,NA,NA,6,01mar2020,0,3,2020,1,Chungcheongnam-do,0,4.343805,4.343805,0.2006707,0.2222222,0.2006707,0,0,0,0,NA,NA,1,1,0,0,0.11941939,-0.0133711,0.00381491,KOR,0.2006707,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-02,Chungcheongnam-do,KOR,80,0,0,80,36.525,126.831,3,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,02mar2020,1,3,2020,2,Chungcheongnam-do,0,4.382027,4.382027,0.038961,0.038961,0.0382214,0,0,0,0,NA,NA,1,1,0,0,-0.01782849,-0.0133711,-0.02064689,KOR,0.038961,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-03,Chungcheongnam-do,KOR,82,0,0,82,36.525,126.831,2,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,03mar2020,2,3,2020,3,Chungcheongnam-do,0,4.406719,4.406719,0.025,0.025,0.0246925,0,0,0,0,NA,NA,1,1,0,0,-0.0441028,-0.0133711,-0.00833361,KOR,0.025,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-04,Chungcheongnam-do,KOR,85,0,0,85,36.525,126.831,3,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,04mar2020,3,3,2020,4,Chungcheongnam-do,0,4.442651,4.442651,0.0365854,0.0365854,0.0359321,0,0,0,0,NA,NA,1,1,0,0,-0.03672684,-0.0133711,-0.0041242,KOR,0.0365854,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-05,Chungcheongnam-do,KOR,90,0,0,90,36.525,126.831,5,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,05mar2020,4,3,2020,5,Chungcheongnam-do,0,4.49981,4.49981,0.0571585,0.0588235,0.0571585,0,0,0,0,NA,NA,1,1,0,0,-0.01678973,-0.0133711,-0.00348821,KOR,0.0571585,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-06,Chungcheongnam-do,KOR,94,0,1,93,36.525,126.831,4,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,06mar2020,5,3,2020,6,Chungcheongnam-do,0,4.532599,4.543295,0.0444444,0.0444444,0.0327897,0,0,0,0,NA,NA,1,1,0,0,-0.06689549,-0.0133711,0.03390352,KOR,0.0444444,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-07,Chungcheongnam-do,KOR,98,0,1,97,36.525,126.831,4,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,07mar2020,6,3,2020,7,Chungcheongnam-do,0,4.574711,4.584968,0.0421114,0.0430108,0.0421114,0,0,0,0,NA,NA,1,1,0,0,-0.03374058,-0.0133711,-0.00158444,KOR,0.0421114,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-08,Chungcheongnam-do,KOR,102,0,1,101,36.525,126.831,4,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,08mar2020,0,3,2020,8,Chungcheongnam-do,0,4.61512,4.624973,0.0404096,0.0412371,0.0404096,0,0,0,0,NA,NA,1,1,0,0,-0.04084176,-0.0133711,0.00381491,KOR,0.0404096,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-09,Chungcheongnam-do,KOR,104,0,1,103,36.525,126.831,2,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,09mar2020,1,3,2020,9,Chungcheongnam-do,0,4.634729,4.644391,0.019802,0.019802,0.0196085,0,0,0,0,NA,NA,1,1,0,0,-0.03698755,-0.0133711,-0.02064689,KOR,0.019802,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-10,Chungcheongnam-do,KOR,114,0,1,113,36.525,126.831,10,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,10mar2020,2,3,2020,10,Chungcheongnam-do,0,4.727388,4.736198,0.092659,0.0970874,0.092659,0,0,0,0,NA,NA,1,1,0,0,0.02355619,-0.0133711,-0.00833361,KOR,0.092659,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-11,Chungcheongnam-do,KOR,114,0,5,109,36.525,126.831,0,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,11mar2020,3,3,2020,11,Chungcheongnam-do,0,4.691348,4.736198,0,0,-0.0360398,0,0,0,0,NA,NA,1,1,0,0,-0.05252423,-0.0133711,-0.0041242,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-12,Chungcheongnam-do,KOR,115,0,8,107,36.525,126.831,1,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,12mar2020,4,3,2020,12,Chungcheongnam-do,0,4.672829,4.744932,0.0091743,0.0091743,-0.0185194,0,0,0,0,NA,NA,1,1,0,0,-0.04398591,-0.0133711,-0.00348821,KOR,0.0091743,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-13,Chungcheongnam-do,KOR,115,0,9,106,36.525,126.831,0,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,13mar2020,5,3,2020,13,Chungcheongnam-do,0,4.663439,4.744932,0,0,-0.0093894,0,0,0,0,NA,NA,1,1,0,0,-0.09055195,-0.0133711,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-14,Chungcheongnam-do,KOR,115,0,10,105,36.525,126.831,0,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,14mar2020,6,3,2020,14,Chungcheongnam-do,0,4.65396,4.744932,0,0,-0.009479,0,0,0,0,NA,NA,1,1,0,0,-0.05506399,-0.0133711,-0.00158444,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-15,Chungcheongnam-do,KOR,115,0,12,103,36.525,126.831,0,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,15mar2020,0,3,2020,15,Chungcheongnam-do,0,4.634729,4.744932,0,0,-0.0192313,0,0,0,0,NA,NA,1,1,0,0,-0.06046334,-0.0133711,0.00381491,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-16,Chungcheongnam-do,KOR,115,0,15,100,36.525,126.831,0,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,16mar2020,1,3,2020,16,Chungcheongnam-do,0,4.60517,4.744932,0,0,-0.0295587,0,0,0,0,NA,NA,1,1,0,0,-0.01521356,-0.0133711,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-17,Chungcheongnam-do,KOR,118,0,19,99,36.525,126.831,3,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,17mar2020,2,3,2020,17,Chungcheongnam-do,0,4.59512,4.770685,0.03,0.03,-0.0100503,0,0,0,0,NA,NA,1,1,0,0,0.00247316,-0.0133711,-0.00833361,KOR,0.03,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-18,Chungcheongnam-do,KOR,118,0,31,87,36.525,126.831,0,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,18mar2020,3,3,2020,18,Chungcheongnam-do,0,4.465908,4.770685,0,0,-0.1292119,0,0,0,0,NA,NA,1,1,0,0,-0.03173624,-0.0133711,-0.0041242,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-19,Chungcheongnam-do,KOR,119,0,32,87,36.525,126.831,1,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,19mar2020,4,3,2020,19,Chungcheongnam-do,0,4.465908,4.779123,0.0114943,0.0114943,0,0,0,0,0,NA,NA,1,1,0,0,-0.02087798,-0.0133711,-0.00348821,KOR,0.0114943,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-20,Chungcheongnam-do,KOR,119,0,32,87,36.525,126.831,0,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,20mar2020,5,3,2020,20,Chungcheongnam-do,0,4.465908,4.779123,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.06976397,-0.0133711,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-21,Chungcheongnam-do,KOR,119,0,39,80,36.525,126.831,0,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,21mar2020,6,3,2020,21,Chungcheongnam-do,0,4.382027,4.779123,0,0,-0.0838814,0,0,0,0,NA,NA,1,1,0,0,-0.03427601,-0.0133711,-0.00158444,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-22,Chungcheongnam-do,KOR,120,0,39,81,36.525,126.831,1,2120995,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,22mar2020,0,3,2020,22,Chungcheongnam-do,0,4.394449,4.787492,0.0125,0.0125,0.0124226,0,0,1,0,NA,NA,1,1,0,1,-0.02191028,-0.0133711,0.00381491,KOR,0.0125,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-23,Chungcheongnam-do,KOR,120,0,44,76,36.525,126.831,0,2120995,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,23mar2020,1,3,2020,23,Chungcheongnam-do,0,4.330733,4.787492,0,0,-0.0637159,0,0,0,0,NA,NA,1,1,0,1,-0.02025857,-0.0133711,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-24,Chungcheongnam-do,KOR,120,0,56,64,36.525,126.831,0,2120995,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,24mar2020,2,3,2020,24,Chungcheongnam-do,0,4.158883,4.787492,0,0,-0.1718502,0,0,0,0,NA,NA,1,1,0,1,-0.03257185,-0.0133711,-0.00833361,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-25,Chungcheongnam-do,KOR,123,0,66,57,36.525,126.831,3,2120995,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,25mar2020,3,3,2020,25,Chungcheongnam-do,0,4.043051,4.812184,0.046875,0.046875,-0.1158319,0,0,0,0,NA,NA,1,1,0,1,0.01009375,-0.0133711,-0.0041242,KOR,0.046875,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-26,Chungcheongnam-do,KOR,124,0,68,56,36.525,126.831,1,2120995,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,26mar2020,4,3,2020,26,Chungcheongnam-do,0,4.025352,4.820282,0.0175439,0.0175439,-0.0176997,0,0,0,0,NA,NA,1,1,0,1,-0.01987339,-0.0133711,-0.00348821,KOR,0.0175439,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-27,Chungcheongnam-do,KOR,124,0,78,46,36.525,126.831,0,2120995,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,27mar2020,5,3,2020,27,Chungcheongnam-do,0,3.828641,4.820282,0,0,-0.1967101,0,0,0,1,NA,NA,1,1,0,1,-0.04111372,-0.0133711,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-28,Chungcheongnam-do,KOR,126,0,81,45,36.525,126.831,2,2120995,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,28mar2020,6,3,2020,28,Chungcheongnam-do,0,3.806663,4.836282,0.0434783,0.0434783,-0.0219789,0,0,0,0,NA,NA,1,1,0,1,-8.8777e-4,-0.0133711,-0.00158444,KOR,0.0434783,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-29,Chungcheongnam-do,KOR,127,0,88,39,36.525,126.831,1,2120995,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,29mar2020,0,3,2020,29,Chungcheongnam-do,0,3.663562,4.844187,0.0222222,0.0222222,-0.143101,0,0,0,0,NA,NA,1,1,0,1,-0.02754316,-0.0133711,0.00381491,KOR,0.0222222,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-30,Chungcheongnam-do,KOR,127,0,88,39,36.525,126.831,0,2120995,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,30mar2020,1,3,2020,30,Chungcheongnam-do,0,3.663562,4.844187,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.02530358,-0.0133711,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-03-31,Chungcheongnam-do,KOR,128,0,90,38,36.525,126.831,1,2120995,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,31mar2020,2,3,2020,31,Chungcheongnam-do,0,3.637586,4.85203,0.025641,0.025641,-0.0259755,0,0,0,0,NA,NA,1,1,0,1,-0.01197584,-0.0133711,-0.00833361,KOR,0.025641,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-04-01,Chungcheongnam-do,KOR,131,0,91,40,36.525,126.831,3,2120995,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,01apr2020,3,4,2020,1,Chungcheongnam-do,0,3.688879,4.875197,0.0512934,0.0789474,0.0512934,0,0,0,0,NA,NA,1,1,0,1,0.0044221,-0.0133711,-0.0041242,KOR,0.0512934,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-04-02,Chungcheongnam-do,KOR,133,0,95,38,36.525,126.831,2,2120995,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,02apr2020,4,4,2020,2,Chungcheongnam-do,0,3.637586,4.890349,0.05,0.05,-0.0512934,0,0,0,0,NA,NA,1,1,0,1,0.00249273,-0.0133711,-0.00348821,KOR,0.05,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-04-03,Chungcheongnam-do,KOR,134,0,99,35,36.525,126.831,1,2120995,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,03apr2020,5,4,2020,3,Chungcheongnam-do,0,3.555348,4.89784,0.0263158,0.0263158,-0.082238,0,0,0,0,NA,NA,1,1,0,1,-0.05858321,-0.0133711,0.03390352,KOR,0.0263158,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-04-04,Chungcheongnam-do,KOR,135,0,102,33,36.525,126.831,1,2120995,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,04apr2020,6,4,2020,4,Chungcheongnam-do,0,3.496508,4.905275,0.0285714,0.0285714,-0.0588405,0,0,0,0,NA,NA,1,1,0,1,-0.02083961,-0.0133711,-0.00158444,KOR,0.0285714,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-04-05,Chungcheongnam-do,KOR,135,0,103,32,36.525,126.831,0,2120995,0,0,1,0,1,1,1,1,1,7,1,1,1,1,NA,NA,10,05apr2020,0,4,2020,5,Chungcheongnam-do,0,3.465736,4.905275,0,0,-0.0307717,0,0,0,0,NA,NA,1,1,0,1,-0.05985541,-0.0133711,0.00381491,KOR,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-04-06,Chungcheongnam-do,KOR,136,0,103,33,36.525,126.831,1,2120995,0,0,1,0,1,1,1,1,1,7,1,1,1,1,NA,NA,10,06apr2020,1,4,2020,6,Chungcheongnam-do,0,3.496508,4.912655,0.03125,0.03125,0.0307717,0,0,0,0,NA,NA,1,1,0,1,-0.00414361,-0.0133711,-0.02064689,KOR,0.03125,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-02-20,Daegu,KOR,34,0,0,34,35.781,128.58,23,2432883,0,0,1,0,0,0,1,0,0,4,1,1,0,0,NA,NA,4,20feb2020,4,2,2020,20,Daegu,0,3.526361,3.526361,1.128465,2.090909,1.128465,1,0,0,0,NA,NA,0,1,0,0,0.73659336,0.10828375,-0.00348821,KOR,1.128465,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-02-21,Daegu,KOR,84,0,0,84,35.781,128.58,50,2432883,0,0,1,0,0,0,1,0,0,4,1,1,0,0,NA,NA,4,21feb2020,5,2,2020,21,Daegu,0,4.430817,4.430817,0.9044561,1.470588,0.9044561,0,0,0,0,NA,NA,0,1,0,0,0.54939851,0.10828375,0.03390352,KOR,0.9044561,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-02-22,Daegu,KOR,154,0,0,154,35.781,128.58,70,2432883,0,0,1,0,0,0,1,0,1,4,1,1,0,0,NA,NA,5,22feb2020,6,2,2020,22,Daegu,0,5.036952,5.036952,0.6061358,0.8333333,0.6061358,0,0,0,0,NA,NA,1,1,0,0,0.30735416,0.10828375,-0.00158444,KOR,0.6061358,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-02-23,Daegu,KOR,302,1,0,301,35.781,128.58,148,2432883,0,0,1,0,0,0,1,0,1,4,1,1,0,0,NA,NA,5,23feb2020,0,2,2020,23,Daegu,0,5.70711,5.710427,0.6701579,0.9610389,0.6701579,0,0,0,0,NA,NA,1,1,0,0,0.36597687,0.10828375,0.00381491,KOR,0.6701579,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-02-24,Daegu,KOR,443,2,0,441,35.781,128.58,141,2432883,0,0,1,0,0,0,1,0,1,4,1,1,0,0,NA,NA,5,24feb2020,1,2,2020,24,Daegu,0,6.089045,6.09357,0.3819346,0.4684385,0.3819346,0,0,0,0,NA,NA,1,1,0,0,0.1022154,0.10828375,-0.02064689,KOR,0.3819346,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2020-02-25,Daegu,KOR,499,2,0,497,35.781,128.58,56,2432883,0,0,1,0,0,0,1,0,1,4,1,1,0,0,NA,NA,5,25feb2020,2,2,2020,25,Daegu,0,6.20859,6.212606,0.119545,0.1269841,0.119545,0,0,0,0,NA,NA,1,1,0,0,-0.17248753,0.10828375,-0.00833361,KOR,0.119545,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
