areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,adm1_name,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,transit_suspension,home_isolation,travel_ban_local
region,London,E12000007,2020-08-27,192,39244,London,39244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,London,E12000007,2020-08-26,156,39052,London,39052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,London,E12000007,2020-08-25,165,38896,London,38896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,London,E12000007,2020-08-24,194,38731,London,38731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,London,E12000007,2020-08-23,143,38537,London,38537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,London,E12000007,2020-08-22,117,38394,London,38394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,London,E12000007,2020-08-21,166,38277,London,38277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,London,E12000007,2020-08-20,204,38111,London,38111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,London,E12000007,2020-08-19,152,37907,London,37907,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,London,E12000007,2020-08-18,181,37755,London,37755,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,London,E12000007,2020-08-17,190,37574,London,37574,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,London,E12000007,2020-08-16,87,37384,London,37384,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,London,E12000007,2020-08-15,105,37297,London,37297,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,London,E12000007,2020-08-14,127,37192,London,37192,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,London,E12000007,2020-08-13,124,37065,London,37065,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,London,E12000007,2020-08-12,150,36941,London,36941,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,London,E12000007,2020-08-11,149,36791,London,36791,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,London,E12000007,2020-08-10,142,36642,London,36642,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,London,E12000007,2020-08-09,67,36500,London,36500,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,London,E12000007,2020-08-08,55,36433,London,36433,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,London,E12000007,2020-08-07,119,36378,London,36378,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,London,E12000007,2020-08-06,105,36259,London,36259,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,London,E12000007,2020-08-05,115,36154,London,36154,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,London,E12000007,2020-08-04,103,36039,London,36039,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,London,E12000007,2020-08-03,87,35936,London,35936,3,2,2,4,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,London,E12000007,2020-08-02,72,35849,London,35849,3,2,2,4,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,London,E12000007,2020-08-01,58,35777,London,35777,3,2,2,4,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,London,E12000007,2020-07-31,73,35719,London,35719,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-30,101,35646,London,35646,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-29,98,35545,London,35545,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-28,98,35447,London,35447,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-27,100,35349,London,35349,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-26,65,35249,London,35249,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-25,55,35184,London,35184,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-24,81,35129,London,35129,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-23,71,35048,London,35048,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-22,80,34977,London,34977,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-21,82,34897,London,34897,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-20,97,34815,London,34815,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-19,41,34718,London,34718,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-18,48,34677,London,34677,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-17,48,34629,London,34629,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-16,70,34581,London,34581,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-15,76,34511,London,34511,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-14,62,34435,London,34435,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-13,85,34373,London,34373,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-12,37,34288,London,34288,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-11,19,34251,London,34251,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-10,40,34232,London,34232,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-09,54,34192,London,34192,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-08,57,34138,London,34138,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-07,59,34081,London,34081,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-06,53,34022,London,34022,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-05,51,33969,London,33969,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-04,32,33918,London,33918,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-03,38,33886,London,33886,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-02,38,33848,London,33848,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-07-01,42,33810,London,33810,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-30,52,33768,London,33768,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-29,58,33716,London,33716,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-28,22,33658,London,33658,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-27,32,33636,London,33636,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-26,48,33604,London,33604,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-25,57,33556,London,33556,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-24,46,33499,London,33499,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-23,49,33453,London,33453,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-22,51,33404,London,33404,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-21,27,33353,London,33353,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-20,28,33326,London,33326,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-19,37,33298,London,33298,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-18,46,33261,London,33261,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-17,43,33215,London,33215,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-16,47,33172,London,33172,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-15,41,33125,London,33125,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-14,31,33084,London,33084,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-13,39,33053,London,33053,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-12,54,33014,London,33014,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-11,47,32960,London,32960,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-10,53,32913,London,32913,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-09,71,32860,London,32860,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-08,56,32789,London,32789,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-07,45,32733,London,32733,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-06,46,32688,London,32688,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-05,47,32642,London,32642,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-04,57,32595,London,32595,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-03,79,32538,London,32538,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-02,49,32459,London,32459,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-06-01,49,32410,London,32410,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,London,E12000007,2020-05-31,38,32361,London,32361,3,2,2,4,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1
region,London,E12000007,2020-05-30,39,32323,London,32323,3,2,2,4,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1
region,London,E12000007,2020-05-29,57,32284,London,32284,3,2,2,4,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1
region,London,E12000007,2020-05-28,74,32227,London,32227,3,2,2,4,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1
region,London,E12000007,2020-05-27,84,32153,London,32153,3,2,2,4,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1
region,London,E12000007,2020-05-26,66,32069,London,32069,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-25,58,32003,London,32003,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-24,51,31945,London,31945,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-23,65,31894,London,31894,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-22,85,31829,London,31829,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-21,158,31744,London,31744,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-20,144,31586,London,31586,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-19,132,31442,London,31442,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-18,113,31310,London,31310,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-17,79,31197,London,31197,3,2,2,4,1,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-16,74,31118,London,31118,3,2,2,4,1,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-15,131,31044,London,31044,3,2,2,4,1,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-14,157,30913,London,30913,3,2,2,4,1,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-13,204,30756,London,30756,3,2,2,4,1,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-12,195,30552,London,30552,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-11,159,30357,London,30357,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-10,124,30198,London,30198,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-09,127,30074,London,30074,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-08,207,29947,London,29947,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-07,271,29740,London,29740,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-06,269,29469,London,29469,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-05,221,29200,London,29200,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-04,246,28979,London,28979,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-03,167,28733,London,28733,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-02,249,28566,London,28566,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-05-01,356,28317,London,28317,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-30,425,27961,London,27961,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-29,431,27536,London,27536,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-28,311,27105,London,27105,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-27,417,26794,London,26794,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-26,310,26377,London,26377,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-25,333,26067,London,26067,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-24,378,25734,London,25734,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-23,523,25356,London,25356,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-22,397,24833,London,24833,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-21,466,24436,London,24436,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-20,433,23970,London,23970,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-19,396,23537,London,23537,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-18,402,23141,London,23141,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-17,578,22739,London,22739,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-16,576,22161,London,22161,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-15,660,21585,London,21585,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-14,604,20925,London,20925,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-13,600,20321,London,20321,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-12,501,19721,London,19721,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-11,521,19220,London,19220,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-10,614,18699,London,18699,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-09,799,18085,London,18085,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-08,874,17286,London,17286,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-07,953,16412,London,16412,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-06,861,15459,London,15459,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-05,635,14598,London,14598,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-04,766,13963,London,13963,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-03,981,13197,London,13197,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-02,1071,12216,London,12216,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-04-01,980,11145,London,11145,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-03-31,936,10165,London,10165,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-03-30,870,9229,London,9229,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-03-29,594,8359,London,8359,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-03-28,577,7765,London,7765,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-03-27,822,7188,London,7188,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-03-26,766,6366,London,6366,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-03-25,759,5600,London,5600,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-03-24,637,4841,London,4841,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-03-23,689,4204,London,4204,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,London,E12000007,2020-03-22,437,3515,London,3515,3,2,2,0,1,2,2,0,2,2,2,1,0,1,1,1,0,1,1,1
region,London,E12000007,2020-03-21,351,3078,London,3078,3,2,2,0,1,1,0,0,2,2,2,1,0,1,1,1,0,1,1,0
region,London,E12000007,2020-03-20,426,2727,London,2727,3,1,1,0,1,1,0,0,2,2,2,1,0,1,1,1,0,1,1,0
region,London,E12000007,2020-03-19,333,2301,London,2301,3,1,1,0,0,1,0,0,0,2,2,1,0,1,1,1,0,0,1,0
region,London,E12000007,2020-03-18,356,1968,London,1968,3,1,1,0,0,1,0,0,0,1,2,1,0,1,1,1,0,0,1,0
region,London,E12000007,2020-03-17,310,1612,London,1612,0,1,1,0,0,1,0,0,0,1,2,1,0,0,1,1,0,0,1,0
region,London,E12000007,2020-03-16,234,1302,London,1302,0,1,1,0,0,1,0,0,0,0,2,1,0,0,1,1,0,0,1,0
region,London,E12000007,2020-03-15,165,1068,London,1068,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0
region,London,E12000007,2020-03-14,149,903,London,903,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0
region,London,E12000007,2020-03-13,136,754,London,754,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0
region,London,E12000007,2020-03-12,165,618,London,618,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
region,London,E12000007,2020-03-11,183,453,London,453,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-03-10,91,270,London,270,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-03-09,53,179,London,179,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-03-08,22,126,London,126,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-03-07,14,104,London,104,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-03-06,23,90,London,90,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-03-05,14,67,London,67,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-03-04,18,53,London,53,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-03-03,6,35,London,35,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-03-02,12,29,London,29,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-03-01,4,17,London,17,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-29,1,13,London,13,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-28,3,12,London,12,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-27,2,9,London,9,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-26,2,7,London,7,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-25,3,5,London,5,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-24,1,2,London,2,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-23,0,1,London,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-22,0,1,London,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-21,0,1,London,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-20,0,1,London,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-19,0,1,London,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-18,0,1,London,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-17,0,1,London,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-16,0,1,London,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-15,0,1,London,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-14,0,1,London,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-13,0,1,London,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-12,0,1,London,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,London,E12000007,2020-02-11,1,1,London,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,North East,E12000001,2020-08-31,3,16404,North East,16404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,North East,E12000001,2020-08-30,60,16401,North East,16401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,North East,E12000001,2020-08-29,77,16341,North East,16341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,North East,E12000001,2020-08-28,55,16264,North East,16264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,North East,E12000001,2020-08-27,57,16209,North East,16209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
